Sending: p147.34703765769;2019-04-16T12:52:24
Sending: p147.05680209598;2019-04-16T12:52:26
Sending: p147.25011946898;2019-04-16T12:52:27
Sending: p147.20866118962;2019-04-16T12:52:28
Sending: p147.40260356425;2019-04-16T12:52:29
Sending: p147.4304435398;2019-04-16T12:52:30
Sending: p147.3335523595;2019-04-16T12:52:31
Sending: p147.16693375639;2019-04-16T12:52:32
Sending: p147.30573493332;2019-04-16T12:52:33
Sending: v64;2019-04-16T12:52:34
Valve PWM: 640;2019-04-16T12:52:34
Sending: p147.26435192716;2019-04-16T12:52:34
Sending: p147.36147088501;2019-04-16T12:52:35
Sending: p147.43053822380;2019-04-16T12:52:36
Sending: p147.33336311821;2019-04-16T12:52:37
Sending: p147.33326849475;2019-04-16T12:52:38
Sending: p147.3888279922;2019-04-16T12:52:39
Sending: p147.44403451818;2019-04-16T12:52:40
Sending: p147.27773479287;2019-04-16T12:52:42
Sending: p147.1810618427;2019-04-16T12:52:43
Sending: p147.29159215103;2019-04-16T12:52:44
Sending: p147.20828300503;2019-04-16T12:52:45
Sending: p147.12559883852;2019-04-16T12:52:46
Sending: p147.2088502708;2019-04-16T12:52:47
Sending: p147.23626692196;2019-04-16T12:52:48
Sending: p147.07025602628;2019-04-16T12:52:49
Sending: p147.01512769920;2019-04-16T12:52:50
Sending: p147.25011946898;2019-04-16T12:52:51
Sending: p147.08399486042;2019-04-16T12:52:52
Sending: p146.90457013496;2019-04-16T12:52:53
Sending: p147.02876575259;2019-04-16T12:52:55
Sending: p146.75300343105;2019-04-16T12:52:56
Sending: p146.7792782899;2019-04-16T12:52:57
Sending: p146.66950425847;2019-04-16T12:52:58
Sending: p146.38072435577;2019-04-16T12:52:59
Sending: p146.39428975276;2019-04-16T12:53:00
Sending: p146.40860891045;2019-04-16T12:53:01
Sending: p145.88693967349;2019-04-16T12:53:02
Sending: p145.91377165406;2019-04-16T12:53:03
Sending: p145.65434409058;2019-04-16T12:53:04
Sending: p145.62635524329;2019-04-16T12:53:05
Sending: p145.24480699256;2019-04-16T12:53:06
Sending: p144.94551628503;2019-04-16T12:53:07
Sending: p144.82339083925;2019-04-16T12:53:08
Sending: p144.44350112011;2019-04-16T12:53:09
Sending: p144.33568939856;2019-04-16T12:53:10
Sending: p144.13265212528;2019-04-16T12:53:11
Sending: p143.89030181547;2019-04-16T12:53:13
Sending: p143.4598322572;2019-04-16T12:53:14
Sending: p143.32630226664;2019-04-16T12:53:15
Sending: p143.08506507297;2019-04-16T12:53:16
Sending: p142.9386066911;2019-04-16T12:53:17
Sending: p142.37845052069;2019-04-16T12:53:18
Sending: p142.44529499727;2019-04-16T12:53:19
Sending: p141.9805597678;2019-04-16T12:53:20
Sending: p141.9013822925;2019-04-16T12:53:21
Sending: p141.72924331334;2019-04-16T12:53:22
Sending: p141.51822744901;2019-04-16T12:53:23
Sending: p141.42518334860;2019-04-16T12:53:24
Sending: p141.45191549310;2019-04-16T12:53:25
Sending: p141.26718797882;2019-04-16T12:53:26
Sending: p140.84650110188;2019-04-16T12:53:27
Sending: p140.78111654740;2019-04-16T12:53:28
Sending: p140.58482483108;2019-04-16T12:53:30
Sending: p140.58509568830;2019-04-16T12:53:31
Sending: p140.34968100159;2019-04-16T12:53:32
Sending: p140.06298657271;2019-04-16T12:53:33
Sending: p140.02364089864;2019-04-16T12:53:34
Sending: p139.89303519957;2019-04-16T12:53:35
Sending: p139.72450222738;2019-04-16T12:53:36
Sending: p139.62018893784;2019-04-16T12:53:37
Sending: p139.51677716791;2019-04-16T12:53:38
Sending: p139.27061066013;2019-04-16T12:53:39
Sending: p139.28372774037;2019-04-16T12:53:40
Sending: p139.11591377154;2019-04-16T12:53:41
Sending: p138.97379466870;2019-04-16T12:53:42
Sending: p138.76725479695;2019-04-16T12:53:43
Sending: p138.66443713985;2019-04-16T12:53:44
Sending: p138.67775178480;2019-04-16T12:53:45
Sending: p138.76752214695;2019-04-16T12:53:46
Sending: p138.4839742817;2019-04-16T12:53:48
Sending: p138.44579189398;2019-04-16T12:53:49
Sending: p138.45881432158;2019-04-16T12:53:50
Sending: p138.30459739091;2019-04-16T12:53:51
Sending: p138.04833037616;2019-04-16T12:53:52
Sending: p138.39433919773;2019-04-16T12:53:53
Sending: p138.08655607751;2019-04-16T12:53:54
Sending: p138.04797573914;2019-04-16T12:53:55
Sending: p137.90727637308;2019-04-16T12:53:56
Sending: p137.89475988916;2019-04-16T12:53:57
Sending: p137.74130939014;2019-04-16T12:53:58
Sending: p137.80532501894;2019-04-16T12:53:59
Sending: p137.53735653131;2019-04-16T12:54:00
Sending: p137.53762151714;2019-04-16T12:54:01
Sending: p137.29571261314;2019-04-16T12:54:02
Sending: p137.34649086818;2019-04-16T12:54:03
Sending: p137.19404861370;2019-04-16T12:54:04
Sending: p137.15568403267;2019-04-16T12:54:05
Sending: p137.32087839636;2019-04-16T12:54:06
Sending: p137.07969831113;2019-04-16T12:54:08
Sending: p136.95270049162;2019-04-16T12:54:09
Sending: p136.78804604082;2019-04-16T12:54:10
Sending: p136.96537622569;2019-04-16T12:54:11
Sending: p136.94037797163;2019-04-16T12:54:12
Sending: p136.97822933451;2019-04-16T12:54:13
Sending: p136.82584603396;2019-04-16T12:54:14
Sending: p136.91450600156;2019-04-16T12:54:15
Sending: p136.77495107391;2019-04-16T12:54:16
Sending: p136.8763244704;2019-04-16T12:54:17
Sending: p136.96484840088;2019-04-16T12:54:18
Sending: p136.80070319581;2019-04-16T12:54:19
Sending: p136.85134609679;2019-04-16T12:54:20
Sending: p136.78848527805;2019-04-16T12:54:21
Sending: p136.71195747526;2019-04-16T12:54:22
Sending: p136.78822174087;2019-04-16T12:54:23
Sending: p136.71195747526;2019-04-16T12:54:24
Sending: p136.69939812326;2019-04-16T12:54:25
Sending: p136.64891151609;2019-04-16T12:54:27
Sending: p136.71222088681;2019-04-16T12:54:28
Sending: p136.52301363874;2019-04-16T12:54:29
Sending: p136.72504510239;2019-04-16T12:54:30
Sending: p136.71186966797;2019-04-16T12:54:31
Sending: p136.54739260488;2019-04-16T12:54:32
Sending: p136.44666655717;2019-04-16T12:54:33
Sending: p136.62389609832;2019-04-16T12:54:34
Sending: p136.45919757780;2019-04-16T12:54:35
Sending: p136.4846144803;2019-04-16T12:54:36
