1023;50;144.8;0;2019-03-01T13:55:43;;;
1023;50;144.77;0;2019-03-01T13:55:44;;;
1023;50;144.88;0;2019-03-01T13:55:45;;;
1023;50;144.88;0;2019-03-01T13:55:46;;;
1023;50;144.79;0;2019-03-01T13:55:47;;;
1023;50;144.86;0;2019-03-01T13:55:48;;;
1023;50;144.92;0;2019-03-01T13:55:49;;;
1023;50;144.8;0;2019-03-01T13:55:50;;;
1023;50;144.68;0;2019-03-01T13:55:51;;;
1023;50;144.74;0;2019-03-01T13:55:52;;;
1023;50;144.86;0;2019-03-01T13:55:53;;;
1023;50;144.76;0;2019-03-01T13:55:54;;;
1023;50;144.79;0;2019-03-01T13:55:55;;;
1023;50;144.84;0;2019-03-01T13:55:56;;;
1023;50;144.83;0;2019-03-01T13:55:57;;;
1023;50;144.83;0;2019-03-01T13:55:58;;;
1023;50;144.76;0;2019-03-01T13:55:59;;;
1023;50;144.72;0;2019-03-01T13:56:00;;;
1023;50;144.79;0;2019-03-01T13:56:01;;;
1023;50;144.75;0;2019-03-01T13:56:02;;;
1023;50;144.85;0;2019-03-01T13:56:03;;;
1023;50;144.7;0;2019-03-01T13:56:04;;;
1023;50;144.81;0;2019-03-01T13:56:05;;;
1023;50;144.71;0;2019-03-01T13:56:06;;;
1023;50;144.75;0;2019-03-01T13:56:07;;;
1023;50;144.58;0;2019-03-01T13:56:08;;;
1023;50;144.62;0;2019-03-01T13:56:09;;;
1023;50;144.63;0;2019-03-01T13:56:10;;;
1023;50;144.66;0;2019-03-01T13:56:11;;;
1023;50;144.66;0;2019-03-01T13:56:12;;;
1023;50;144.74;0;2019-03-01T13:56:13;;;
1023;50;144.74;0;2019-03-01T13:56:14;;;
1023;50;144.63;0;2019-03-01T13:56:15;;;
1023;50;144.52;0;2019-03-01T13:56:16;;;
1023;50;144.65;0;2019-03-01T13:56:17;;;
1023;50;144.75;0;2019-03-01T13:56:18;;;
1023;50;144.67;0;2019-03-01T13:56:19;;;
1023;50;144.61;0;2019-03-01T13:56:20;;;
1023;50;144.7;0;2019-03-01T13:56:21;;;
1023;50;144.57;0;2019-03-01T13:56:22;;;
1023;50;144.47;0;2019-03-01T13:56:23;;;
1023;50;144.65;0;2019-03-01T13:56:24;;;
1023;50;144.62;0;2019-03-01T13:56:25;;;
1023;50;144.67;0;2019-03-01T13:56:26;;;
1023;50;144.65;0;2019-03-01T13:56:27;;;
1023;50;144.67;0;2019-03-01T13:56:28;;;
1023;50;144.65;0;2019-03-01T13:56:29;;;
1023;50;144.65;0;2019-03-01T13:56:30;;;
1023;50;144.61;0;2019-03-01T13:56:31;;;
1023;50;144.58;0;2019-03-01T13:56:32;;;
1023;50;144.54;0;2019-03-01T13:56:33;;;
1023;50;144.48;0;2019-03-01T13:56:34;;;
1023;50;144.63;0;2019-03-01T13:56:35;;;
1023;50;144.63;0;2019-03-01T13:56:36;;;
1023;50;144.45;0;2019-03-01T13:56:37;;;
1023;50;144.54;0;2019-03-01T13:56:38;;;
1023;50;144.52;0;2019-03-01T13:56:39;;;
1023;50;144.51;0;2019-03-01T13:56:40;;;
1023;50;144.65;0;2019-03-01T13:56:41;;;
1023;50;144.65;0;2019-03-01T13:56:42;;;
1023;50;144.45;0;2019-03-01T13:56:43;;;
1023;50;144.65;0;2019-03-01T13:56:44;;;
1023;50;144.4;0;2019-03-01T13:56:45;;;
1023;50;144.52;0;2019-03-01T13:56:46;;;
1023;50;144.56;0;2019-03-01T13:56:47;;;
1023;50;144.6;0;2019-03-01T13:56:48;;;
1023;50;144.51;0;2019-03-01T13:56:49;;;
1023;50;144.48;0;2019-03-01T13:56:50;;;
1023;50;144.58;0;2019-03-01T13:56:51;;;
1023;50;144.53;0;2019-03-01T13:56:52;;;
1023;50;144.48;0;2019-03-01T13:56:53;;;
1023;50;144.38;0;2019-03-01T13:56:54;;;
1023;50;144.47;0;2019-03-01T13:56:55;;;
1023;50;144.49;0;2019-03-01T13:56:56;;;
1023;50;144.4;0;2019-03-01T13:56:57;;;
1023;50;144.38;0;2019-03-01T13:56:58;;;
1023;50;144.44;0;2019-03-01T13:56:59;;;
1023;50;144.45;0;2019-03-01T13:57:00;;;
1023;50;144.45;0;2019-03-01T13:57:01;;;
1023;50;144.39;0;2019-03-01T13:57:02;;;
1023;50;144.42;0;2019-03-01T13:57:03;;;
1023;50;144.53;0;2019-03-01T13:57:04;;;
1023;50;144.58;0;2019-03-01T13:57:05;;;
1023;50;144.31;0;2019-03-01T13:57:06;;;
1023;50;144.31;0;2019-03-01T13:57:07;;;
1023;50;144.45;0;2019-03-01T13:57:08;;;
1023;50;144.37;0;2019-03-01T13:57:09;;;
1023;50;144.39;0;2019-03-01T13:57:10;;;
1023;50;144.34;0;2019-03-01T13:57:11;;;
1023;50;144.4;0;2019-03-01T13:57:12;;;
1023;50;144.45;0;2019-03-01T13:57:13;;;
1023;50;144.45;0;2019-03-01T13:57:14;;;
1023;50;144.29;0;2019-03-01T13:57:15;;;
1023;50;144.28;0;2019-03-01T13:57:16;;;
1023;50;144.47;0;2019-03-01T13:57:17;;;
1023;50;144.44;0;2019-03-01T13:57:18;;;
1023;50;144.34;0;2019-03-01T13:57:19;;;
1023;50;144.44;0;2019-03-01T13:57:20;;;
1023;50;144.45;0;2019-03-01T13:57:21;;;
1023;50;144.4;0;2019-03-01T13:57:22;;;
1023;50;144.29;0;2019-03-01T13:57:23;;;
1023;50;144.43;0;2019-03-01T13:57:24;;;
1023;50;144.39;0;2019-03-01T13:57:25;;;
1023;50;144.36;0;2019-03-01T13:57:26;;;
1023;50;144.44;0;2019-03-01T13:57:27;;;
1023;50;144.39;0;2019-03-01T13:57:28;;;
1023;50;144.25;0;2019-03-01T13:57:29;;;
1023;50;144.33;0;2019-03-01T13:57:30;;;
1023;50;144.48;0;2019-03-01T13:57:31;;;
1023;50;144.48;0;2019-03-01T13:57:32;;;
1023;50;144.39;0;2019-03-01T13:57:33;;;
1023;50;144.2;0;2019-03-01T13:57:34;;;
1023;50;144.25;0;2019-03-01T13:57:35;;;
1023;50;144.33;0;2019-03-01T13:57:36;;;
1023;50;144.19;0;2019-03-01T13:57:37;;;
1023;50;144.38;0;2019-03-01T13:57:38;;;
1023;50;144.21;0;2019-03-01T13:57:39;;;
1023;50;144.24;0;2019-03-01T13:57:40;;;
1023;50;144.31;0;2019-03-01T13:57:41;;;
1023;50;144.39;0;2019-03-01T13:57:42;;;
1023;50;144.21;0;2019-03-01T13:57:43;;;
1023;50;144.38;0;2019-03-01T13:57:44;;;
1023;50;144.35;0;2019-03-01T13:57:45;;;
1023;50;144.34;0;2019-03-01T13:57:46;;;
1023;50;144.29;0;2019-03-01T13:57:47;;;
1023;50;144.2;0;2019-03-01T13:57:48;;;
1023;50;144.29;0;2019-03-01T13:57:49;;;
1023;50;144.24;0;2019-03-01T13:57:50;;;
1023;50;144.42;0;2019-03-01T13:57:51;;;
1023;50;144.22;0;2019-03-01T13:57:52;;;
1023;50;144.25;0;2019-03-01T13:57:53;;;
1023;50;144.24;0;2019-03-01T13:57:54;;;
1023;50;144.15;0;2019-03-01T13:57:55;;;
1023;50;144.38;0;2019-03-01T13:57:56;;;
1023;50;144.38;0;2019-03-01T13:57:57;;;
1023;50;144.26;0;2019-03-01T13:57:58;;;
1023;50;144.28;0;2019-03-01T13:57:59;;;
1023;50;144.15;0;2019-03-01T13:58:00;;;
1023;50;144.24;0;2019-03-01T13:58:01;;;
1023;50;144.3;0;2019-03-01T13:58:02;;;
1023;50;144.21;0;2019-03-01T13:58:03;;;
1023;50;144.28;0;2019-03-01T13:58:04;;;
1023;50;144.33;0;2019-03-01T13:58:05;;;
1023;50;144.31;0;2019-03-01T13:58:06;;;
1023;50;144.22;0;2019-03-01T13:58:07;;;
1023;50;144.28;0;2019-03-01T13:58:08;;;
1023;50;144.33;0;2019-03-01T13:58:09;;;
1023;50;144.24;0;2019-03-01T13:58:10;;;
1023;50;144.34;0;2019-03-01T13:58:11;;;
1023;50;144.35;0;2019-03-01T13:58:12;;;
1023;50;144.3;0;2019-03-01T13:58:13;;;
1023;50;144.47;0;2019-03-01T13:58:14;;;
1023;50;144.3;0;2019-03-01T13:58:15;;;
1023;50;144.08;0;2019-03-01T13:58:16;;;
1023;50;144.15;0;2019-03-01T13:58:17;;;
1023;50;144.19;0;2019-03-01T13:58:18;;;
1023;50;144.26;0;2019-03-01T13:58:19;;;
1023;50;144.26;0;2019-03-01T13:58:20;;;
1023;50;144.2;0;2019-03-01T13:58:21;;;
1023;50;144.21;0;2019-03-01T13:58:22;;;
1023;50;144.11;0;2019-03-01T13:58:23;;;
1023;50;144.14;0;2019-03-01T13:58:24;;;
1023;50;144.2;0;2019-03-01T13:58:25;;;
1023;50;143.99;0;2019-03-01T13:58:26;;;
1023;50;144.07;0;2019-03-01T13:58:27;;;
1023;50;144.14;0;2019-03-01T13:58:28;;;
1023;50;144.1;0;2019-03-01T13:58:29;;;
1023;50;143.92;0;2019-03-01T13:58:30;;;
1023;50;144.08;0;2019-03-01T13:58:31;;;
1023;50;144.12;0;2019-03-01T13:58:32;;;
1023;50;144.12;0;2019-03-01T13:58:33;;;
1023;50;144.05;0;2019-03-01T13:58:34;;;
1023;50;143.97;0;2019-03-01T13:58:35;;;
1023;50;144.1;0;2019-03-01T13:58:36;;;
1023;50;144;0;2019-03-01T13:58:37;;;
1023;50;143.93;0;2019-03-01T13:58:38;;;
1023;50;144.12;0;2019-03-01T13:58:39;;;
1023;50;144.08;0;2019-03-01T13:58:40;;;
1023;50;144.17;0;2019-03-01T13:58:41;;;
1023;50;144.17;0;2019-03-01T13:58:42;;;
1023;50;144.16;0;2019-03-01T13:58:43;;;
1023;50;144.05;0;2019-03-01T13:58:44;;;
1023;50;144.19;0;2019-03-01T13:58:45;;;
1023;50;144.08;0;2019-03-01T13:58:46;;;
1023;50;144.17;0;2019-03-01T13:58:47;;;
1023;50;144.26;0;2019-03-01T13:58:48;;;
1023;50;144.15;0;2019-03-01T13:58:49;;;
1023;50;144.12;0;2019-03-01T13:58:50;;;
1023;50;144.03;0;2019-03-01T13:58:51;;;
1023;50;144.22;0;2019-03-01T13:58:52;;;
1023;50;144.22;0;2019-03-01T13:58:53;;;
1023;50;144.24;0;2019-03-01T13:58:54;;;
1023;50;144.16;0;2019-03-01T13:58:55;;;
1023;50;144.28;0;2019-03-01T13:58:56;;;
1023;50;144.17;0;2019-03-01T13:58:57;;;
1023;50;144.22;0;2019-03-01T13:58:58;;;
1023;50;144.24;0;2019-03-01T13:58:59;;;
1023;50;144.28;0;2019-03-01T13:59:00;;;
1023;50;144.15;0;2019-03-01T13:59:01;;;
1023;50;144.11;0;2019-03-01T13:59:02;;;
1023;50;144.11;0;2019-03-01T13:59:03;;;
1023;50;144.26;0;2019-03-01T13:59:04;;;
1023;50;144.26;0;2019-03-01T13:59:05;;;
1023;50;144.16;0;2019-03-01T13:59:06;;;
1023;50;144.33;0;2019-03-01T13:59:07;;;
1023;50;144.24;0;2019-03-01T13:59:08;;;
1023;50;144.31;0;2019-03-01T13:59:09;;;
1023;50;144.42;0;2019-03-01T13:59:10;;;
1023;50;144.29;0;2019-03-01T13:59:11;;;
1023;50;144.19;0;2019-03-01T13:59:12;;;
1023;50;144.3;0;2019-03-01T13:59:13;;;
1023;50;144.44;0;2019-03-01T13:59:14;;;
1023;50;144.33;0;2019-03-01T13:59:15;;;
1023;50;144.2;0;2019-03-01T13:59:16;;;
1023;50;144.38;0;2019-03-01T13:59:17;;;
1023;50;144.4;0;2019-03-01T13:59:18;;;
1023;50;144.25;0;2019-03-01T13:59:19;;;
1023;50;144.34;0;2019-03-01T13:59:20;;;
1023;50;144.48;0;2019-03-01T13:59:21;;;
1023;50;144.48;0;2019-03-01T13:59:22;;;
1023;50;144.44;0;2019-03-01T13:59:23;;;
1023;50;144.4;0;2019-03-01T13:59:24;;;
1023;50;144.31;0;2019-03-01T13:59:25;;;
1023;50;144.28;0;2019-03-01T13:59:26;;;
1023;50;144.28;0;2019-03-01T13:59:27;;;
1023;50;144.44;0;2019-03-01T13:59:28;;;
1023;50;144.51;0;2019-03-01T13:59:29;;;
1023;50;144.53;0;2019-03-01T13:59:30;;;
1023;50;144.38;0;2019-03-01T13:59:31;;;
1023;50;144.45;0;2019-03-01T13:59:32;;;
1023;50;144.4;0;2019-03-01T13:59:33;;;
1023;50;144.51;0;2019-03-01T13:59:34;;;
1023;50;144.31;0;2019-03-01T13:59:35;;;
1023;50;144.48;0;2019-03-01T13:59:36;;;
1023;50;144.47;0;2019-03-01T13:59:37;;;
1023;50;144.52;0;2019-03-01T13:59:38;;;
1023;50;144.45;0;2019-03-01T13:59:39;;;
1023;50;144.47;0;2019-03-01T13:59:40;;;
1023;50;144.51;0;2019-03-01T13:59:41;;;
1023;50;144.49;0;2019-03-01T13:59:42;;;
1023;50;144.48;0;2019-03-01T13:59:43;;;
1023;50;144.48;0;2019-03-01T13:59:44;;;
1023;50;144.45;0;2019-03-01T13:59:45;;;
1023;50;144.45;0;2019-03-01T13:59:46;;;
1023;50;144.52;0;2019-03-01T13:59:47;;;
1023;50;144.52;0;2019-03-01T13:59:48;;;
1023;50;144.62;0;2019-03-01T13:59:49;;;
1023;50;144.54;0;2019-03-01T13:59:50;;;
1023;50;144.57;0;2019-03-01T13:59:51;;;
1023;50;144.53;0;2019-03-01T13:59:52;;;
1023;50;144.58;0;2019-03-01T13:59:53;;;
1023;50;144.66;0;2019-03-01T13:59:54;;;
1023;50;144.57;0;2019-03-01T13:59:55;;;
1023;50;144.48;0;2019-03-01T13:59:56;;;
1023;50;144.51;0;2019-03-01T13:59:57;;;
1023;50;144.69;0;2019-03-01T13:59:58;;;
1023;50;144.63;0;2019-03-01T13:59:59;;;
1023;50;144.62;0;2019-03-01T14:00:00;;;
1023;50;144.62;0;2019-03-01T14:00:01;;;
1023;50;144.56;0;2019-03-01T14:00:02;;;
1023;50;144.69;0;2019-03-01T14:00:03;;;
1023;50;144.72;0;2019-03-01T14:00:04;;;
1023;50;144.65;0;2019-03-01T14:00:05;;;
1023;50;144.74;0;2019-03-01T14:00:06;;;
1023;50;144.58;0;2019-03-01T14:00:07;;;
1023;50;144.75;0;2019-03-01T14:00:08;;;
1023;50;144.75;0;2019-03-01T14:00:09;;;
1023;50;144.75;0;2019-03-01T14:00:10;;;
1023;50;144.61;0;2019-03-01T14:00:11;;;
1023;50;144.74;0;2019-03-01T14:00:12;;;
1023;50;144.72;0;2019-03-01T14:00:13;;;
1023;50;144.57;0;2019-03-01T14:00:14;;;
1023;50;144.72;0;2019-03-01T14:00:15;;;
1023;50;144.79;0;2019-03-01T14:00:16;;;
1023;50;144.78;0;2019-03-01T14:00:17;;;
1023;50;144.72;0;2019-03-01T14:00:18;;;
1023;50;144.74;0;2019-03-01T14:00:19;;;
1023;50;144.71;0;2019-03-01T14:00:20;;;
1023;50;144.83;0;2019-03-01T14:00:21;;;
1023;50;144.81;0;2019-03-01T14:00:22;;;
1023;50;144.66;0;2019-03-01T14:00:23;;;
1023;50;144.72;0;2019-03-01T14:00:24;;;
1023;50;144.6;0;2019-03-01T14:00:25;;;
1023;50;144.63;0;2019-03-01T14:00:26;;;
1023;50;144.66;0;2019-03-01T14:00:27;;;
1023;50;144.63;0;2019-03-01T14:00:28;;;
1023;50;144.58;0;2019-03-01T14:00:29;;;
1023;50;144.81;0;2019-03-01T14:00:30;;;
1023;50;144.61;0;2019-03-01T14:00:31;;;
1023;50;144.61;0;2019-03-01T14:00:32;;;
1023;50;144.61;0;2019-03-01T14:00:33;;;
1023;50;144.49;0;2019-03-01T14:00:34;;;
1023;50;144.56;0;2019-03-01T14:00:35;;;
1023;50;144.58;0;2019-03-01T14:00:36;;;
1023;50;144.53;0;2019-03-01T14:00:37;;;
1023;50;144.56;0;2019-03-01T14:00:38;;;
1023;50;144.54;0;2019-03-01T14:00:39;;;
1023;50;144.54;0;2019-03-01T14:00:40;;;
1023;50;144.44;0;2019-03-01T14:00:41;;;
1023;50;144.48;0;2019-03-01T14:00:42;;;
1023;50;144.44;0;2019-03-01T14:00:43;;;
1023;50;144.47;0;2019-03-01T14:00:44;;;
1023;50;144.34;0;2019-03-01T14:00:45;;;
1023;50;144.31;0;2019-03-01T14:00:46;;;
1023;50;144.26;0;2019-03-01T14:00:47;;;
1023;50;144.35;0;2019-03-01T14:00:48;;;
1023;50;144.33;0;2019-03-01T14:00:49;;;
1023;50;144.26;0;2019-03-01T14:00:50;;;
1023;50;144.29;0;2019-03-01T14:00:51;;;
1023;50;144.34;0;2019-03-01T14:00:52;;;
1023;50;144.34;0;2019-03-01T14:00:53;;;
1023;50;144.45;0;2019-03-01T14:00:54;;;
1023;50;144.2;0;2019-03-01T14:00:55;;;
1023;50;144.21;0;2019-03-01T14:00:56;;;
1023;50;144.25;0;2019-03-01T14:00:57;;;
1023;50;144.22;0;2019-03-01T14:00:58;;;
1023;50;144.3;0;2019-03-01T14:00:59;;;
1023;50;144.2;0;2019-03-01T14:01:00;;;
1023;50;144.28;0;2019-03-01T14:01:01;;;
1023;50;144.29;0;2019-03-01T14:01:02;;;
1023;50;144.29;0;2019-03-01T14:01:03;;;
1023;50;144.33;0;2019-03-01T14:01:04;;;
1023;50;144.33;0;2019-03-01T14:01:05;;;
1023;50;144.2;0;2019-03-01T14:01:06;;;
1023;50;144.11;0;2019-03-01T14:01:07;;;
1023;50;144.25;0;2019-03-01T14:01:08;;;
1023;50;144.3;0;2019-03-01T14:01:09;;;
1023;50;144.37;0;2019-03-01T14:01:10;;;
1023;50;144.28;0;2019-03-01T14:01:11;;;
1023;50;144.19;0;2019-03-01T14:01:12;;;
1023;50;144.22;0;2019-03-01T14:01:13;;1023;144.22
1014;50;144.28;0;2019-03-01T14:01:14;;;
1014;50;144.28;0;2019-03-01T14:01:15;;;
1014;50;144.43;0;2019-03-01T14:01:16;;;
1014;50;144.21;0;2019-03-01T14:01:17;;;
1014;50;144.29;0;2019-03-01T14:01:18;;;
1014;50;144.22;0;2019-03-01T14:01:19;;;
1014;50;144.22;0;2019-03-01T14:01:20;;;
1014;50;144.31;0;2019-03-01T14:01:21;;;
1014;50;144.26;0;2019-03-01T14:01:22;;;
1014;50;144.34;0;2019-03-01T14:01:23;;;
1014;50;144.35;0;2019-03-01T14:01:24;;;
1014;50;144.31;0;2019-03-01T14:01:25;;;
1014;50;144.4;0;2019-03-01T14:01:26;;;
1014;50;144.35;0;2019-03-01T14:01:27;;;
1014;50;144.47;0;2019-03-01T14:01:28;;;
1014;50;144.51;0;2019-03-01T14:01:29;;;
1014;50;144.43;0;2019-03-01T14:01:30;;;
1014;50;144.52;0;2019-03-01T14:01:31;;;
1014;50;144.62;0;2019-03-01T14:01:32;;;
1014;50;144.54;0;2019-03-01T14:01:33;;;
1014;50;144.56;0;2019-03-01T14:01:34;;;
1014;50;144.65;0;2019-03-01T14:01:35;;;
1014;50;144.56;0;2019-03-01T14:01:36;;;
1014;50;144.56;0;2019-03-01T14:01:37;;;
1014;50;144.52;0;2019-03-01T14:01:38;;;
1014;50;144.58;0;2019-03-01T14:01:39;;;
1014;50;144.66;0;2019-03-01T14:01:40;;;
1014;50;144.66;0;2019-03-01T14:01:41;;;
1014;50;144.67;0;2019-03-01T14:01:42;;;
1014;50;144.74;0;2019-03-01T14:01:43;;;
1014;50;144.71;0;2019-03-01T14:01:44;;;
1014;50;144.71;0;2019-03-01T14:01:45;;;
1014;50;144.86;0;2019-03-01T14:01:46;;;
1014;50;144.75;0;2019-03-01T14:01:47;;;
1014;50;144.71;0;2019-03-01T14:01:48;;;
1014;50;144.66;0;2019-03-01T14:01:49;;;
1014;50;144.69;0;2019-03-01T14:01:50;;;
1014;50;144.83;0;2019-03-01T14:01:51;;;
1014;50;144.88;0;2019-03-01T14:01:52;;;
1014;50;144.78;0;2019-03-01T14:01:53;;;
1014;50;144.83;0;2019-03-01T14:01:54;;;
1014;50;144.67;0;2019-03-01T14:01:55;;;
1014;50;144.76;0;2019-03-01T14:01:56;;;
1014;50;144.84;0;2019-03-01T14:01:57;;;
1014;50;144.7;0;2019-03-01T14:01:58;;;
1014;50;144.7;0;2019-03-01T14:01:59;;;
1014;50;144.85;0;2019-03-01T14:02:00;;;
1014;50;144.81;0;2019-03-01T14:02:01;;;
1014;50;144.83;0;2019-03-01T14:02:02;;;
1014;50;144.92;0;2019-03-01T14:02:03;;;
1014;50;144.74;0;2019-03-01T14:02:04;;;
1014;50;144.95;0;2019-03-01T14:02:05;;;
1014;50;144.72;0;2019-03-01T14:02:06;;;
1014;50;144.81;0;2019-03-01T14:02:07;;;
1014;50;144.94;0;2019-03-01T14:02:08;;;
1014;50;144.8;0;2019-03-01T14:02:09;;;
1014;50;144.69;0;2019-03-01T14:02:10;;;
1014;50;144.8;0;2019-03-01T14:02:11;;;
1014;50;144.86;0;2019-03-01T14:02:12;;;
1014;50;144.88;0;2019-03-01T14:02:13;;1014;144.88
1004;50;144.79;0;2019-03-01T14:02:14;;;
1004;50;144.83;0;2019-03-01T14:02:15;;;
1004;50;144.71;0;2019-03-01T14:02:16;;;
1004;50;144.66;0;2019-03-01T14:02:17;;;
1004;50;144.79;0;2019-03-01T14:02:18;;;
1004;50;144.6;0;2019-03-01T14:02:19;;;
1004;50;144.7;0;2019-03-01T14:02:20;;;
1004;50;144.7;0;2019-03-01T14:02:21;;;
1004;50;144.61;0;2019-03-01T14:02:22;;;
1004;50;144.74;0;2019-03-01T14:02:23;;;
1004;50;144.71;0;2019-03-01T14:02:24;;;
1004;50;144.61;0;2019-03-01T14:02:25;;;
1004;50;144.6;0;2019-03-01T14:02:26;;;
1004;50;144.52;0;2019-03-01T14:02:27;;;
1004;50;144.61;0;2019-03-01T14:02:28;;;
1004;50;144.35;0;2019-03-01T14:02:29;;;
1004;50;144.48;0;2019-03-01T14:02:30;;;
1004;50;144.38;0;2019-03-01T14:02:31;;;
1004;50;144.38;0;2019-03-01T14:02:32;;;
1004;50;144.48;0;2019-03-01T14:02:33;;;
1004;50;144.43;0;2019-03-01T14:02:34;;;
1004;50;144.38;0;2019-03-01T14:02:35;;;
1004;50;144.39;0;2019-03-01T14:02:36;;;
1004;50;144.46;0;2019-03-01T14:02:37;;;
1004;50;144.26;0;2019-03-01T14:02:38;;;
1004;50;144.26;0;2019-03-01T14:02:39;;;
1004;50;144.24;0;2019-03-01T14:02:40;;;
1004;50;144.29;0;2019-03-01T14:02:41;;;
1004;50;144.2;0;2019-03-01T14:02:42;;;
1004;50;144.2;0;2019-03-01T14:02:43;;;
1004;50;144.11;0;2019-03-01T14:02:44;;;
1004;50;144.03;0;2019-03-01T14:02:45;;;
1004;50;144.1;0;2019-03-01T14:02:46;;;
1004;50;144.07;0;2019-03-01T14:02:47;;;
1004;50;144.02;0;2019-03-01T14:02:48;;;
1004;50;144.17;0;2019-03-01T14:02:49;;;
1004;50;143.93;0;2019-03-01T14:02:50;;;
1004;50;143.98;0;2019-03-01T14:02:51;;;
1004;50;144.01;0;2019-03-01T14:02:52;;;
1004;50;143.82;0;2019-03-01T14:02:53;;;
1004;50;144;0;2019-03-01T14:02:54;;;
1004;50;143.78;0;2019-03-01T14:02:55;;;
1004;50;143.88;0;2019-03-01T14:02:56;;;
1004;50;143.87;0;2019-03-01T14:02:57;;;
1004;50;143.7;0;2019-03-01T14:02:58;;;
1004;50;143.83;0;2019-03-01T14:02:59;;;
1004;50;143.88;0;2019-03-01T14:03:00;;;
1004;50;143.77;0;2019-03-01T14:03:01;;;
1004;50;143.96;0;2019-03-01T14:03:02;;;
1004;50;143.73;0;2019-03-01T14:03:03;;;
1004;50;143.73;0;2019-03-01T14:03:04;;;
1004;50;143.78;0;2019-03-01T14:03:05;;;
1004;50;143.74;0;2019-03-01T14:03:06;;;
1004;50;143.73;0;2019-03-01T14:03:07;;;
1004;50;143.7;0;2019-03-01T14:03:08;;;
1004;50;143.59;0;2019-03-01T14:03:09;;;
1004;50;143.79;0;2019-03-01T14:03:10;;;
1004;50;143.49;0;2019-03-01T14:03:11;;;
1004;50;143.59;0;2019-03-01T14:03:12;;;
1004;50;143.64;0;2019-03-01T14:03:13;;1004;143.64
994;50;143.64;0;2019-03-01T14:03:14;;;
994;50;143.42;0;2019-03-01T14:03:15;;;
994;50;143.51;0;2019-03-01T14:03:16;;;
994;50;143.52;0;2019-03-01T14:03:17;;;
994;50;143.42;0;2019-03-01T14:03:18;;;
994;50;143.5;0;2019-03-01T14:03:19;;;
994;50;143.41;0;2019-03-01T14:03:20;;;
994;50;143.44;0;2019-03-01T14:03:21;;;
994;50;143.39;0;2019-03-01T14:03:22;;;
994;50;143.36;0;2019-03-01T14:03:23;;;
994;50;143.37;0;2019-03-01T14:03:24;;;
994;50;143.31;0;2019-03-01T14:03:25;;;
994;50;143.41;0;2019-03-01T14:03:26;;;
994;50;143.5;0;2019-03-01T14:03:27;;;
994;50;143.5;0;2019-03-01T14:03:28;;;
994;50;143.32;0;2019-03-01T14:03:29;;;
994;50;143.31;0;2019-03-01T14:03:30;;;
994;50;143.25;0;2019-03-01T14:03:31;;;
994;50;143.25;0;2019-03-01T14:03:32;;;
994;50;143.07;0;2019-03-01T14:03:33;;;
994;50;143.26;0;2019-03-01T14:03:34;;;
994;50;143.21;0;2019-03-01T14:03:35;;;
994;50;143.11;0;2019-03-01T14:03:36;;;
994;50;143.14;0;2019-03-01T14:03:37;;;
994;50;143.17;0;2019-03-01T14:03:38;;;
