800;50;110.8;0;2019-03-01T15:41:55
800;50;111.04;0;2019-03-01T15:41:56
800;50;111.31;0;2019-03-01T15:41:57
800;50;111.62;0;2019-03-01T15:41:58
800;50;111.8;0;2019-03-01T15:41:59
800;50;112.02;0;2019-03-01T15:42:00
800;50;112.23;0;2019-03-01T15:42:01
800;50;112.48;0;2019-03-01T15:42:02
800;50;112.66;0;2019-03-01T15:42:03
800;50;112.85;0;2019-03-01T15:42:04
800;50;113.09;0;2019-03-01T15:42:05
800;50;113.31;0;2019-03-01T15:42:06
800;50;113.52;0;2019-03-01T15:42:07
800;50;113.7;0;2019-03-01T15:42:08
800;50;113.92;0;2019-03-01T15:42:09
800;50;114.08;0;2019-03-01T15:42:10
800;50;114.27;0;2019-03-01T15:42:11
800;50;114.36;0;2019-03-01T15:42:12
800;50;114.72;0;2019-03-01T15:42:13
800;50;114.96;0;2019-03-01T15:42:14
800;50;115.22;0;2019-03-01T15:42:15
800;50;115.29;0;2019-03-01T15:42:16
800;50;115.29;0;2019-03-01T15:42:17
800;50;115.47;0;2019-03-01T15:42:18
800;50;115.5;0;2019-03-01T15:42:19
800;50;115.69;0;2019-03-01T15:42:20
800;50;115.96;0;2019-03-01T15:42:21
800;50;116.14;0;2019-03-01T15:42:22
800;50;116.21;0;2019-03-01T15:42:23
800;50;116.33;0;2019-03-01T15:42:24
800;50;116.51;0;2019-03-01T15:42:25
800;50;116.72;0;2019-03-01T15:42:26
800;50;116.88;0;2019-03-01T15:42:27
800;50;116.94;0;2019-03-01T15:42:28
800;50;117.05;0;2019-03-01T15:42:29
800;50;117.27;0;2019-03-01T15:42:30
800;50;117.34;0;2019-03-01T15:42:31
800;50;117.41;0;2019-03-01T15:42:32
800;50;117.51;0;2019-03-01T15:42:33
800;50;117.62;0;2019-03-01T15:42:34
800;50;117.74;0;2019-03-01T15:42:35
800;50;117.87;0;2019-03-01T15:42:36
800;50;117.96;0;2019-03-01T15:42:37
800;50;118.1;0;2019-03-01T15:42:38
800;50;118.1;0;2019-03-01T15:42:39
800;50;118.29;0;2019-03-01T15:42:40
800;50;118.35;0;2019-03-01T15:42:41
800;50;118.46;0;2019-03-01T15:42:42
800;50;118.64;0;2019-03-01T15:42:43
800;50;118.71;0;2019-03-01T15:42:44
800;50;118.85;0;2019-03-01T15:42:45
800;50;118.89;0;2019-03-01T15:42:46
800;50;118.98;0;2019-03-01T15:42:47
800;50;119.08;0;2019-03-01T15:42:48
800;50;119.18;0;2019-03-01T15:42:49
800;50;119.22;0;2019-03-01T15:42:50
800;50;119.32;0;2019-03-01T15:42:51
800;50;119.37;0;2019-03-01T15:42:52
800;50;119.36;0;2019-03-01T15:42:53
800;50;119.55;0;2019-03-01T15:42:54
800;50;119.66;0;2019-03-01T15:42:55
800;50;119.72;0;2019-03-01T15:42:56
800;50;119.67;0;2019-03-01T15:42:57
800;50;119.84;0;2019-03-01T15:42:58
800;50;119.93;0;2019-03-01T15:42:59
800;50;120.05;0;2019-03-01T15:43:00
800;50;120.05;0;2019-03-01T15:43:01
800;50;120.05;0;2019-03-01T15:43:03
800;50;120.14;0;2019-03-01T15:43:03
800;50;120.16;0;2019-03-01T15:43:05
800;50;120.19;0;2019-03-01T15:43:06
800;50;120.27;0;2019-03-01T15:43:07
800;50;120.44;0;2019-03-01T15:43:08
800;50;120.51;0;2019-03-01T15:43:09
800;50;120.56;0;2019-03-01T15:43:10
800;50;120.57;0;2019-03-01T15:43:11
800;50;120.73;0;2019-03-01T15:43:12
800;50;120.79;0;2019-03-01T15:43:13
800;50;120.78;0;2019-03-01T15:43:14
800;50;120.93;0;2019-03-01T15:43:15
800;50;120.96;0;2019-03-01T15:43:16
800;50;120.98;0;2019-03-01T15:43:17
800;50;121.06;0;2019-03-01T15:43:18
800;50;121.08;0;2019-03-01T15:43:19
800;50;121.07;0;2019-03-01T15:43:20
800;50;121.14;0;2019-03-01T15:43:21
800;50;121.17;0;2019-03-01T15:43:22
800;50;121.11;0;2019-03-01T15:43:23
800;50;121.11;0;2019-03-01T15:43:24
800;50;121.13;0;2019-03-01T15:43:25
800;50;121.26;0;2019-03-01T15:43:26
800;50;121.4;0;2019-03-01T15:43:27
800;50;121.38;0;2019-03-01T15:43:28
800;50;121.47;0;2019-03-01T15:43:29
800;50;121.45;0;2019-03-01T15:43:30
800;50;121.57;0;2019-03-01T15:43:31
800;50;121.57;0;2019-03-01T15:43:32
800;50;121.66;0;2019-03-01T15:43:33
800;50;121.71;0;2019-03-01T15:43:34
800;50;121.7;0;2019-03-01T15:43:35
800;50;121.77;0;2019-03-01T15:43:36
800;50;121.75;0;2019-03-01T15:43:37
800;50;121.73;0;2019-03-01T15:43:38
800;50;121.87;0;2019-03-01T15:43:39
800;50;121.83;0;2019-03-01T15:43:40
800;50;121.85;0;2019-03-01T15:43:41
800;50;121.95;0;2019-03-01T15:43:42
800;50;121.99;0;2019-03-01T15:43:43
800;50;121.96;0;2019-03-01T15:43:44
800;50;122.1;0;2019-03-01T15:43:45
800;50;121.96;0;2019-03-01T15:43:46
800;50;122.16;0;2019-03-01T15:43:47
800;50;122.16;0;2019-03-01T15:43:48
800;50;122.16;0;2019-03-01T15:43:49
800;50;122.08;0;2019-03-01T15:43:50
800;50;122.16;0;2019-03-01T15:43:51
800;50;122.05;0;2019-03-01T15:43:52
800;50;122.11;0;2019-03-01T15:43:53
800;50;122.3;0;2019-03-01T15:43:54
800;50;122.16;0;2019-03-01T15:43:55
800;50;122.41;0;2019-03-01T15:43:56
800;50;122.37;0;2019-03-01T15:43:57
800;50;122.32;0;2019-03-01T15:43:58
800;50;122.34;0;2019-03-01T15:43:59
800;50;122.36;0;2019-03-01T15:44:00
800;50;122.47;0;2019-03-01T15:44:01
800;50;122.43;0;2019-03-01T15:44:02
800;50;122.43;0;2019-03-01T15:44:03
800;50;122.48;0;2019-03-01T15:44:04
800;50;122.5;0;2019-03-01T15:44:05
800;50;122.51;0;2019-03-01T15:44:06
800;50;122.52;0;2019-03-01T15:44:07
800;50;122.59;0;2019-03-01T15:44:08
800;50;122.49;0;2019-03-01T15:44:09
800;50;122.6;0;2019-03-01T15:44:10
800;50;122.6;0;2019-03-01T15:44:11
800;50;122.56;0;2019-03-01T15:44:12
800;50;122.68;0;2019-03-01T15:44:13
800;50;122.6;0;2019-03-01T15:44:14
800;50;122.66;0;2019-03-01T15:44:15
800;50;122.64;0;2019-03-01T15:44:16
800;50;122.69;0;2019-03-01T15:44:17
800;50;122.72;0;2019-03-01T15:44:18
800;50;122.75;0;2019-03-01T15:44:19
800;50;122.72;0;2019-03-01T15:44:20
800;50;122.6;0;2019-03-01T15:44:21
800;50;122.68;0;2019-03-01T15:44:22
800;50;122.78;0;2019-03-01T15:44:23
800;50;122.67;0;2019-03-01T15:44:24
800;50;122.86;0;2019-03-01T15:44:25
800;50;122.75;0;2019-03-01T15:44:26
800;50;122.84;0;2019-03-01T15:44:27
800;50;122.92;0;2019-03-01T15:44:28
800;50;122.75;0;2019-03-01T15:44:29
800;50;122.89;0;2019-03-01T15:44:30
800;50;122.87;0;2019-03-01T15:44:31
800;50;123;0;2019-03-01T15:44:32
800;50;122.93;0;2019-03-01T15:44:33
800;50;122.93;0;2019-03-01T15:44:34
800;50;122.95;0;2019-03-01T15:44:35
800;50;122.91;0;2019-03-01T15:44:36
800;50;122.87;0;2019-03-01T15:44:37
800;50;123;0;2019-03-01T15:44:38
800;50;123.05;0;2019-03-01T15:44:39
800;50;122.92;0;2019-03-01T15:44:40
800;50;122.93;0;2019-03-01T15:44:41
800;50;122.98;0;2019-03-01T15:44:42
800;50;122.95;0;2019-03-01T15:44:43
800;50;122.92;0;2019-03-01T15:44:44
800;50;123.11;0;2019-03-01T15:44:45
800;50;123.08;0;2019-03-01T15:44:46
800;50;122.91;0;2019-03-01T15:44:47
800;50;122.98;0;2019-03-01T15:44:48
800;50;122.97;0;2019-03-01T15:44:49
800;50;123.06;0;2019-03-01T15:44:50
800;50;123.05;0;2019-03-01T15:44:51
800;50;123.04;0;2019-03-01T15:44:52
800;50;123.11;0;2019-03-01T15:44:53
800;50;123.11;0;2019-03-01T15:44:54
800;50;123.03;0;2019-03-01T15:44:55
800;50;123.08;0;2019-03-01T15:44:56
800;50;123.07;0;2019-03-01T15:44:57
800;50;123.03;0;2019-03-01T15:44:58
800;50;123.04;0;2019-03-01T15:44:59
800;50;123.05;0;2019-03-01T15:45:00
800;50;122.97;0;2019-03-01T15:45:01
800;50;123.07;0;2019-03-01T15:45:02
800;50;123.11;0;2019-03-01T15:45:03
800;50;123.07;0;2019-03-01T15:45:04
800;50;123.03;0;2019-03-01T15:45:05
800;50;123.05;0;2019-03-01T15:45:06
800;50;123.02;0;2019-03-01T15:45:07
800;50;123.01;0;2019-03-01T15:45:08
800;50;123.11;0;2019-03-01T15:45:09
800;50;123.06;0;2019-03-01T15:45:10
800;50;123.04;0;2019-03-01T15:45:11
800;50;123.17;0;2019-03-01T15:45:12
800;50;123.08;0;2019-03-01T15:45:13
800;50;123.13;0;2019-03-01T15:45:14
800;50;123.13;0;2019-03-01T15:45:15
800;50;123.14;0;2019-03-01T15:45:16
800;50;123.18;0;2019-03-01T15:45:17
800;50;123.13;0;2019-03-01T15:45:18
800;50;123.07;0;2019-03-01T15:45:19
800;50;123.17;0;2019-03-01T15:45:20
800;50;123.11;0;2019-03-01T15:45:21
800;50;123.14;0;2019-03-01T15:45:22
800;50;123.19;0;2019-03-01T15:45:23
800;50;123.14;0;2019-03-01T15:45:24
800;50;123.08;0;2019-03-01T15:45:25
800;50;123.17;0;2019-03-01T15:45:26
800;50;123.05;0;2019-03-01T15:45:27
800;50;123.15;0;2019-03-01T15:45:28
800;50;123.22;0;2019-03-01T15:45:29
800;50;123.07;0;2019-03-01T15:45:30
800;50;123.14;0;2019-03-01T15:45:31
800;50;123.15;0;2019-03-01T15:45:32
800;50;123.19;0;2019-03-01T15:45:33
800;50;123.08;0;2019-03-01T15:45:34
800;50;123.18;0;2019-03-01T15:45:35
800;50;123.18;0;2019-03-01T15:45:36
800;50;123.15;0;2019-03-01T15:45:37
800;50;123.14;0;2019-03-01T15:45:38
800;50;123.14;0;2019-03-01T15:45:39
800;50;123.07;0;2019-03-01T15:45:40
800;50;123.09;0;2019-03-01T15:45:41
800;50;123.12;0;2019-03-01T15:45:42
800;50;123.13;0;2019-03-01T15:45:43
800;50;123.07;0;2019-03-01T15:45:44
800;50;123.08;0;2019-03-01T15:45:45
800;50;123.09;0;2019-03-01T15:45:46
800;50;123.18;0;2019-03-01T15:45:47
800;50;123.05;0;2019-03-01T15:45:48
800;50;123.15;0;2019-03-01T15:45:49
800;50;123.06;0;2019-03-01T15:45:50
800;50;123.13;0;2019-03-01T15:45:51
800;50;123.04;0;2019-03-01T15:45:52
800;50;123.04;0;2019-03-01T15:45:53
800;50;123.13;0;2019-03-01T15:45:54
800;50;123.13;0;2019-03-01T15:45:55
800;50;123.12;0;2019-03-01T15:45:56
800;50;123.12;0;2019-03-01T15:45:57
800;50;123.12;0;2019-03-01T15:45:58
800;50;123.07;0;2019-03-01T15:45:59
800;50;123;0;2019-03-01T15:46:00
800;50;123.17;0;2019-03-01T15:46:01
800;50;123.08;0;2019-03-01T15:46:02
800;50;123.14;0;2019-03-01T15:46:03
800;50;123.15;0;2019-03-01T15:46:04
800;50;123.06;0;2019-03-01T15:46:05
800;50;123.11;0;2019-03-01T15:46:06
800;50;123.05;0;2019-03-01T15:46:07
800;50;123.14;0;2019-03-01T15:46:08
800;50;123.15;0;2019-03-01T15:46:09
800;50;123.01;0;2019-03-01T15:46:10
800;50;123.12;0;2019-03-01T15:46:11
800;50;123.13;0;2019-03-01T15:46:12
800;50;123.02;0;2019-03-01T15:46:13
800;50;123.01;0;2019-03-01T15:46:14
800;50;123.18;0;2019-03-01T15:46:15
800;50;123.04;0;2019-03-01T15:46:16
800;50;123.05;0;2019-03-01T15:46:17
800;50;123.11;0;2019-03-01T15:46:18
800;50;123.06;0;2019-03-01T15:46:19
800;50;123.06;0;2019-03-01T15:46:20
800;50;123.04;0;2019-03-01T15:46:21
800;50;123.06;0;2019-03-01T15:46:22
800;50;123.04;0;2019-03-01T15:46:23
800;50;122.97;0;2019-03-01T15:46:24
800;50;122.89;0;2019-03-01T15:46:25
800;50;122.84;0;2019-03-01T15:46:26
800;50;122.82;0;2019-03-01T15:46:27
800;50;122.83;0;2019-03-01T15:46:28
800;50;122.72;0;2019-03-01T15:46:29
800;50;122.53;0;2019-03-01T15:46:30
800;50;122.49;0;2019-03-01T15:46:31
800;50;122.37;0;2019-03-01T15:46:32
800;50;122.25;0;2019-03-01T15:46:33
800;50;122.11;0;2019-03-01T15:46:34
800;50;122.3;0;2019-03-01T15:46:35
800;50;122.39;0;2019-03-01T15:46:36
800;50;122.43;0;2019-03-01T15:46:37
800;50;122.54;0;2019-03-01T15:46:38
800;50;122.56;0;2019-03-01T15:46:39
800;50;122.58;0;2019-03-01T15:46:40
800;50;122.64;0;2019-03-01T15:46:41
800;50;122.51;0;2019-03-01T15:46:42
800;50;122.51;0;2019-03-01T15:46:43
800;50;122.54;0;2019-03-01T15:46:44
800;50;122.56;0;2019-03-01T15:46:45
800;50;122.48;0;2019-03-01T15:46:46
800;50;122.39;0;2019-03-01T15:46:47
800;50;122.51;0;2019-03-01T15:46:48
800;50;122.51;0;2019-03-01T15:46:49
800;50;122.47;0;2019-03-01T15:46:50
800;50;122.38;0;2019-03-01T15:46:51
800;50;122.4;0;2019-03-01T15:46:52
800;50;122.38;0;2019-03-01T15:46:53
800;50;122.46;0;2019-03-01T15:46:54
800;50;122.41;0;2019-03-01T15:46:55
800;50;122.35;0;2019-03-01T15:46:56
800;50;122.3;0;2019-03-01T15:46:57
800;50;122.37;0;2019-03-01T15:46:58
800;50;122.32;0;2019-03-01T15:46:59
800;50;122.32;0;2019-03-01T15:47:00
800;50;122.22;0;2019-03-01T15:47:01
800;50;122.29;0;2019-03-01T15:47:02
800;50;122.19;0;2019-03-01T15:47:03
800;50;122.19;0;2019-03-01T15:47:04
800;50;122.19;0;2019-03-01T15:47:05
800;50;122.2;0;2019-03-01T15:47:06
800;50;122.17;0;2019-03-01T15:47:07
800;50;122.14;0;2019-03-01T15:47:08
800;50;122.08;0;2019-03-01T15:47:09
800;50;122.15;0;2019-03-01T15:47:10
800;50;122.12;0;2019-03-01T15:47:11
800;50;122.04;0;2019-03-01T15:47:12
800;50;122.12;0;2019-03-01T15:47:13
800;50;122.04;0;2019-03-01T15:47:14
800;50;122.1;0;2019-03-01T15:47:15
800;50;121.83;0;2019-03-01T15:47:16
800;50;121.95;0;2019-03-01T15:47:17
800;50;121.95;0;2019-03-01T15:47:18
800;50;121.87;0;2019-03-01T15:47:19
800;50;121.87;0;2019-03-01T15:47:20
800;50;121.82;0;2019-03-01T15:47:21
800;50;121.81;0;2019-03-01T15:47:22
800;50;121.8;0;2019-03-01T15:47:23
800;50;121.73;0;2019-03-01T15:47:24
800;50;121.77;0;2019-03-01T15:47:25
800;50;121.77;0;2019-03-01T15:47:26
800;50;121.75;0;2019-03-01T15:47:27
800;50;121.63;0;2019-03-01T15:47:28
800;50;121.6;0;2019-03-01T15:47:29
800;50;121.6;0;2019-03-01T15:47:30
800;50;121.52;0;2019-03-01T15:47:31
800;50;121.63;0;2019-03-01T15:47:32
800;50;121.52;0;2019-03-01T15:47:33
800;50;121.48;0;2019-03-01T15:47:34
800;50;121.39;0;2019-03-01T15:47:35
800;50;121.4;0;2019-03-01T15:47:36
800;50;121.44;0;2019-03-01T15:47:37
800;50;121.35;0;2019-03-01T15:47:38
800;50;121.35;0;2019-03-01T15:47:39
800;50;121.21;0;2019-03-01T15:47:40
800;50;121.26;0;2019-03-01T15:47:41
800;50;121.29;0;2019-03-01T15:47:42
800;50;121.27;0;2019-03-01T15:47:43
800;50;121.16;0;2019-03-01T15:47:44
800;50;121.16;0;2019-03-01T15:47:45
800;50;121.13;0;2019-03-01T15:47:46
800;50;121.07;0;2019-03-01T15:47:47
800;50;121.07;0;2019-03-01T15:47:48
800;50;121.13;0;2019-03-01T15:47:49
800;50;121.04;0;2019-03-01T15:47:50
800;50;120.97;0;2019-03-01T15:47:51
800;50;120.99;0;2019-03-01T15:47:52
800;50;120.99;0;2019-03-01T15:47:53
800;50;120.85;0;2019-03-01T15:47:54
800;50;120.85;0;2019-03-01T15:47:55
800;50;120.82;0;2019-03-01T15:47:56
800;50;120.92;0;2019-03-01T15:47:57
800;50;120.76;0;2019-03-01T15:47:58
800;50;120.75;0;2019-03-01T15:47:59
800;50;120.64;0;2019-03-01T15:48:00
800;50;120.73;0;2019-03-01T15:48:01
800;50;120.57;0;2019-03-01T15:48:02
800;50;120.6;0;2019-03-01T15:48:03
800;50;120.49;0;2019-03-01T15:48:04
800;50;120.45;0;2019-03-01T15:48:05
800;50;120.48;0;2019-03-01T15:48:06
800;50;120.49;0;2019-03-01T15:48:07
800;50;120.47;0;2019-03-01T15:48:08
800;50;120.48;0;2019-03-01T15:48:09
800;50;120.48;0;2019-03-01T15:48:10
800;50;120.33;0;2019-03-01T15:48:11
800;50;120.35;0;2019-03-01T15:48:12
800;50;120.33;0;2019-03-01T15:48:13
800;50;120.26;0;2019-03-01T15:48:14
800;50;120.22;0;2019-03-01T15:48:15
800;50;120.26;0;2019-03-01T15:48:16
800;50;120.14;0;2019-03-01T15:48:17
800;50;120.23;0;2019-03-01T15:48:18
800;50;120.25;0;2019-03-01T15:48:19
800;50;120.08;0;2019-03-01T15:48:20
800;50;120.12;0;2019-03-01T15:48:21
800;50;120.18;0;2019-03-01T15:48:22
800;50;119.98;0;2019-03-01T15:48:23
800;50;120.03;0;2019-03-01T15:48:24
800;50;120.07;0;2019-03-01T15:48:25
800;50;119.98;0;2019-03-01T15:48:26
800;50;119.94;0;2019-03-01T15:48:27
800;50;119.94;0;2019-03-01T15:48:28
800;50;119.89;0;2019-03-01T15:48:29
800;50;119.83;0;2019-03-01T15:48:30
800;50;119.82;0;2019-03-01T15:48:31
800;50;119.79;0;2019-03-01T15:48:32
