70;50;0.00;0.00;2019-03-01T15:05:16;
70;50;0.00;0.00;2019-03-01T15:05:17;
70;50;0.00;0.00;2019-03-01T15:05:18;
70;50;0.00;0.00;2019-03-01T15:05:19;
70;50;0.00;0.00;2019-03-01T15:05:21;
70;50;0.00;0.00;2019-03-01T15:05:22;
70;50;0.00;0.00;2019-03-01T15:05:23;
70;50;0.00;0.00;2019-03-01T15:05:24;
70;50;0.00;0.00;2019-03-01T15:05:25;
70;50;0.00;0.00;2019-03-01T15:05:26;
70;50;0.00;0.00;2019-03-01T15:05:27;
70;50;0.00;0.00;2019-03-01T15:05:28;
70;50;0.00;0.00;2019-03-01T15:05:29;
70;50;0.00;0.00;2019-03-01T15:05:30;
70;50;0.00;0.00;2019-03-01T15:05:31;
70;50;0.00;0.00;2019-03-01T15:05:32;
70;50;0.00;0.00;2019-03-01T15:05:33;
70;50;0.00;0.00;2019-03-01T15:05:34;
70;50;0.00;0.00;2019-03-01T15:05:35;
70;50;0.00;0.00;2019-03-01T15:05:36;
70;50;0.00;0.00;2019-03-01T15:05:38;
70;50;0.00;0.00;2019-03-01T15:05:39;
70;50;0.00;0.00;2019-03-01T15:05:40;
70;50;0.00;0.00;2019-03-01T15:05:41;
70;50;0.00;0.00;2019-03-01T15:05:42;
70;50;0.00;0.00;2019-03-01T15:05:43;
70;50;0.00;0.00;2019-03-01T15:05:44;
70;50;0.00;0.00;2019-03-01T15:05:45;
70;50;0.00;0.00;2019-03-01T15:05:46;
70;50;0.00;0.00;2019-03-01T15:05:47;
70;50;0.00;0.00;2019-03-01T15:05:48;
70;50;0.00;0.00;2019-03-01T15:05:49;
70;50;0.00;0.00;2019-03-01T15:05:50;
70;50;0.00;0.00;2019-03-01T15:05:51;
70;50;0.00;0.00;2019-03-01T15:05:52;
70;50;0.00;0.00;2019-03-01T15:05:53;
70;50;0.00;0.00;2019-03-01T15:05:55;
70;50;0.00;0.00;2019-03-01T15:05:56;
70;50;0.00;0.00;2019-03-01T15:05:57;
0;50;0.00;0.00;2019-03-01T15:05:58;
0;50;0.00;0.00;2019-03-01T15:05:59;
0;50;0.00;0.00;2019-03-01T15:06:00;
0;50;0.00;0.00;2019-03-01T15:06:01;
0;50;0.00;0.00;2019-03-01T15:06:02;
0;50;0.00;0.00;2019-03-01T15:06:03;
0;50;0.00;0.00;2019-03-01T15:06:04;
0;50;0.00;0.00;2019-03-01T15:06:05;
0;50;0.00;0.00;2019-03-01T15:06:06;
0;50;0.00;0.00;2019-03-01T15:06:07;
0;50;0.00;0.00;2019-03-01T15:06:08;
0;50;0.00;0.00;2019-03-01T15:06:09;
0;50;0.00;0.00;2019-03-01T15:06:10;
0;50;0.00;0.00;2019-03-01T15:06:12;
0;50;0.00;0.00;2019-03-01T15:06:13;
0;50;0.00;0.00;2019-03-01T15:06:14;
0;50;0.00;0.00;2019-03-01T15:06:15;
0;50;0.00;0.00;2019-03-01T15:06:16;
0;50;0.00;0.00;2019-03-01T15:06:17;
0;50;0.00;0.00;2019-03-01T15:06:18;
0;50;0.00;0.00;2019-03-01T15:06:19;
0;50;0.00;0.00;2019-03-01T15:06:20;
0;50;0.00;0.00;2019-03-01T15:06:21;
0;50;0.00;0.00;2019-03-01T15:06:22;
0;50;0.00;0.00;2019-03-01T15:06:23;
0;50;0.00;0.00;2019-03-01T15:06:24;
0;50;0.00;0.00;2019-03-01T15:06:25;
0;50;0.00;0.00;2019-03-01T15:06:26;
0;50;0.00;0.00;2019-03-01T15:06:27;
0;50;0.00;0.00;2019-03-01T15:06:28;
0;50;0.00;0.00;2019-03-01T15:06:30;
0;50;0.00;0.00;2019-03-01T15:06:31;
0;50;0.00;0.00;2019-03-01T15:06:32;
0;50;0.00;0.00;2019-03-01T15:06:33;
0;50;0.00;0.00;2019-03-01T15:06:34;
0;50;0.00;0.00;2019-03-01T15:06:35;
0;50;0.00;0.00;2019-03-01T15:06:36;
0;50;0.00;0.00;2019-03-01T15:06:37;
0;50;0.00;0.00;2019-03-01T15:06:38;
0;50;0.00;0.00;2019-03-01T15:06:39;
0;50;0.00;0.00;2019-03-01T15:06:40;
0;50;0.00;0.00;2019-03-01T15:06:41;
0;50;0.00;0.00;2019-03-01T15:06:42;
7;50;0.00;0.00;2019-03-01T15:06:43;
7;50;0.00;0.00;2019-03-01T15:06:44;
7;50;0.00;0.00;2019-03-01T15:06:45;
7;50;0.00;0.00;2019-03-01T15:06:46;
7;50;0.00;0.00;2019-03-01T15:06:47;
7;50;0.00;0.00;2019-03-01T15:06:48;
7;50;0.00;0.00;2019-03-01T15:06:49;
7;50;0.00;0.00;2019-03-01T15:06:50;
7;50;0.00;0.00;2019-03-01T15:06:51;
7;50;0.00;0.00;2019-03-01T15:06:52;
7;50;0.00;0.00;2019-03-01T15:06:53;
7;50;0.00;0.00;2019-03-01T15:06:54;
7;50;0.00;0.00;2019-03-01T15:06:55;
7;50;0.00;0.00;2019-03-01T15:06:56;
7;50;0.00;0.00;2019-03-01T15:06:57;
7;50;0.00;0.00;2019-03-01T15:06:58;
7;50;0.00;0.00;2019-03-01T15:06:59;
7;50;0.00;0.00;2019-03-01T15:07:00;
7;50;0.00;0.00;2019-03-01T15:07:01;
7;50;0.00;0.00;2019-03-01T15:07:02;
7;50;0.00;0.00;2019-03-01T15:07:03;
7;50;0.00;0.00;2019-03-01T15:07:04;
7;50;0.00;0.00;2019-03-01T15:07:05;
7;50;0.00;0.00;2019-03-01T15:07:06;
7;50;0.00;0.00;2019-03-01T15:07:07;
7;50;0.00;0.00;2019-03-01T15:07:08;
7;50;0.00;0.00;2019-03-01T15:07:09;
7;50;0.00;0.00;2019-03-01T15:07:10;
7;50;0.00;0.00;2019-03-01T15:07:11;
7;50;0.00;0.00;2019-03-01T15:07:12;
7;50;0.00;0.00;2019-03-01T15:07:13;
7;50;0.00;0.00;2019-03-01T15:07:14;
7;50;0.00;0.00;2019-03-01T15:07:15;
7;50;0.00;0.00;2019-03-01T15:07:16;
7;50;0.00;0.00;2019-03-01T15:07:17;
7;50;0.00;0.00;2019-03-01T15:07:18;
7;50;0.00;0.00;2019-03-01T15:07:19;
7;50;0.00;0.00;2019-03-01T15:07:20;
7;50;0.00;0.00;2019-03-01T15:07:21;
7;50;0.00;0.00;2019-03-01T15:07:22;
7;50;0.00;0.00;2019-03-01T15:07:23;
7;50;0.00;0.00;2019-03-01T15:07:24;
7;50;0.00;0.00;2019-03-01T15:07:25;
7;50;0.00;0.00;2019-03-01T15:07:26;
70;50;0.00;0.00;2019-03-01T15:07:28;
70;50;0.00;0.00;2019-03-01T15:07:29;
70;50;0.00;0.00;2019-03-01T15:07:30;
70;50;0.00;0.00;2019-03-01T15:07:31;
70;50;0.00;0.00;2019-03-01T15:07:32;
70;50;0.00;0.00;2019-03-01T15:07:33;
70;50;0.00;0.00;2019-03-01T15:07:34;
70;50;0.00;0.00;2019-03-01T15:07:35;
70;50;0.00;0.00;2019-03-01T15:07:37;
70;50;0.00;0.00;2019-03-01T15:07:38;
70;50;0.00;0.00;2019-03-01T15:07:39;
70;50;0.00;0.00;2019-03-01T15:07:40;
70;50;0.00;0.00;2019-03-01T15:07:41;
70;50;0.00;0.00;2019-03-01T15:07:42;
70;50;0.00;0.00;2019-03-01T15:07:43;
70;50;0.00;0.00;2019-03-01T15:07:44;
70;50;0.00;0.00;2019-03-01T15:07:45;
70;50;0.00;0.00;2019-03-01T15:07:46;
70;50;0.00;0.00;2019-03-01T15:07:47;
70;50;0.00;0.00;2019-03-01T15:07:48;
70;50;0.00;0.00;2019-03-01T15:07:49;
70;50;0.00;0.00;2019-03-01T15:07:50;
70;50;0.00;0.00;2019-03-01T15:07:51;
70;50;0.00;0.00;2019-03-01T15:07:53;
70;50;0.00;0.00;2019-03-01T15:07:54;
70;50;0.00;0.00;2019-03-01T15:07:55;
70;50;0.00;0.00;2019-03-01T15:07:56;
70;50;0.00;0.00;2019-03-01T15:07:57;
70;50;0.00;0.00;2019-03-01T15:07:58;
70;50;0.00;0.00;2019-03-01T15:07:59;
70;50;0.00;0.00;2019-03-01T15:08:00;
70;50;0.00;0.00;2019-03-01T15:08:01;
70;50;0.00;0.00;2019-03-01T15:08:02;
70;50;0.00;0.00;2019-03-01T15:08:03;
70;50;0.00;0.00;2019-03-01T15:08:04;
70;50;0.00;0.00;2019-03-01T15:08:05;
70;50;0.00;0.00;2019-03-01T15:08:06;
70;50;0.00;0.00;2019-03-01T15:08:07;
70;50;0.00;0.00;2019-03-01T15:08:09;
70;50;0.00;0.00;2019-03-01T15:08:10;
70;50;0.00;0.00;2019-03-01T15:08:11;
70;50;0.00;0.00;2019-03-01T15:08:12;
0;50;0.00;0.00;2019-03-01T15:08:13;
0;50;0.00;0.00;2019-03-01T15:08:14;
0;50;0.00;0.00;2019-03-01T15:08:15;
0;50;0.00;0.00;2019-03-01T15:08:16;
0;50;0.00;0.00;2019-03-01T15:08:17;
0;50;0.00;0.00;2019-03-01T15:08:18;
0;50;0.00;0.00;2019-03-01T15:08:19;
0;50;0.00;0.00;2019-03-01T15:08:20;
0;50;0.00;0.00;2019-03-01T15:08:21;
0;50;0.00;0.00;2019-03-01T15:08:22;
0;50;0.00;0.00;2019-03-01T15:08:23;
0;50;0.00;0.00;2019-03-01T15:08:25;
0;50;0.00;0.00;2019-03-01T15:08:26;
0;50;0.00;0.00;2019-03-01T15:08:27;
0;50;0.00;0.00;2019-03-01T15:08:28;
0;50;0.00;0.00;2019-03-01T15:08:29;
0;50;0.00;0.00;2019-03-01T15:08:30;
0;50;0.00;0.00;2019-03-01T15:08:31;
0;50;0.00;0.00;2019-03-01T15:08:32;
0;50;0.00;0.00;2019-03-01T15:08:33;
0;50;0.00;0.00;2019-03-01T15:08:34;
0;50;0.00;0.00;2019-03-01T15:08:35;
0;50;0.00;0.00;2019-03-01T15:08:36;
0;50;0.00;0.00;2019-03-01T15:08:37;
0;50;0.00;0.00;2019-03-01T15:08:38;
0;50;0.00;0.00;2019-03-01T15:08:39;
0;50;0.00;0.00;2019-03-01T15:08:40;
0;50;0.00;0.00;2019-03-01T15:08:42;
0;50;0.00;0.00;2019-03-01T15:08:43;
0;50;0.00;0.00;2019-03-01T15:08:44;
0;50;0.00;0.00;2019-03-01T15:08:45;
0;50;0.00;0.00;2019-03-01T15:08:46;
0;50;0.00;0.00;2019-03-01T15:08:47;
0;50;0.00;0.00;2019-03-01T15:08:48;
0;50;0.00;0.00;2019-03-01T15:08:49;
0;50;0.00;0.00;2019-03-01T15:08:50;
0;50;0.00;0.00;2019-03-01T15:08:51;
0;50;0.00;0.00;2019-03-01T15:08:52;
0;50;0.00;0.00;2019-03-01T15:08:53;
0;50;0.00;0.00;2019-03-01T15:08:54;
0;50;0.00;0.00;2019-03-01T15:08:55;
0;50;0.00;0.00;2019-03-01T15:08:56;
0;50;0.00;0.00;2019-03-01T15:08:58;
7;50;0.00;0.00;2019-03-01T15:08:59;
7;50;0.00;0.00;2019-03-01T15:09:00;
7;50;0.00;0.00;2019-03-01T15:09:01;
7;50;0.00;0.00;2019-03-01T15:09:02;
7;50;0.00;0.00;2019-03-01T15:09:03;
7;50;0.00;0.00;2019-03-01T15:09:04;
7;50;0.00;0.00;2019-03-01T15:09:05;
7;50;0.00;0.00;2019-03-01T15:09:06;
7;50;0.00;0.00;2019-03-01T15:09:07;
7;50;0.00;0.00;2019-03-01T15:09:08;
7;50;0.00;0.00;2019-03-01T15:09:09;
7;50;0.00;0.00;2019-03-01T15:09:10;
7;50;0.00;0.00;2019-03-01T15:09:11;
7;50;0.00;0.00;2019-03-01T15:09:12;
7;50;0.00;0.00;2019-03-01T15:09:13;
7;50;0.00;0.00;2019-03-01T15:09:14;
7;50;0.00;0.00;2019-03-01T15:09:15;
7;50;0.00;0.00;2019-03-01T15:09:16;
7;50;0.00;0.00;2019-03-01T15:09:17;
7;50;0.00;0.00;2019-03-01T15:09:18;
7;50;0.00;0.00;2019-03-01T15:09:19;
7;50;0.00;0.00;2019-03-01T15:09:20;
7;50;0.00;0.00;2019-03-01T15:09:21;
7;50;0.00;0.00;2019-03-01T15:09:22;
7;50;0.00;0.00;2019-03-01T15:09:23;
7;50;0.00;0.00;2019-03-01T15:09:24;
7;50;0.00;0.00;2019-03-01T15:09:25;
7;50;0.00;0.00;2019-03-01T15:09:26;
7;50;0.00;0.00;2019-03-01T15:09:27;
7;50;0.00;0.00;2019-03-01T15:09:28;
7;50;0.00;0.00;2019-03-01T15:09:29;
7;50;0.00;0.00;2019-03-01T15:09:30;
7;50;0.00;0.00;2019-03-01T15:09:31;
7;50;0.00;0.00;2019-03-01T15:09:32;
7;50;0.00;0.00;2019-03-01T15:09:33;
7;50;0.00;0.00;2019-03-01T15:09:34;
7;50;0.00;0.00;2019-03-01T15:09:35;
7;50;0.00;0.00;2019-03-01T15:09:36;
7;50;0.00;0.00;2019-03-01T15:09:37;
7;50;0.00;0.00;2019-03-01T15:09:38;
7;50;0.00;0.00;2019-03-01T15:09:39;
7;50;0.00;0.00;2019-03-01T15:09:40;
7;50;0.00;0.00;2019-03-01T15:09:41;
7;50;0.00;0.00;2019-03-01T15:09:42;
70;50;0.00;0.00;2019-03-01T15:09:44;
70;50;0.00;0.00;2019-03-01T15:09:45;
70;50;0.00;0.00;2019-03-01T15:09:46;
70;50;0.00;0.00;2019-03-01T15:09:47;
70;50;0.00;0.00;2019-03-01T15:09:48;
70;50;0.00;0.00;2019-03-01T15:09:49;
70;50;0.00;0.00;2019-03-01T15:09:50;
70;50;0.00;0.00;2019-03-01T15:09:51;
70;50;0.00;0.00;2019-03-01T15:09:52;
70;50;0.00;0.00;2019-03-01T15:09:53;
70;50;0.00;0.00;2019-03-01T15:09:54;
70;50;0.00;0.00;2019-03-01T15:09:55;
70;50;0.00;0.00;2019-03-01T15:09:56;
70;50;0.00;0.00;2019-03-01T15:09:57;
70;50;0.00;0.00;2019-03-01T15:09:58;
70;50;0.00;0.00;2019-03-01T15:09:59;
70;50;0.00;0.00;2019-03-01T15:10:01;
70;50;0.00;0.00;2019-03-01T15:10:02;
70;50;0.00;0.00;2019-03-01T15:10:03;
70;50;0.00;0.00;2019-03-01T15:10:04;
70;50;0.00;0.00;2019-03-01T15:10:05;
70;50;0.00;0.00;2019-03-01T15:10:06;
70;50;0.00;0.00;2019-03-01T15:10:07;
70;50;0.00;0.00;2019-03-01T15:10:08;
70;50;0.00;0.00;2019-03-01T15:10:09;
70;50;0.00;0.00;2019-03-01T15:10:10;
70;50;0.00;0.00;2019-03-01T15:10:11;
70;50;0.00;0.00;2019-03-01T15:10:12;
70;50;0.00;0.00;2019-03-01T15:10:13;
70;50;0.00;0.00;2019-03-01T15:10:14;
70;50;0.00;0.00;2019-03-01T15:10:16;
70;50;0.00;0.00;2019-03-01T15:10:17;
70;50;0.00;0.00;2019-03-01T15:10:18;
70;50;0.00;0.00;2019-03-01T15:10:19;
70;50;0.00;0.00;2019-03-01T15:10:20;
70;50;0.00;0.00;2019-03-01T15:10:21;
70;50;0.00;0.00;2019-03-01T15:10:22;
70;50;0.00;0.00;2019-03-01T15:10:23;
70;50;0.00;0.00;2019-03-01T15:10:24;
70;50;0.00;0.00;2019-03-01T15:10:25;
70;50;0.00;0.00;2019-03-01T15:10:26;
70;50;0.00;0.00;2019-03-01T15:10:27;
0;50;0.00;0.00;2019-03-01T15:10:28;
0;50;0.00;0.00;2019-03-01T15:10:29;
0;50;0.00;0.00;2019-03-01T15:10:30;
0;50;0.00;0.00;2019-03-01T15:10:32;
0;50;0.00;0.00;2019-03-01T15:10:33;
0;50;0.00;0.00;2019-03-01T15:10:34;
0;50;0.00;0.00;2019-03-01T15:10:35;
0;50;0.00;0.00;2019-03-01T15:10:36;
0;50;0.00;0.00;2019-03-01T15:10:37;
0;50;0.00;0.00;2019-03-01T15:10:38;
0;50;0.00;0.00;2019-03-01T15:10:39;
0;50;0.00;0.00;2019-03-01T15:10:40;
0;50;0.00;0.00;2019-03-01T15:10:41;
0;50;0.00;0.00;2019-03-01T15:10:42;
0;50;0.00;0.00;2019-03-01T15:10:43;
0;50;0.00;0.00;2019-03-01T15:10:44;
0;50;0.00;0.00;2019-03-01T15:10:45;
0;50;0.00;0.00;2019-03-01T15:10:47;
0;50;0.00;0.00;2019-03-01T15:10:48;
0;50;0.00;0.00;2019-03-01T15:10:49;
0;50;0.00;0.00;2019-03-01T15:10:50;
0;50;0.00;0.00;2019-03-01T15:10:51;
0;50;0.00;0.00;2019-03-01T15:10:52;
0;50;0.00;0.00;2019-03-01T15:10:53;
0;50;0.00;0.00;2019-03-01T15:10:54;
0;50;0.00;0.00;2019-03-01T15:10:55;
0;50;0.00;0.00;2019-03-01T15:10:56;
0;50;0.00;0.00;2019-03-01T15:10:57;
0;50;0.00;0.00;2019-03-01T15:10:58;
0;50;0.00;0.00;2019-03-01T15:10:59;
0;50;0.00;0.00;2019-03-01T15:11:00;
0;50;0.00;0.00;2019-03-01T15:11:02;
0;50;0.00;0.00;2019-03-01T15:11:03;
0;50;0.00;0.00;2019-03-01T15:11:04;
0;50;0.00;0.00;2019-03-01T15:11:05;
0;50;0.00;0.00;2019-03-01T15:11:06;
0;50;0.00;0.00;2019-03-01T15:11:07;
0;50;0.00;0.00;2019-03-01T15:11:08;
0;50;0.00;0.00;2019-03-01T15:11:09;
0;50;0.00;0.00;2019-03-01T15:11:10;
0;50;0.00;0.00;2019-03-01T15:11:11;
0;50;0.00;0.00;2019-03-01T15:11:12;
0;50;0.00;0.00;2019-03-01T15:11:13;
7;50;0.00;0.00;2019-03-01T15:11:14;
7;50;0.00;0.00;2019-03-01T15:11:15;
7;50;0.00;0.00;2019-03-01T15:11:16;
7;50;0.00;0.00;2019-03-01T15:11:17;
7;50;0.00;0.00;2019-03-01T15:11:18;
7;50;0.00;0.00;2019-03-01T15:11:19;
7;50;0.00;0.00;2019-03-01T15:11:20;
7;50;0.00;0.00;2019-03-01T15:11:21;
7;50;0.00;0.00;2019-03-01T15:11:22;
7;50;0.00;0.00;2019-03-01T15:11:23;
7;50;0.00;0.00;2019-03-01T15:11:24;
7;50;0.00;0.00;2019-03-01T15:11:25;
7;50;0.00;0.00;2019-03-01T15:11:26;
7;50;0.00;0.00;2019-03-01T15:11:27;
7;50;0.00;0.00;2019-03-01T15:11:28;
7;50;0.00;0.00;2019-03-01T15:11:29;
7;50;0.00;0.00;2019-03-01T15:11:30;
7;50;0.00;0.00;2019-03-01T15:11:31;
7;50;0.00;0.00;2019-03-01T15:11:32;
7;50;0.00;0.00;2019-03-01T15:11:33;
7;50;0.00;0.00;2019-03-01T15:11:34;
7;50;0.00;0.00;2019-03-01T15:11:35;
7;50;0.00;0.00;2019-03-01T15:11:36;
7;50;0.00;0.00;2019-03-01T15:11:37;
7;50;0.00;0.00;2019-03-01T15:11:38;
7;50;0.00;0.00;2019-03-01T15:11:39;
7;50;0.00;0.00;2019-03-01T15:11:40;
7;50;0.00;0.00;2019-03-01T15:11:41;
7;50;0.00;0.00;2019-03-01T15:11:42;
7;50;0.00;0.00;2019-03-01T15:11:43;
7;50;0.00;0.00;2019-03-01T15:11:44;
7;50;0.00;0.00;2019-03-01T15:11:45;
7;50;0.00;0.00;2019-03-01T15:11:46;
7;50;0.00;0.00;2019-03-01T15:11:47;
7;50;0.00;0.00;2019-03-01T15:11:48;
7;50;0.00;0.00;2019-03-01T15:11:49;
7;50;0.00;0.00;2019-03-01T15:11:50;
7;50;0.00;0.00;2019-03-01T15:11:51;
7;50;0.00;0.00;2019-03-01T15:11:52;
7;50;0.00;0.00;2019-03-01T15:11:53;
7;50;0.00;0.00;2019-03-01T15:11:54;
7;50;0.00;0.00;2019-03-01T15:11:55;
7;50;0.00;0.00;2019-03-01T15:11:56;
7;50;0.00;0.00;2019-03-01T15:11:57;
70;50;0.00;0.00;2019-03-01T15:11:59;
70;50;0.00;0.00;2019-03-01T15:12:00;
70;50;0.00;0.00;2019-03-01T15:12:01;
70;50;0.00;0.00;2019-03-01T15:12:02;
70;50;0.00;0.00;2019-03-01T15:12:04;
70;50;0.00;0.00;2019-03-01T15:12:05;
70;50;0.00;0.00;2019-03-01T15:12:06;
70;50;0.00;0.00;2019-03-01T15:12:07;
70;50;0.00;0.00;2019-03-01T15:12:08;
70;50;0.00;0.00;2019-03-01T15:12:09;
70;50;0.00;0.00;2019-03-01T15:12:10;
70;50;0.00;0.00;2019-03-01T15:12:11;
70;50;0.00;0.00;2019-03-01T15:12:12;
70;50;0.00;0.00;2019-03-01T15:12:13;
70;50;0.00;0.00;2019-03-01T15:12:14;
70;50;0.00;0.00;2019-03-01T15:12:15;
70;50;0.00;0.00;2019-03-01T15:12:16;
70;50;0.00;0.00;2019-03-01T15:12:17;
70;50;0.00;0.00;2019-03-01T15:12:18;
70;50;0.00;0.00;2019-03-01T15:12:19;
70;50;0.00;0.00;2019-03-01T15:12:21;
70;50;0.00;0.00;2019-03-01T15:12:22;
70;50;0.00;0.00;2019-03-01T15:12:23;
70;50;0.00;0.00;2019-03-01T15:12:24;
70;50;0.00;0.00;2019-03-01T15:12:25;
70;50;0.00;0.00;2019-03-01T15:12:26;
70;50;0.00;0.00;2019-03-01T15:12:27;
70;50;0.00;0.00;2019-03-01T15:12:28;
70;50;0.00;0.00;2019-03-01T15:12:29;
70;50;0.00;0.00;2019-03-01T15:12:30;
70;50;0.00;0.00;2019-03-01T15:12:31;
70;50;0.00;0.00;2019-03-01T15:12:32;
70;50;0.00;0.00;2019-03-01T15:12:33;
70;50;0.00;0.00;2019-03-01T15:12:34;
70;50;0.00;0.00;2019-03-01T15:12:35;
70;50;0.00;0.00;2019-03-01T15:12:37;
70;50;0.00;0.00;2019-03-01T15:12:38;
70;50;0.00;0.00;2019-03-01T15:12:39;
70;50;0.00;0.00;2019-03-01T15:12:40;
70;50;0.00;0.00;2019-03-01T15:12:41;
70;50;0.00;0.00;2019-03-01T15:12:42;
70;50;0.00;0.00;2019-03-01T15:12:43;
0;50;0.00;0.00;2019-03-01T15:12:44;
0;50;0.00;0.00;2019-03-01T15:12:45;
0;50;0.00;0.00;2019-03-01T15:12:46;
0;50;0.00;0.00;2019-03-01T15:12:47;
0;50;0.00;0.00;2019-03-01T15:12:48;
0;50;0.00;0.00;2019-03-01T15:12:49;
0;50;0.00;0.00;2019-03-01T15:12:50;
0;50;0.00;0.00;2019-03-01T15:12:51;
0;50;0.00;0.00;2019-03-01T15:12:52;
0;50;0.00;0.00;2019-03-01T15:12:53;
0;50;0.00;0.00;2019-03-01T15:12:55;
0;50;0.00;0.00;2019-03-01T15:12:56;
0;50;0.00;0.00;2019-03-01T15:12:57;
0;50;0.00;0.00;2019-03-01T15:12:58;
0;50;0.00;0.00;2019-03-01T15:12:59;
0;50;0.00;0.00;2019-03-01T15:13:00;
0;50;0.00;0.00;2019-03-01T15:13:01;
0;50;0.00;0.00;2019-03-01T15:13:02;
0;50;0.00;0.00;2019-03-01T15:13:03;
0;50;0.00;0.00;2019-03-01T15:13:04;
0;50;0.00;0.00;2019-03-01T15:13:05;
0;50;0.00;0.00;2019-03-01T15:13:06;
0;50;0.00;0.00;2019-03-01T15:13:07;
0;50;0.00;0.00;2019-03-01T15:13:08;
0;50;0.00;0.00;2019-03-01T15:13:09;
0;50;0.00;0.00;2019-03-01T15:13:10;
0;50;0.00;0.00;2019-03-01T15:13:11;
0;50;0.00;0.00;2019-03-01T15:13:13;
0;50;0.00;0.00;2019-03-01T15:13:14;
0;50;0.00;0.00;2019-03-01T15:13:15;
0;50;0.00;0.00;2019-03-01T15:13:16;
