Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/3/2019;4:05:36 PM;Default;1306;SENSOR1;0.006;min;190.450;hPa;27.690;deg;25,211;µV;21.000;°C;
4/3/2019;4:05:37 PM;Default;1306;SENSOR1;0.023;min;190.180;hPa;27.710;deg;25,251;µV;21.000;°C;
4/3/2019;4:05:38 PM;Default;1306;SENSOR1;0.040;min;190.110;hPa;27.710;deg;25,240;µV;21.000;°C;
4/3/2019;4:05:39 PM;Default;1306;SENSOR1;0.057;min;189.940;hPa;27.720;deg;25,294;µV;21.000;°C;
4/3/2019;4:05:40 PM;Default;1306;SENSOR1;0.073;min;189.790;hPa;27.730;deg;25,146;µV;21.000;°C;
4/3/2019;4:05:41 PM;Default;1306;SENSOR1;0.090;min;189.230;hPa;27.760;deg;25,351;µV;21.000;°C;
4/3/2019;4:05:42 PM;Default;1306;SENSOR1;0.107;min;188.050;hPa;27.830;deg;25,373;µV;21.000;°C;
4/3/2019;4:05:43 PM;Default;1306;SENSOR1;0.124;min;191.930;hPa;27.610;deg;25,246;µV;21.000;°C;
4/3/2019;4:05:44 PM;Default;1306;SENSOR1;0.141;min;209.910;hPa;26.660;deg;23,307;µV;21.000;°C;
4/3/2019;4:05:45 PM;Default;1306;SENSOR1;0.158;min;235.320;hPa;25.480;deg;21,820;µV;21.000;°C;
4/3/2019;4:05:46 PM;Default;1306;SENSOR1;0.174;min;261.050;hPa;24.440;deg;20,512;µV;21.000;°C;
4/3/2019;4:05:47 PM;Default;1306;SENSOR1;0.191;min;284.740;hPa;23.590;deg;19,440;µV;21.000;°C;
4/3/2019;4:05:48 PM;Default;1306;SENSOR1;0.208;min;306.190;hPa;22.890;deg;18,550;µV;21.000;°C;
4/3/2019;4:05:49 PM;Default;1306;SENSOR1;0.224;min;325.770;hPa;22.310;deg;17,801;µV;21.000;°C;
4/3/2019;4:05:50 PM;Default;1306;SENSOR1;0.242;min;344.910;hPa;21.770;deg;17,150;µV;21.000;°C;
4/3/2019;4:05:51 PM;Default;1306;SENSOR1;0.258;min;363.070;hPa;21.300;deg;16,598;µV;21.000;°C;
4/3/2019;4:05:52 PM;Default;1306;SENSOR1;0.275;min;378.650;hPa;20.920;deg;16,120;µV;21.000;°C;
4/3/2019;4:05:53 PM;Default;1306;SENSOR1;0.292;min;392.550;hPa;20.600;deg;15,707;µV;21.000;°C;
4/3/2019;4:05:54 PM;Default;1306;SENSOR1;0.309;min;405.810;hPa;20.300;deg;15,345;µV;21.000;°C;
4/3/2019;4:05:55 PM;Default;1306;SENSOR1;0.325;min;418.250;hPa;20.030;deg;15,032;µV;21.000;°C;
4/3/2019;4:05:56 PM;Default;1306;SENSOR1;0.342;min;429.350;hPa;19.800;deg;14,747;µV;21.000;°C;
4/3/2019;4:05:57 PM;Default;1306;SENSOR1;0.359;min;438.360;hPa;19.620;deg;14,506;µV;21.000;°C;
4/3/2019;4:05:58 PM;Default;1306;SENSOR1;0.376;min;449.650;hPa;19.390;deg;14,284;µV;21.000;°C;
4/3/2019;4:05:59 PM;Default;1306;SENSOR1;0.393;min;457.490;hPa;19.240;deg;14,084;µV;21.000;°C;
4/3/2019;4:06:00 PM;Default;1306;SENSOR1;0.410;min;463.870;hPa;19.120;deg;13,911;µV;21.000;°C;
4/3/2019;4:06:01 PM;Default;1306;SENSOR1;0.426;min;470.430;hPa;19.000;deg;13,753;µV;21.000;°C;
4/3/2019;4:06:02 PM;Default;1306;SENSOR1;0.443;min;477.420;hPa;18.880;deg;13,614;µV;21.000;°C;
4/3/2019;4:06:03 PM;Default;1306;SENSOR1;0.460;min;485.060;hPa;18.740;deg;13,485;µV;21.000;°C;
4/3/2019;4:06:04 PM;Default;1306;SENSOR1;0.477;min;488.530;hPa;18.680;deg;13,380;µV;21.000;°C;
4/3/2019;4:06:05 PM;Default;1306;SENSOR1;0.494;min;493.710;hPa;18.590;deg;13,279;µV;21.000;°C;
4/3/2019;4:06:06 PM;Default;1306;SENSOR1;0.510;min;498.200;hPa;18.510;deg;13,191;µV;21.000;°C;
4/3/2019;4:06:07 PM;Default;1306;SENSOR1;0.527;min;501.080;hPa;18.460;deg;13,110;µV;21.000;°C;
4/3/2019;4:06:08 PM;Default;1306;SENSOR1;0.544;min;506.180;hPa;18.380;deg;13,035;µV;21.000;°C;
4/3/2019;4:06:09 PM;Default;1306;SENSOR1;0.561;min;509.900;hPa;18.320;deg;12,969;µV;21.000;°C;
4/3/2019;4:06:10 PM;Default;1306;SENSOR1;0.578;min;511.290;hPa;18.290;deg;12,906;µV;21.000;°C;
4/3/2019;4:06:11 PM;Default;1306;SENSOR1;0.594;min;514.260;hPa;18.240;deg;12,860;µV;21.000;°C;
4/3/2019;4:06:12 PM;Default;1306;SENSOR1;0.611;min;517.130;hPa;18.200;deg;12,803;µV;21.000;°C;
4/3/2019;4:06:13 PM;Default;1306;SENSOR1;0.628;min;519.710;hPa;18.160;deg;12,756;µV;21.000;°C;
4/3/2019;4:06:14 PM;Default;1306;SENSOR1;0.645;min;521.380;hPa;18.130;deg;12,717;µV;21.000;°C;
4/3/2019;4:06:15 PM;Default;1306;SENSOR1;0.662;min;523.490;hPa;18.090;deg;12,680;µV;21.000;°C;
4/3/2019;4:06:16 PM;Default;1306;SENSOR1;0.678;min;525.670;hPa;18.060;deg;12,653;µV;21.000;°C;
4/3/2019;4:06:17 PM;Default;1306;SENSOR1;0.695;min;526.420;hPa;18.050;deg;12,628;µV;21.000;°C;
4/3/2019;4:06:18 PM;Default;1306;SENSOR1;0.712;min;527.110;hPa;18.040;deg;12,592;µV;21.000;°C;
4/3/2019;4:06:19 PM;Default;1306;SENSOR1;0.729;min;529.310;hPa;18.000;deg;12,564;µV;21.000;°C;
