Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/3/2019;2:57:22 PM;Default;1306;SENSOR1;0.006;min;194.340;hPa;27.480;deg;25,117;µV;21.000;°C;
4/3/2019;2:57:23 PM;Default;1306;SENSOR1;0.023;min;194.020;hPa;27.490;deg;25,254;µV;21.000;°C;
4/3/2019;2:57:24 PM;Default;1306;SENSOR1;0.040;min;193.690;hPa;27.510;deg;25,285;µV;21.000;°C;
4/3/2019;2:57:25 PM;Default;1306;SENSOR1;0.057;min;193.600;hPa;27.520;deg;25,188;µV;21.000;°C;
4/3/2019;2:57:26 PM;Default;1306;SENSOR1;0.073;min;193.420;hPa;27.530;deg;25,779;µV;21.000;°C;
4/3/2019;2:57:27 PM;Default;1306;SENSOR1;0.090;min;192.420;hPa;27.580;deg;25,700;µV;21.000;°C;
4/3/2019;2:57:28 PM;Default;1306;SENSOR1;0.107;min;191.580;hPa;27.630;deg;25,636;µV;21.000;°C;
4/3/2019;2:57:29 PM;Default;1306;SENSOR1;0.124;min;191.200;hPa;27.650;deg;25,655;µV;21.000;°C;
4/3/2019;2:57:30 PM;Default;1306;SENSOR1;0.141;min;190.790;hPa;27.670;deg;25,699;µV;21.000;°C;
4/3/2019;2:57:31 PM;Default;1306;SENSOR1;0.157;min;190.770;hPa;27.670;deg;25,712;µV;21.000;°C;
4/3/2019;2:57:32 PM;Default;1306;SENSOR1;0.174;min;190.350;hPa;27.700;deg;25,721;µV;21.000;°C;
4/3/2019;2:57:33 PM;Default;1306;SENSOR1;0.191;min;190.400;hPa;27.700;deg;25,767;µV;21.000;°C;
4/3/2019;2:57:34 PM;Default;1306;SENSOR1;0.207;min;190.310;hPa;27.700;deg;25,781;µV;21.000;°C;
4/3/2019;2:57:35 PM;Default;1306;SENSOR1;0.224;min;189.960;hPa;27.720;deg;25,711;µV;21.000;°C;
4/3/2019;2:57:36 PM;Default;1306;SENSOR1;0.241;min;189.970;hPa;27.720;deg;25,168;µV;21.000;°C;
4/3/2019;2:57:37 PM;Default;1306;SENSOR1;0.258;min;187.810;hPa;27.840;deg;25,650;µV;21.000;°C;
4/3/2019;2:57:38 PM;Default;1306;SENSOR1;0.274;min;185.830;hPa;27.960;deg;26,199;µV;21.000;°C;
