Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/3/2019;4:14:54 PM;Default;1306;SENSOR1;0.006;min;189.990;hPa;27.720;deg;26,672;µV;21.000;°C;
4/3/2019;4:14:55 PM;Default;1306;SENSOR1;0.022;min;189.950;hPa;27.720;deg;26,722;µV;21.000;°C;
4/3/2019;4:14:56 PM;Default;1306;SENSOR1;0.039;min;189.560;hPa;27.740;deg;26,749;µV;21.000;°C;
4/3/2019;4:14:57 PM;Default;1306;SENSOR1;0.056;min;189.470;hPa;27.750;deg;26,774;µV;21.000;°C;
4/3/2019;4:14:58 PM;Default;1306;SENSOR1;0.073;min;189.510;hPa;27.750;deg;27,037;µV;21.000;°C;
4/3/2019;4:14:59 PM;Default;1306;SENSOR1;0.090;min;188.240;hPa;27.820;deg;26,576;µV;21.000;°C;
4/3/2019;4:15:00 PM;Default;1306;SENSOR1;0.106;min;186.030;hPa;27.940;deg;26,819;µV;21.000;°C;
4/3/2019;4:15:01 PM;Default;1306;SENSOR1;0.123;min;189.970;hPa;27.720;deg;26,315;µV;21.000;°C;
4/3/2019;4:15:02 PM;Default;1306;SENSOR1;0.140;min;207.400;hPa;26.790;deg;24,542;µV;21.000;°C;
4/3/2019;4:15:03 PM;Default;1306;SENSOR1;0.157;min;231.130;hPa;25.670;deg;23,052;µV;21.000;°C;
4/3/2019;4:15:04 PM;Default;1306;SENSOR1;0.173;min;255.100;hPa;24.670;deg;21,731;µV;21.000;°C;
4/3/2019;4:15:05 PM;Default;1306;SENSOR1;0.190;min;277.950;hPa;23.820;deg;20,595;µV;21.000;°C;
4/3/2019;4:15:06 PM;Default;1306;SENSOR1;0.207;min;299.680;hPa;23.100;deg;19,653;µV;21.000;°C;
4/3/2019;4:15:07 PM;Default;1306;SENSOR1;0.224;min;318.980;hPa;22.500;deg;18,849;µV;21.000;°C;
4/3/2019;4:15:08 PM;Default;1306;SENSOR1;0.241;min;336.170;hPa;22.010;deg;18,166;µV;21.000;°C;
4/3/2019;4:15:09 PM;Default;1306;SENSOR1;0.258;min;352.500;hPa;21.570;deg;17,590;µV;21.000;°C;
4/3/2019;4:15:10 PM;Default;1306;SENSOR1;0.275;min;368.080;hPa;21.180;deg;17,071;µV;21.000;°C;
4/3/2019;4:15:11 PM;Default;1306;SENSOR1;0.292;min;383.240;hPa;20.810;deg;16,629;µV;21.000;°C;
4/3/2019;4:15:12 PM;Default;1306;SENSOR1;0.309;min;396.460;hPa;20.510;deg;16,235;µV;21.000;°C;
4/3/2019;4:15:13 PM;Default;1306;SENSOR1;0.325;min;407.540;hPa;20.260;deg;15,891;µV;21.000;°C;
4/3/2019;4:15:14 PM;Default;1306;SENSOR1;0.342;min;419.860;hPa;20.000;deg;15,597;µV;21.000;°C;
4/3/2019;4:15:15 PM;Default;1306;SENSOR1;0.359;min;428.960;hPa;19.810;deg;15,323;µV;21.000;°C;
4/3/2019;4:15:16 PM;Default;1306;SENSOR1;0.376;min;439.160;hPa;19.600;deg;15,080;µV;21.000;°C;
4/3/2019;4:15:17 PM;Default;1306;SENSOR1;0.393;min;446.460;hPa;19.460;deg;14,864;µV;21.000;°C;
4/3/2019;4:15:18 PM;Default;1306;SENSOR1;0.409;min;455.640;hPa;19.280;deg;14,672;µV;21.000;°C;
4/3/2019;4:15:19 PM;Default;1306;SENSOR1;0.426;min;461.250;hPa;19.170;deg;14,499;µV;21.000;°C;
4/3/2019;4:15:20 PM;Default;1306;SENSOR1;0.443;min;467.810;hPa;19.050;deg;14,342;µV;21.000;°C;
4/3/2019;4:15:21 PM;Default;1306;SENSOR1;0.460;min;474.650;hPa;18.930;deg;14,204;µV;21.000;°C;
4/3/2019;4:15:22 PM;Default;1306;SENSOR1;0.477;min;478.980;hPa;18.850;deg;14,072;µV;21.000;°C;
4/3/2019;4:15:23 PM;Default;1306;SENSOR1;0.493;min;483.810;hPa;18.760;deg;13,959;µV;21.000;°C;
4/3/2019;4:15:24 PM;Default;1306;SENSOR1;0.510;min;490.250;hPa;18.650;deg;13,854;µV;21.000;°C;
4/3/2019;4:15:25 PM;Default;1306;SENSOR1;0.527;min;494.350;hPa;18.580;deg;13,758;µV;21.000;°C;
4/3/2019;4:15:26 PM;Default;1306;SENSOR1;0.544;min;497.610;hPa;18.520;deg;13,668;µV;21.000;°C;
4/3/2019;4:15:27 PM;Default;1306;SENSOR1;0.561;min;501.840;hPa;18.450;deg;13,595;µV;21.000;°C;
4/3/2019;4:15:28 PM;Default;1306;SENSOR1;0.578;min;504.450;hPa;18.410;deg;13,526;µV;21.000;°C;
4/3/2019;4:15:29 PM;Default;1306;SENSOR1;0.594;min;507.430;hPa;18.360;deg;13,462;µV;21.000;°C;
4/3/2019;4:15:30 PM;Default;1306;SENSOR1;0.611;min;510.320;hPa;18.310;deg;13,395;µV;21.000;°C;
4/3/2019;4:15:31 PM;Default;1306;SENSOR1;0.628;min;512.980;hPa;18.260;deg;13,345;µV;21.000;°C;
4/3/2019;4:15:32 PM;Default;1306;SENSOR1;0.645;min;516.270;hPa;18.210;deg;13,295;µV;21.000;°C;
4/3/2019;4:15:33 PM;Default;1306;SENSOR1;0.661;min;518.290;hPa;18.180;deg;13,249;µV;21.000;°C;
4/3/2019;4:15:34 PM;Default;1306;SENSOR1;0.678;min;518.720;hPa;18.170;deg;13,209;µV;21.000;°C;
4/3/2019;4:15:35 PM;Default;1306;SENSOR1;0.695;min;522.680;hPa;18.110;deg;13,170;µV;21.000;°C;
4/3/2019;4:15:36 PM;Default;1306;SENSOR1;0.712;min;521.870;hPa;18.120;deg;13,137;µV;21.000;°C;
