Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/1/2019;12:30:30 PM;Default;1306;SENSOR1;0.006;min;189.780;hPa;27.740;deg;26,667;µV;21.000;°C;
4/1/2019;12:30:31 PM;Default;1306;SENSOR1;0.023;min;189.450;hPa;27.760;deg;26,659;µV;21.000;°C;
4/1/2019;12:30:32 PM;Default;1306;SENSOR1;0.040;min;189.920;hPa;27.730;deg;26,647;µV;21.000;°C;
4/1/2019;12:30:33 PM;Default;1306;SENSOR1;0.057;min;189.980;hPa;27.730;deg;26,637;µV;21.000;°C;
4/1/2019;12:30:34 PM;Default;1306;SENSOR1;0.073;min;189.980;hPa;27.730;deg;26,637;µV;21.000;°C;
4/1/2019;12:30:35 PM;Default;1306;SENSOR1;0.090;min;189.620;hPa;27.750;deg;26,851;µV;21.000;°C;
4/1/2019;12:30:37 PM;Default;1306;SENSOR1;0.107;min;189.660;hPa;27.740;deg;27,020;µV;21.000;°C;
4/1/2019;12:30:38 PM;Default;1306;SENSOR1;0.124;min;189.430;hPa;27.760;deg;26,526;µV;21.000;°C;
4/1/2019;12:30:39 PM;Default;1306;SENSOR1;0.140;min;188.850;hPa;27.790;deg;26,943;µV;21.000;°C;
4/1/2019;12:30:40 PM;Default;1306;SENSOR1;0.158;min;187.640;hPa;27.860;deg;20,888;µV;21.000;°C;
4/1/2019;12:30:41 PM;Default;1306;SENSOR1;0.174;min;193.350;hPa;27.540;deg;26,262;µV;21.000;°C;
4/1/2019;12:30:42 PM;Default;1306;SENSOR1;0.191;min;212.440;hPa;26.540;deg;24,656;µV;21.000;°C;
4/1/2019;12:30:43 PM;Default;1306;SENSOR1;0.208;min;238.330;hPa;25.360;deg;19,242;µV;21.000;°C;
4/1/2019;12:30:44 PM;Default;1306;SENSOR1;0.225;min;266.730;hPa;24.240;deg;18,037;µV;21.000;°C;
4/1/2019;12:30:45 PM;Default;1306;SENSOR1;0.242;min;293.010;hPa;23.320;deg;16,992;µV;21.000;°C;
4/1/2019;12:30:46 PM;Default;1306;SENSOR1;0.258;min;317.280;hPa;22.560;deg;16,142;µV;21.000;°C;
4/1/2019;12:30:47 PM;Default;1306;SENSOR1;0.275;min;339.650;hPa;21.920;deg;15,424;µV;21.000;°C;
4/1/2019;12:30:48 PM;Default;1306;SENSOR1;0.292;min;361.340;hPa;21.350;deg;14,815;µV;21.000;°C;
4/1/2019;12:30:49 PM;Default;1306;SENSOR1;0.309;min;378.280;hPa;20.930;deg;14,302;µV;21.000;°C;
