Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/1/2019;12:25:45 PM;Default;1306;SENSOR1;0.006;min;190.170;hPa;27.710;deg;26,252;µV;21.000;°C;
4/1/2019;12:25:46 PM;Default;1306;SENSOR1;0.023;min;190.210;hPa;27.710;deg;26,215;µV;21.000;°C;
4/1/2019;12:25:48 PM;Default;1306;SENSOR1;0.040;min;190.470;hPa;27.700;deg;26,180;µV;21.000;°C;
4/1/2019;12:25:49 PM;Default;1306;SENSOR1;0.056;min;190.100;hPa;27.720;deg;26,327;µV;21.000;°C;
4/1/2019;12:25:50 PM;Default;1306;SENSOR1;0.073;min;189.780;hPa;27.740;deg;26,430;µV;21.000;°C;
4/1/2019;12:25:51 PM;Default;1306;SENSOR1;0.090;min;188.810;hPa;27.790;deg;26,752;µV;21.000;°C;
4/1/2019;12:25:52 PM;Default;1306;SENSOR1;0.107;min;187.340;hPa;27.880;deg;26,843;µV;21.000;°C;
4/1/2019;12:25:53 PM;Default;1306;SENSOR1;0.124;min;200.750;hPa;27.140;deg;24,931;µV;21.000;°C;
4/1/2019;12:25:54 PM;Default;1306;SENSOR1;0.141;min;226.520;hPa;25.880;deg;17,330;µV;21.000;°C;
4/1/2019;12:25:55 PM;Default;1306;SENSOR1;0.158;min;253.470;hPa;24.740;deg;22,336;µV;21.000;°C;
4/1/2019;12:25:56 PM;Default;1306;SENSOR1;0.175;min;279.890;hPa;23.760;deg;20,932;µV;21.000;°C;
4/1/2019;12:25:57 PM;Default;1306;SENSOR1;0.191;min;305.280;hPa;22.930;deg;19,799;µV;21.000;°C;
4/1/2019;12:25:58 PM;Default;1306;SENSOR1;0.208;min;329.420;hPa;22.210;deg;18,852;µV;21.000;°C;
4/1/2019;12:25:59 PM;Default;1306;SENSOR1;0.225;min;350.950;hPa;21.620;deg;18,048;µV;21.000;°C;
4/1/2019;12:26:00 PM;Default;1306;SENSOR1;0.242;min;370.900;hPa;21.110;deg;17,373;µV;21.000;°C;
4/1/2019;12:26:01 PM;Default;1306;SENSOR1;0.259;min;389.990;hPa;20.660;deg;16,783;µV;21.000;°C;
4/1/2019;12:26:02 PM;Default;1306;SENSOR1;0.276;min;406.510;hPa;20.290;deg;16,284;µV;21.000;°C;
4/1/2019;12:26:03 PM;Default;1306;SENSOR1;0.293;min;422.790;hPa;19.940;deg;15,840;µV;21.000;°C;
4/1/2019;12:26:04 PM;Default;1306;SENSOR1;0.310;min;436.770;hPa;19.650;deg;15,451;µV;21.000;°C;
4/1/2019;12:26:05 PM;Default;1306;SENSOR1;0.327;min;449.710;hPa;19.400;deg;15,111;µV;21.000;°C;
4/1/2019;12:26:06 PM;Default;1306;SENSOR1;0.345;min;462.220;hPa;19.160;deg;14,818;µV;21.000;°C;
4/1/2019;12:26:07 PM;Default;1306;SENSOR1;0.360;min;472.460;hPa;18.970;deg;14,552;µV;21.000;°C;
4/1/2019;12:26:08 PM;Default;1306;SENSOR1;0.377;min;483.760;hPa;18.770;deg;14,319;µV;21.000;°C;
4/1/2019;12:26:09 PM;Default;1306;SENSOR1;0.394;min;492.960;hPa;18.610;deg;14,109;µV;21.000;°C;
4/1/2019;12:26:10 PM;Default;1306;SENSOR1;0.411;min;501.970;hPa;18.450;deg;13,922;µV;21.000;°C;
4/1/2019;12:26:11 PM;Default;1306;SENSOR1;0.428;min;509.000;hPa;18.340;deg;13,758;µV;21.000;°C;
4/1/2019;12:26:12 PM;Default;1306;SENSOR1;0.444;min;517.440;hPa;18.200;deg;13,608;µV;21.000;°C;
4/1/2019;12:26:13 PM;Default;1306;SENSOR1;0.461;min;522.370;hPa;18.120;deg;13,472;µV;21.000;°C;
4/1/2019;12:26:14 PM;Default;1306;SENSOR1;0.478;min;529.440;hPa;18.000;deg;13,352;µV;21.000;°C;
4/1/2019;12:26:15 PM;Default;1306;SENSOR1;0.495;min;535.150;hPa;17.910;deg;13,242;µV;21.000;°C;
4/1/2019;12:26:16 PM;Default;1306;SENSOR1;0.511;min;540.090;hPa;17.840;deg;13,145;µV;21.000;°C;
4/1/2019;12:26:17 PM;Default;1306;SENSOR1;0.528;min;543.140;hPa;17.790;deg;13,054;µV;21.000;°C;
4/1/2019;12:26:18 PM;Default;1306;SENSOR1;0.545;min;547.850;hPa;17.720;deg;12,974;µV;21.000;°C;
4/1/2019;12:26:19 PM;Default;1306;SENSOR1;0.562;min;553.470;hPa;17.630;deg;12,906;µV;21.000;°C;
