Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/1/2019;12:20:38 PM;Default;1306;SENSOR1;0.006;min;190.600;hPa;27.690;deg;25,703;µV;21.000;°C;
4/1/2019;12:20:39 PM;Default;1306;SENSOR1;0.023;min;190.690;hPa;27.690;deg;25,693;µV;21.000;°C;
4/1/2019;12:20:40 PM;Default;1306;SENSOR1;0.040;min;190.990;hPa;27.670;deg;25,676;µV;21.000;°C;
4/1/2019;12:20:41 PM;Default;1306;SENSOR1;0.057;min;190.920;hPa;27.670;deg;25,675;µV;21.000;°C;
4/1/2019;12:20:42 PM;Default;1306;SENSOR1;0.073;min;190.900;hPa;27.670;deg;25,687;µV;21.000;°C;
4/1/2019;12:20:43 PM;Default;1306;SENSOR1;0.090;min;190.350;hPa;27.700;deg;26,132;µV;21.000;°C;
4/1/2019;12:20:44 PM;Default;1306;SENSOR1;0.107;min;189.110;hPa;27.780;deg;26,012;µV;21.000;°C;
4/1/2019;12:20:45 PM;Default;1306;SENSOR1;0.124;min;188.280;hPa;27.820;deg;26,129;µV;21.000;°C;
4/1/2019;12:20:46 PM;Default;1306;SENSOR1;0.141;min;194.770;hPa;27.460;deg;25,525;µV;21.000;°C;
4/1/2019;12:20:47 PM;Default;1306;SENSOR1;0.157;min;217.610;hPa;26.290;deg;23,029;µV;21.000;°C;
4/1/2019;12:20:48 PM;Default;1306;SENSOR1;0.174;min;245.710;hPa;25.050;deg;21,329;µV;21.000;°C;
4/1/2019;12:20:49 PM;Default;1306;SENSOR1;0.191;min;274.610;hPa;23.950;deg;20,245;µV;21.000;°C;
4/1/2019;12:20:50 PM;Default;1306;SENSOR1;0.208;min;301.690;hPa;23.040;deg;19,046;µV;21.000;°C;
4/1/2019;12:20:51 PM;Default;1306;SENSOR1;0.225;min;326.720;hPa;22.280;deg;18,098;µV;21.000;°C;
4/1/2019;12:20:52 PM;Default;1306;SENSOR1;0.241;min;348.040;hPa;21.700;deg;17,301;µV;21.000;°C;
