100;98.55;650.95;0.00;0.00;0.00;99;2019-06-14T15:46:49;
100;99.74;651.25;0.00;0.00;0.00;99;2019-06-14T15:46:50;
100;101.75;651.22;0.00;0.00;0.00;99;2019-06-14T15:46:51;
100;100.41;651.20;0.00;0.00;0.00;99;2019-06-14T15:46:52;
100;99.74;651.28;0.00;0.00;0.00;99;2019-06-14T15:46:53;
100;100.41;651.36;0.00;0.00;0.00;99;2019-06-14T15:46:54;
100;100.41;651.23;0.00;0.00;0.00;99;2019-06-14T15:46:55;
100;99.74;651.40;0.00;0.00;0.00;99;2019-06-14T15:46:56;
100;99.07;651.16;0.00;0.00;0.00;99;2019-06-14T15:46:57;
100;99.07;651.02;0.00;0.00;0.00;99;2019-06-14T15:46:58;
100;99.74;651.42;0.00;0.00;0.00;99;2019-06-14T15:46:59;
100;99.07;651.50;0.00;0.00;0.00;99;2019-06-14T15:47:00;
100;101.75;651.46;0.00;0.00;0.00;99;2019-06-14T15:47:01;
100;99.07;651.56;0.00;0.00;0.00;99;2019-06-14T15:47:02;
100;99.74;651.67;0.00;0.00;0.00;99;2019-06-14T15:47:03;
100;100.41;651.85;0.00;0.00;0.00;99;2019-06-14T15:47:04;
100;99.07;651.97;0.00;0.00;0.00;99;2019-06-14T15:47:05;
100;99.74;651.63;0.00;0.00;0.00;99;2019-06-14T15:47:06;
100;99.07;651.83;0.00;0.00;0.00;99;2019-06-14T15:47:07;
100;99.07;651.80;0.00;0.00;0.00;99;2019-06-14T15:47:08;
100;99.74;651.93;0.00;0.00;0.00;99;2019-06-14T15:47:09;
100;103.08;652.02;0.00;0.00;0.00;99;2019-06-14T15:47:10;
100;99.07;651.79;0.00;0.00;0.00;99;2019-06-14T15:47:11;
100;100.41;652.04;0.00;0.00;0.00;99;2019-06-14T15:47:12;
100;100.41;651.82;0.00;0.00;0.00;99;2019-06-14T15:47:13;
100;99.74;651.90;0.00;0.00;0.00;99;2019-06-14T15:47:14;
100;100.41;651.61;0.00;0.00;0.00;99;2019-06-14T15:47:15;
100;101.08;651.49;0.00;0.00;0.00;99;2019-06-14T15:47:16;
100;99.74;651.86;0.00;0.00;0.00;99;2019-06-14T15:47:17;
100;99.07;651.74;0.00;0.00;0.00;99;2019-06-14T15:47:18;
100;99.74;651.91;0.00;0.00;0.00;99;2019-06-14T15:47:19;
100;99.74;651.91;0.00;0.00;0.00;99;2019-06-14T15:47:20;
100;100.41;651.81;0.00;0.00;0.00;99;2019-06-14T15:47:21;
100;101.08;651.86;0.00;0.00;0.00;99;2019-06-14T15:47:22;
100;101.08;651.80;0.00;0.00;0.00;99;2019-06-14T15:47:23;
100;99.07;651.46;0.00;0.00;0.00;99;2019-06-14T15:47:24;
100;100.41;651.66;0.00;0.00;0.00;99;2019-06-14T15:47:25;
100;101.08;651.43;0.00;0.00;0.00;99;2019-06-14T15:47:26;
100;100.41;651.42;0.00;0.00;0.00;99;2019-06-14T15:47:27;
100;101.08;651.38;0.00;0.00;0.00;99;2019-06-14T15:47:28;
100;100.41;651.41;0.00;0.00;0.00;99;2019-06-14T15:47:29;
100;102.42;651.26;0.00;0.00;0.00;99;2019-06-14T15:47:30;
100;100.41;651.15;0.00;0.00;0.00;99;2019-06-14T15:47:31;
100;101.75;651.37;0.00;0.00;0.00;99;2019-06-14T15:47:32;
100;99.07;650.99;0.00;0.00;0.00;99;2019-06-14T15:47:33;
100;99.74;650.92;0.00;0.00;0.00;99;2019-06-14T15:47:34;
100;101.08;651.02;0.00;0.00;0.00;99;2019-06-14T15:47:35;
100;99.74;650.90;0.00;0.00;0.00;99;2019-06-14T15:47:36;
100;101.08;651.17;0.00;0.00;0.00;99;2019-06-14T15:47:37;
100;100.41;650.84;0.00;0.00;0.00;99;2019-06-14T15:47:38;
100;100.41;651.00;0.00;0.00;0.00;99;2019-06-14T15:47:39;
100;101.75;651.02;0.00;0.00;0.00;99;2019-06-14T15:47:40;
100;101.08;651.09;0.00;0.00;0.00;99;2019-06-14T15:47:41;
100;99.74;650.81;0.00;0.00;0.00;99;2019-06-14T15:47:42;
100;99.74;650.77;0.00;0.00;0.00;99;2019-06-14T15:47:43;
100;98.55;650.86;0.00;0.00;0.00;99;2019-06-14T15:47:44;
