0;0.00;450.00;0.00;0.00;0.00;99;2019-06-14T15:17:44;
0;0.00;450.00;0.00;0.00;0.00;99;2019-06-14T15:17:45;
0;0.00;450.00;0.00;0.00;0.00;99;2019-06-14T15:17:46;
0;0.00;450.00;0.00;0.00;0.00;99;2019-06-14T15:17:47;
0;0.00;450.00;0.00;0.00;0.00;99;2019-06-14T15:17:48;
100;0.00;464.90;0.00;0.00;0.00;99;2019-06-14T15:17:49;
100;0.00;482.00;0.00;0.00;0.00;99;2019-06-14T15:17:50;
100;0.00;501.00;0.00;0.00;0.00;99;2019-06-14T15:17:51;
100;0.00;518.10;0.00;0.00;0.00;99;2019-06-14T15:17:52;
100;0.00;537.10;0.00;0.00;0.00;99;2019-06-14T15:17:53;
100;0.00;554.19;0.00;0.00;0.00;99;2019-06-14T15:17:54;
100;0.00;571.28;0.00;0.00;0.00;99;2019-06-14T15:17:55;
100;0.00;590.28;0.00;0.00;0.00;99;2019-06-14T15:17:56;
100;0.00;607.38;0.00;0.00;0.00;99;2019-06-14T15:17:57;
100;0.00;626.38;0.00;0.00;0.00;99;2019-06-14T15:17:58;
100;0.00;643.48;0.00;0.00;0.00;99;2019-06-14T15:17:59;
100;0.00;660.58;0.00;0.00;0.00;99;2019-06-14T15:18:00;
100;25.03;674.94;0.00;0.00;0.00;99;2019-06-14T15:18:01;
100;51.10;682.30;0.00;0.00;0.00;99;2019-06-14T15:18:02;
100;66.22;686.95;0.00;0.00;0.00;99;2019-06-14T15:18:03;
100;79.25;690.52;0.00;0.00;0.00;99;2019-06-14T15:18:04;
100;86.55;692.46;0.00;0.00;0.00;99;2019-06-14T15:18:05;
100;90.73;694.08;0.00;0.00;0.00;99;2019-06-14T15:18:06;
100;94.38;695.27;0.00;0.00;0.00;99;2019-06-14T15:18:07;
100;94.38;695.75;0.00;0.00;0.00;99;2019-06-14T15:18:08;
100;96.98;696.33;0.00;0.00;0.00;99;2019-06-14T15:18:09;
100;97.50;696.61;0.00;0.00;0.00;99;2019-06-14T15:18:10;
100;99.74;697.10;0.00;0.00;0.00;99;2019-06-14T15:18:11;
100;97.50;696.74;0.00;0.00;0.00;99;2019-06-14T15:18:12;
100;99.74;697.25;0.00;0.00;0.00;99;2019-06-14T15:18:13;
100;98.55;697.31;0.00;0.00;0.00;99;2019-06-14T15:18:14;
100;98.55;697.58;0.00;0.00;0.00;99;2019-06-14T15:18:15;
100;102.42;697.43;0.00;0.00;0.00;99;2019-06-14T15:18:16;
100;101.08;697.22;0.00;0.00;0.00;99;2019-06-14T15:18:17;
100;101.08;697.02;0.00;0.00;0.00;99;2019-06-14T15:18:18;
100;101.08;697.02;0.00;0.00;0.00;99;2019-06-14T15:18:19;
100;99.07;696.68;0.00;0.00;0.00;99;2019-06-14T15:18:20;
100;100.41;696.98;0.00;0.00;0.00;99;2019-06-14T15:18:21;
100;101.08;697.25;0.00;0.00;0.00;99;2019-06-14T15:18:22;
100;100.41;697.22;0.00;0.00;0.00;99;2019-06-14T15:18:23;
100;99.74;697.29;0.00;0.00;0.00;99;2019-06-14T15:18:24;
100;100.41;697.02;0.00;0.00;0.00;99;2019-06-14T15:18:25;
100;99.74;697.10;0.00;0.00;0.00;99;2019-06-14T15:18:26;
100;102.42;697.15;0.00;0.00;0.00;99;2019-06-14T15:18:27;
100;99.74;697.03;0.00;0.00;0.00;99;2019-06-14T15:18:28;
100;99.74;696.81;0.00;0.00;0.00;99;2019-06-14T15:18:29;
100;99.74;697.23;0.00;0.00;0.00;99;2019-06-14T15:18:30;
100;100.41;697.20;0.00;0.00;0.00;99;2019-06-14T15:18:31;
100;99.74;697.02;0.00;0.00;0.00;99;2019-06-14T15:18:32;
100;101.08;697.19;0.00;0.00;0.00;99;2019-06-14T15:18:33;
100;99.74;697.32;0.00;0.00;0.00;99;2019-06-14T15:18:34;
100;100.41;697.06;0.00;0.00;0.00;99;2019-06-14T15:18:35;
100;99.07;697.20;0.00;0.00;0.00;99;2019-06-14T15:18:36;
100;102.42;697.09;0.00;0.00;0.00;99;2019-06-14T15:18:37;
100;100.41;697.18;0.00;0.00;0.00;99;2019-06-14T15:18:38;
100;101.08;697.05;0.00;0.00;0.00;99;2019-06-14T15:18:39;
100;100.41;697.21;0.00;0.00;0.00;99;2019-06-14T15:18:40;
100;100.41;697.14;0.00;0.00;0.00;99;2019-06-14T15:18:41;
100;99.74;697.04;0.00;0.00;0.00;99;2019-06-14T15:18:42;
100;100.41;697.02;0.00;0.00;0.00;99;2019-06-14T15:18:43;
100;101.08;697.01;0.00;0.00;0.00;99;2019-06-14T15:18:44;
100;99.74;697.01;0.00;0.00;0.00;99;2019-06-14T15:18:45;
100;99.74;697.10;0.00;0.00;0.00;99;2019-06-14T15:18:46;
100;101.08;697.26;0.00;0.00;0.00;99;2019-06-14T15:18:47;
100;100.41;697.00;0.00;0.00;0.00;99;2019-06-14T15:18:48;
100;100.41;697.26;0.00;0.00;0.00;99;2019-06-14T15:18:49;
100;99.07;696.95;0.00;0.00;0.00;99;2019-06-14T15:18:50;
100;101.08;697.22;0.00;0.00;0.00;99;2019-06-14T15:18:51;
100;101.75;697.10;0.00;0.00;0.00;99;2019-06-14T15:18:52;
100;101.08;697.18;0.00;0.00;0.00;99;2019-06-14T15:18:53;
100;99.74;696.86;0.00;0.00;0.00;99;2019-06-14T15:18:54;
100;99.07;696.82;0.00;0.00;0.00;99;2019-06-14T15:18:55;
100;99.07;696.88;0.00;0.00;0.00;99;2019-06-14T15:18:56;
100;99.74;696.78;0.00;0.00;0.00;99;2019-06-14T15:18:57;
100;101.75;697.01;0.00;0.00;0.00;99;2019-06-14T15:18:58;
100;98.55;696.76;0.00;0.00;0.00;99;2019-06-14T15:18:59;
100;99.74;696.91;0.00;0.00;0.00;99;2019-06-14T15:19:00;
100;99.74;696.79;0.00;0.00;0.00;99;2019-06-14T15:19:01;
100;101.75;697.10;0.00;0.00;0.00;99;2019-06-14T15:19:02;
100;103.08;697.04;0.00;0.00;0.00;99;2019-06-14T15:19:03;
100;101.75;697.00;0.00;0.00;0.00;99;2019-06-14T15:19:04;
100;101.75;696.82;0.00;0.00;0.00;99;2019-06-14T15:19:05;
100;101.75;696.98;0.00;0.00;0.00;99;2019-06-14T15:19:06;
100;101.75;696.81;0.00;0.00;0.00;99;2019-06-14T15:19:07;
100;99.74;696.68;0.00;0.00;0.00;99;2019-06-14T15:19:08;
100;100.41;696.74;0.00;0.00;0.00;99;2019-06-14T15:19:09;
100;103.08;698.25;0.00;0.00;0.00;99;2019-06-14T15:19:10;
100;100.41;696.73;0.00;0.00;0.00;99;2019-06-14T15:19:11;
100;99.74;696.53;0.00;0.00;0.00;99;2019-06-14T15:19:12;
100;101.08;696.24;0.00;0.00;0.00;99;2019-06-14T15:19:13;
100;100.41;696.24;0.00;0.00;0.00;99;2019-06-14T15:19:14;
100;100.41;696.13;0.00;0.00;0.00;99;2019-06-14T15:19:15;
100;99.74;696.18;0.00;0.00;0.00;99;2019-06-14T15:19:16;
100;101.08;696.05;0.00;0.00;0.00;99;2019-06-14T15:19:17;
100;99.74;695.95;0.00;0.00;0.00;99;2019-06-14T15:19:18;
100;99.07;695.61;0.00;0.00;0.00;99;2019-06-14T15:19:19;
100;99.07;695.78;0.00;0.00;0.00;99;2019-06-14T15:19:20;
100;101.75;696.06;0.00;0.00;0.00;99;2019-06-14T15:19:21;
100;100.41;696.03;0.00;0.00;0.00;99;2019-06-14T15:19:22;
100;99.74;695.94;0.00;0.00;0.00;99;2019-06-14T15:19:23;
100;99.07;695.77;0.00;0.00;0.00;99;2019-06-14T15:19:24;
100;99.74;695.29;0.00;0.00;0.00;99;2019-06-14T15:19:25;
100;99.74;695.63;0.00;0.00;0.00;99;2019-06-14T15:19:26;
100;99.07;695.68;0.00;0.00;0.00;99;2019-06-14T15:19:27;
100;101.08;695.74;0.00;0.00;0.00;99;2019-06-14T15:19:28;
100;99.74;695.71;0.00;0.00;0.00;99;2019-06-14T15:19:29;
100;99.74;695.85;0.00;0.00;0.00;99;2019-06-14T15:19:30;
100;99.74;695.73;0.00;0.00;0.00;99;2019-06-14T15:19:31;
100;99.74;695.37;0.00;0.00;0.00;99;2019-06-14T15:19:32;
100;101.08;695.54;0.00;0.00;0.00;99;2019-06-14T15:19:33;
100;101.08;695.30;0.00;0.00;0.00;99;2019-06-14T15:19:34;
100;99.74;695.18;0.00;0.00;0.00;99;2019-06-14T15:19:35;
100;98.55;694.96;0.00;0.00;0.00;99;2019-06-14T15:19:36;
100;100.41;695.11;0.00;0.00;0.00;99;2019-06-14T15:19:37;
100;99.07;694.92;0.00;0.00;0.00;99;2019-06-14T15:19:38;
100;99.07;694.98;0.00;0.00;0.00;99;2019-06-14T15:19:39;
100;101.08;695.34;0.00;0.00;0.00;99;2019-06-14T15:19:40;
100;99.07;694.99;0.00;0.00;0.00;99;2019-06-14T15:19:41;
100;98.55;695.00;0.00;0.00;0.00;99;2019-06-14T15:19:42;
100;98.55;694.96;0.00;0.00;0.00;99;2019-06-14T15:19:43;
100;101.75;695.08;0.00;0.00;0.00;99;2019-06-14T15:19:44;
100;101.08;695.24;0.00;0.00;0.00;99;2019-06-14T15:19:45;
