379;150.61;54.62
380;149.94;54.64
381;151.28;54.65
382;150.61;54.61
383;149.94;54.61
384;149.94;54.61
385;148.6;54.61
386;149.27;54.61
387;149.94;54.61
388;150.61;54.57
389;149.94;54.53
390;149.27;54.56
391;149.94;54.57
392;149.94;54.52
393;149.94;54.57
394;149.94;54.57
395;149.27;54.57
396;149.94;54.6
397;149.27;54.62
398;150.61;54.61
399;150.61;54.58
400;149.27;54.61
401;150.61;54.65
402;149.94;54.65
403;149.94;54.66
404;149.94;54.65
405;149.94;54.7
406;150.61;54.71
407;149.94;54.7
408;149.94;54.71
409;151.28;54.73
410;149.27;54.74
411;151.28;54.74
412;150.61;54.74
413;149.94;54.76
414;149.94;54.75
415;149.94;54.71
416;149.27;54.69
417;149.94;54.71
418;150.61;54.71
419;149.27;54.74
420;151.28;54.67
421;151.28;54.7
422;149.27;54.7
423;149.94;54.72
424;149.94;54.68
425;149.94;54.7
426;151.28;54.68
427;149.94;54.65
428;151.28;54.7
429;150.61;54.64
430;151.28;54.7
431;151.28;54.67
432;149.94;54.7
433;151.28;54.64
434;149.27;54.65
435;150.61;54.66
436;151.28;54.63
437;149.94;54.69
438;148.6;54.59
439;149.27;54.6
440;149.94;54.62
441;149.94;54.65
442;149.94;54.61
443;150.61;54.61
444;151.28;54.6
445;149.94;54.52
446;149.94;54.57
447;150.61;54.52
448;149.27;54.53
449;149.27;54.56
450;149.94;54.53
451;149.27;54.55
452;149.27;54.59
453;150.61;54.59
454;150.61;54.61
455;149.27;54.63
456;151.28;54.67
457;151.28;54.66
458;148.6;54.63
459;149.27;54.65
460;150.61;54.68
461;149.27;54.68
462;149.27;54.68
463;150.61;54.7
464;149.27;54.66
465;149.27;54.69
466;149.27;54.64
467;149.27;54.66
468;149.27;54.61
469;149.27;54.72
470;149.94;54.66
471;151.95;54.69
472;149.94;54.67
473;149.94;54.63
474;150.61;54.63
475;149.27;54.66
476;149.27;54.66
477;149.27;54.67
478;149.94;54.66
479;150.61;54.69
480;151.28;54.63
481;149.27;54.63
482;149.94;54.65
483;149.94;54.66
484;149.94;54.58
485;149.27;54.62
486;150.61;54.55
487;149.94;54.55
488;149.94;54.54
489;149.27;54.53
490;150.61;54.59
491;149.27;54.61
492;149.94;54.57
493;149.27;54.62
494;150.61;54.62
495;150.61;54.62
496;150.61;54.62
497;149.27;54.62
498;150.61;54.61
499;149.94;54.67
500;151.28;54.67
501;149.27;54.67
502;150.61;54.69
503;149.27;54.74
504;149.94;54.71
505;149.27;54.76
506;149.27;54.76
507;149.27;54.74
508;149.27;54.81
509;151.28;54.76
510;151.28;54.74
511;149.94;54.76
512;149.27;54.77
513;150.61;54.78
514;149.94;54.78
515;149.27;54.79
516;149.94;54.79
517;150.61;54.77
518;149.94;54.74
519;149.94;54.71
520;149.94;54.69
521;150.61;54.68
522;150.61;54.68
523;148.6;54.68
524;149.94;54.66
525;150.61;54.7
526;149.94;54.69
527;149.27;54.71
528;151.28;54.75
529;149.27;54.68
530;149.94;54.66
531;149.27;54.62
532;149.94;54.69
533;149.27;54.66
534;149.94;54.67
535;149.27;54.66
536;149.94;54.66
537;149.27;54.64
538;149.94;54.71
539;151.95;54.7
540;149.94;54.69
541;149.27;54.78
542;151.95;54.76
543;149.27;54.74
544;149.94;54.74
545;149.27;54.76
546;151.28;54.77
547;151.28;54.81
548;151.28;54.84
549;149.27;54.76
550;149.94;54.82
551;149.94;54.83
552;149.27;54.88
553;150.61;54.82
554;151.95;54.88
555;150.61;54.87
556;151.28;54.83
557;150.61;54.83
558;150.61;54.85
559;149.27;54.85
560;150.61;54.82
561;149.94;54.85
562;149.94;54.87
563;149.94;54.86
564;149.27;54.86
565;150.61;54.86
566;150.61;54.83
567;149.94;54.82
568;150.61;54.8
569;149.94;54.8
570;149.27;54.7
571;149.27;54.75
572;149.27;54.75
573;151.95;54.72
574;149.27;54.74
575;149.27;54.8
576;149.27;54.76
577;149.27;54.79
578;149.27;54.83
579;149.27;54.83
580;149.27;54.86
581;149.27;54.86
582;150.61;54.87
583;149.27;54.92
584;150.61;54.91
585;150.61;54.93
586;151.28;54.92
587;149.27;54.92
588;149.27;54.94
589;150.61;54.93
590;150.61;54.92
591;149.27;54.92
592;151.95;54.94
593;150.61;54.95
594;149.94;54.86
595;149.94;54.86
596;150.61;54.86
597;149.94;54.82
598;149.27;54.82
599;149.27;54.82
600;150.61;54.8
601;149.27;54.77
602;150.61;54.77
603;149.27;54.79
604;150.61;54.78
605;149.94;54.71
606;149.27;54.73
607;149.27;54.73
608;150.61;54.72
609;149.27;54.72
610;149.27;54.66
611;148.6;54.67
612;150.61;54.68
613;149.27;54.7
614;151.28;54.75
615;149.27;54.68
616;148.6;54.75
617;149.27;54.74
618;151.28;54.79
619;151.28;54.8
620;151.95;54.76
621;149.27;54.78
622;150.61;54.81
623;149.27;54.82
624;151.28;54.81
625;149.27;54.82
626;151.95;54.82
627;149.27;54.82
628;149.27;54.86
629;149.94;54.89
630;150.61;54.89
631;150.61;54.89
632;149.27;54.93
633;149.94;54.88
634;150.61;54.93
635;150.61;54.92
636;148.6;54.88
637;149.27;54.89
638;149.27;54.88
639;149.94;54.85
640;152.62;54.9
641;150.61;54.88
642;152.62;54.85
643;148.6;54.82
644;149.27;54.82
645;148.6;54.77
646;149.27;54.82
647;149.94;54.79
648;149.27;54.75
649;150.61;54.73
650;150.61;54.68
651;150.61;54.72
652;150.61;54.71
653;149.27;54.62
654;148.6;54.69
655;148.6;54.68
656;149.27;54.64
657;149.27;54.7
658;150.61;54.67
659;151.28;54.7
660;149.27;54.71
661;148.6;54.68
662;149.94;54.7
663;149.94;54.7
664;148.6;54.73
665;149.27;54.76
666;149.27;54.75
667;151.28;54.73
668;151.95;54.79
669;150.61;54.8
670;150.61;54.87
671;150.61;54.8
672;151.28;54.82
673;148.6;54.79
674;149.27;54.8
675;149.27;54.83
676;150.61;54.84
677;149.27;54.85
678;149.94;54.83
679;149.27;54.83
680;149.27;54.83
681;150.61;54.84
682;151.28;54.84
683;149.27;54.87
684;149.94;54.87
685;149.27;54.83
686;149.27;54.81
687;148.6;54.83
688;149.27;54.83
689;149.27;54.81
690;149.27;54.8
691;151.28;54.88
692;150.61;54.81
693;148.6;54.81
694;149.27;54.86
695;151.28;54.88
696;150.61;54.9
697;148.6;54.98
698;148.6;54.97
699;149.27;54.96
700;152.62;54.97
701;148.6;54.99
702;149.27;54.93
703;152.62;55.04
704;152.62;55.04
705;149.94;55.01
706;149.27;54.98
707;151.95;54.98
708;150.61;54.96
709;149.27;54.97
710;149.27;54.88
711;150.61;54.92
712;149.94;54.95
713;149.27;55
714;150.61;54.99
715;149.94;55.01
716;149.94;54.98
717;149.94;54.93
718;149.94;55
719;150.61;54.97
720;149.27;54.91
721;148.6;54.89
722;148.6;54.93
723;150.61;54.88
724;151.28;54.88
725;148.6;54.85
726;149.94;54.87
727;150.61;54.92
728;149.27;54.82
729;151.95;54.81
730;151.28;54.83
731;148.6;54.76
732;149.94;54.79
733;149.27;54.78
734;149.94;54.78
735;149.94;54.73
736;149.94;54.77
737;150.61;54.76
738;150.61;54.76
739;151.95;54.84
740;150.61;54.87
741;150.61;54.87
742;150.61;54.9
743;151.95;54.9
744;150.61;54.93
745;148.6;54.95
746;151.95;54.98
747;148.6;54.96
748;148.6;54.97
749;149.94;54.97
750;149.27;55.06
751;150.61;55.01
752;148.6;55.02
753;150.61;55
754;148.6;54.99
755;148.6;54.98
756;152.62;54.99
757;150.61;54.97
758;151.28;54.98
759;149.27;54.99
760;149.27;54.92
761;149.27;54.91
762;149.27;54.93
763;149.94;54.95
764;150.61;54.9
765;150.61;54.9
766;151.28;54.84
767;150.61;54.86
768;150.61;54.83
769;151.28;54.86
770;149.94;54.86
771;148.6;54.83
772;149.27;54.83
773;148.6;54.81
774;149.94;54.77
775;148.6;54.79
776;149.94;54.86
777;150.61;54.79
778;148.6;54.82
779;150.61;54.84
780;151.28;54.85
781;150.61;54.89
782;150.61;54.89
783;148.6;54.9
784;149.94;54.92
785;149.94;54.92
786;151.28;54.89
787;149.94;54.92
788;148.6;54.94
789;148.6;54.95
790;149.27;54.94
791;148.6;54.93
792;148.6;54.93
793;151.28;54.94
794;150.61;54.92
795;150.61;54.99
796;151.28;54.92
797;150.61;54.91
798;149.94;54.93
799;150.61;54.9
800;150.61;54.94
801;148.6;54.95
802;148.6;54.89
803;148.6;54.89
804;151.95;54.9
805;149.27;54.9
806;151.28;54.89
807;149.94;54.9
808;148.6;54.9
809;149.27;54.86
810;149.27;54.88
811;150.61;54.84
812;150.61;54.81
813;149.27;54.79
814;147.93;54.78
815;151.28;54.77
816;149.94;54.78
817;148.6;54.81
818;148.6;54.81
819;149.94;54.82
820;149.94;54.8
821;151.95;54.87
822;149.94;54.87
823;148.6;54.89
824;149.94;54.96
825;150.61;54.96
826;151.28;54.9
827;151.28;54.91
828;150.61;54.96
829;150.61;54.9
830;149.94;54.91
831;150.61;54.97
832;150.61;54.95
833;150.61;54.94
834;151.95;54.99
835;151.28;55.02
836;148.6;55.06
837;151.28;55.03
838;148.6;55
839;149.94;55.01
840;150.61;54.97
841;148.6;54.94
842;150.61;54.94
843;150.61;54.94
844;149.94;54.92
845;151.28;54.92
846;150.61;54.89
847;150.61;54.93
848;149.27;54.94
849;151.95;54.87
850;150.61;54.86
851;148.6;54.92
852;149.94;54.89
853;150.61;54.91
854;149.94;54.89
855;149.94;54.94
856;149.94;54.97
857;149.27;54.94
858;151.28;54.92
859;147.93;54.93
860;150.61;54.97
861;152.62;54.98
862;148.6;55.04
863;149.27;55.05
864;150.61;55.04
865;149.27;55.04
866;150.61;55.04
867;148.6;55.06
868;149.94;55.08
869;151.28;55.07
870;151.28;55.08
871;151.95;55.07
872;150.61;55.11
873;150.61;55.1
874;151.28;55.11
875;150.61;55.04
876;149.94;55.1
877;149.94;55.05
878;151.28;55.08
879;148.6;55.09
880;150.61;55.01
881;151.28;55.11
882;150.61;55.03
883;151.28;55.05
884;148.6;55
885;150.61;55.06
886;151.28;55
887;149.94;55
888;150.61;55.03
889;148.6;54.99
890;149.94;54.97
891;149.27;54.97
892;150.61;54.95
893;150.61;54.97
894;150.61;54.97
895;149.27;55.03
896;150.61;55
897;149.94;55.02
898;149.94;55.06
899;149.94;55.07
900;149.27;55.06
901;150.61;55.09
902;149.94;55.07
903;149.94;55.07
904;149.27;55.12
905;150.61;55.03
906;149.27;55.05
907;149.94;55.05
908;149.94;54.98
909;148.6;55.01
910;147.93;54.98
911;149.94;54.95
912;150.61;54.97
913;140.57;54.98
914;130.53;54.98
915;121.16;54.94
916;115.13;54.88
917;109.11;54.91
918;106.43;54.91
919;103.75;54.94
920;102.42;54.91
921;102.42;54.95
922;101.75;54.93
923;99.07;54.85
924;101.08;54.9
925;101.75;54.88
926;100.41;54.9
927;98.55;54.9
928;101.08;54.89
929;98.55;54.88
930;98.55;54.96
931;99.07;54.93
932;100.41;54.96
933;100.41;54.99
934;102.42;55.01
935;99.74;55.01
936;101.08;55.02
937;99.74;54.95
938;101.75;54.94
939;98.55;54.76
940;98.55;54.79
941;99.07;54.61
942;99.74;54.49
943;100.41;54.24
944;99.74;54.08
945;99.74;53.86
946;99.07;53.86
947;101.08;53.56
948;98.03;53.32
949;99.74;52.88
950;99.74;52.66
951;100.41;52.42
952;98.55;52.25
953;99.74;52.06
954;99.74;51.88
955;99.74;51.76
956;100.41;51.63
957;101.08;51.47
958;99.74;51.42
959;99.74;51.3
960;99.74;51.2
961;101.08;51.09
962;99.74;51.07
963;99.74;51.01
964;98.03;50.92
965;100.41;50.85
966;100.41;50.77
967;99.74;50.77
968;99.74;50.8
969;98.03;50.72
970;100.41;50.71
971;101.08;50.68
972;101.75;50.66
973;101.08;50.7
974;100.41;50.69
975;99.74;50.66
976;99.74;50.71
977;100.41;50.71
978;99.74;50.64
979;99.74;50.64
980;100.41;50.64
981;99.74;50.64
982;100.41;50.58
983;100.41;50.6
984;99.74;50.59
985;100.41;50.57
986;100.41;50.54
987;99.74;50.51
988;98.55;50.51
989;99.74;50.51
990;99.74;50.49
991;99.74;50.49
992;98.55;50.51
993;100.41;50.5
994;101.75;50.5
995;100.41;50.49
996;99.74;50.45
997;98.55;50.45
998;99.74;50.43
999;101.08;50.43
1000;100.41;50.4
1001;101.08;50.33
1002;101.75;50.3
1003;100.41;50.29
1004;99.07;50.27
1005;100.41;50.29
1006;100.41;50.28
1007;99.74;50.24
1008;100.41;50.24
1009;99.74;50.24
1010;100.41;50.35
1011;98.55;50.32
1012;101.08;50.29
1013;99.07;50.27
1014;100.41;50.29
1015;99.07;50.29
1016;99.74;50.29
1017;99.74;50.27
1018;98.55;50.28
1019;100.41;50.25
1020;99.07;50.25
1021;99.07;50.21
1022;100.41;50.2
1023;100.41;50.22
1024;99.07;50.2
1025;99.74;50.2
1026;100.41;50.17
1027;98.55;50.15
1028;100.41;50.15
1029;100.41;50.18
1030;101.08;50.14
1031;99.07;50.14
1032;101.08;50.14
1033;99.07;50.11
1034;99.74;50.09
1035;99.07;50.14
1036;100.41;50.14
1037;98.03;50.13
1038;99.07;50.14
1039;99.07;50.18
1040;99.07;50.1
1041;99.07;50.09
1042;98.03;50.08
1043;101.08;50.1
1044;98.55;50.1
1045;100.41;50.06
1046;98.55;50.02
1047;98.55;50.02
1048;98.55;50.02
1049;98.55;50.01
1050;99.74;49.99
1051;100.41;49.98
1052;99.74;49.99
1053;100.41;49.99
1054;100.41;49.99
1055;100.41;50.03
1056;98.03;50.07
1057;101.08;50.02
1058;98.55;50.02
1059;100.41;50.02
1060;99.74;50.03
1061;100.41;49.98
1062;100.41;50.05
1063;101.08;50.01
1064;100.41;50.03
1065;101.75;50.02
1066;98.55;50.09
1067;101.75;50.05
1068;101.75;50.06
1069;99.07;50.06
1070;100.41;50.01
1071;99.74;50.05
1072;99.07;50.06
1073;101.08;50.04
1074;100.41;50.04
1075;100.41;50.1
1076;101.08;50.05
1077;99.74;50.06
1078;99.74;50.04
1079;99.07;50.01
1080;101.08;50.03
1081;98.55;50.02
1082;99.74;49.98
1083;99.07;49.94
1084;99.74;49.97
1085;100.41;49.93
1086;101.75;49.91
1087;99.74;49.89
1088;98.55;49.91
1089;101.08;49.91
1090;102.42;49.9
1091;101.08;49.88
1092;100.41;49.87
1093;98.55;49.9
1094;100.41;49.92
1095;101.08;49.93
1096;98.55;49.91
1097;102.42;49.95
1098;98.55;49.9
1099;101.75;49.92
1100;98.55;49.87
1101;101.08;49.83
1102;99.74;49.82
1103;99.74;49.8
1104;101.75;49.75
1105;101.75;49.79
1106;99.74;49.74
1107;99.07;49.68
1108;99.74;49.73
1109;99.74;49.73
1110;98.55;49.73
1111;100.41;49.75
1112;98.55;49.75
1113;99.07;49.76
1114;100.41;49.76
1115;100.41;49.77
1116;98.55;49.79
1117;98.55;49.76
1118;98.55;49.75
1119;99.74;49.8
1120;101.75;49.79
1121;98.55;49.79
1122;99.07;49.81
1123;99.07;49.8
1124;99.07;49.81
1125;101.08;49.79
1126;101.08;49.77
1127;99.74;49.8
1128;99.07;49.75
1129;98.55;49.75
1130;100.41;49.75
1131;99.74;49.75
1132;100.41;49.76
1133;99.74;49.76
1134;98.55;49.76
1135;100.41;49.73
1136;98.55;49.72
1137;99.07;49.69
1138;98.55;49.73
1139;101.75;49.69
1140;99.07;49.66
1141;100.41;49.69
1142;98.55;49.62
1143;100.41;49.61
1144;100.41;49.6
1145;99.07;49.57
1146;100.41;49.59
1147;99.07;49.61
1148;99.07;49.53
1149;101.08;49.53
1150;98.55;49.56
1151;100.41;49.56
1152;102.42;49.51
1153;101.08;49.54
1154;99.07;49.45
1155;100.41;49.5
1156;101.08;49.49
1157;99.07;49.53
1158;99.07;49.46
1159;99.07;49.49
1160;100.41;49.51
1161;101.08;49.55
1162;99.07;49.55
1163;101.08;49.58
1164;99.07;49.58
1165;98.55;49.59
1166;101.08;49.64
1167;99.74;49.64
1168;98.55;49.64
1169;99.74;49.66
1170;99.74;49.68
1171;99.07;49.69
1172;98.55;49.69
1173;100.41;49.66
1174;100.41;49.6
1175;101.08;49.6
1176;100.41;49.58
1177;99.07;49.57
1178;101.08;49.54
1179;99.07;49.49
1180;100.41;49.47
1181;101.08;49.46
1182;102.42;49.48
1183;99.74;49.41
1184;101.08;49.42
1185;101.08;49.36
1186;101.08;49.41
1187;98.55;49.41
1188;99.07;49.39
1189;100.41;49.36
1190;100.41;49.38
1191;99.07;49.38
1192;98.55;49.32
1193;99.74;49.38
1194;101.75;49.34
1195;101.08;49.33
1196;101.08;49.33
1197;98.55;49.28
1198;99.07;49.3
1199;99.07;49.34
1200;99.07;49.35
1201;101.08;49.33
1202;100.41;49.35
1203;102.42;49.34
1204;102.42;49.35
1205;98.55;49.35
1206;99.07;49.33
1207;98.55;49.4
1208;99.07;49.4
1209;99.74;49.41
1210;98.55;49.43
1211;101.75;49.41
1212;100.41;49.37
1213;100.41;49.39
1214;98.55;49.33
1215;99.07;49.37
1216;100.41;49.32
1217;100.41;49.32
1218;99.74;49.35
1219;100.41;49.34
1220;99.07;49.31
1221;101.75;49.27
1222;101.08;49.3
1223;101.08;49.35
1224;99.07;49.33
1225;99.74;49.33
1226;101.75;49.3
1227;98.55;49.32
1228;100.41;49.28
1229;99.07;49.3
1230;99.07;49.32
1231;98.55;49.25
1232;98.55;49.26
1233;98.55;49.25
1234;98.55;49.31
1235;101.08;49.27
1236;100.41;49.24
1237;100.41;49.21
1238;98.55;49.23
1239;100.41;49.28
1240;99.07;49.19
1241;99.74;49.21
1242;99.74;49.14
1243;99.07;49.18
1244;103.08;49.15
1245;100.41;49.15
1246;98.55;49.14
1247;100.41;49.12
1248;100.41;49.17
1249;99.07;49.15
1250;99.07;49.12
1251;102.42;49.09
1252;99.07;49.12
1253;101.75;49.18
1254;100.41;49.15
1255;101.75;49.16
1256;100.41;49.15
1257;99.74;49.19
1258;100.41;49.17
1259;100.41;49.17
1260;100.41;49.16
1261;101.08;49.19
1262;100.41;49.24
1263;101.75;49.24
1264;100.41;49.25
1265;99.74;49.23
1266;101.08;49.19
1267;101.08;49.16
1268;98.55;49.22
1269;101.08;49.18
1270;98.55;49.2
1271;99.74;49.18
1272;100.41;49.2
1273;100.41;49.14
1274;98.55;49.14
1275;99.07;49.18
1276;102.42;49.1
1277;99.07;49.11
1278;99.07;49.11
1279;101.08;49.13
1280;99.07;49.1
1281;99.74;49.17
1282;101.75;49.1
1283;99.74;49.1
1284;101.08;49.13
1285;100.41;49.13
1286;98.55;49.12
1287;100.41;49.07
1288;101.08;49.07
1289;99.07;49.1
1290;99.07;49.11
1291;98.55;49.06
1292;99.07;49.08
1293;99.74;49.05
1294;100.41;49.06
1295;101.75;49.09
1296;101.08;49.11
1297;100.41;49.05
1298;99.74;49.05
1299;99.07;49.1
1300;100.41;49.05
1301;98.55;49.06
1302;101.08;49.06
1303;101.08;49.1
1304;100.41;49.06
1305;99.07;49.08
1306;101.75;49.04
1307;101.75;49.09
1308;99.07;49.12
1309;99.74;49.09
1310;99.07;49.09
1311;98.55;49.07
1312;99.07;49.06
1313;101.75;49.04
1314;99.07;49.04
1315;100.41;48.98
1316;99.07;49
1317;100.41;48.97
1318;100.41;48.99
1319;99.07;48.97
1320;101.08;48.94
1321;100.41;48.97
1322;100.41;48.94
1323;99.07;48.94
1324;99.07;48.92
1325;99.07;48.91
1326;100.41;48.97
1327;101.75;48.92
1328;101.75;48.93
1329;98.55;48.91
1330;98.55;48.92
1331;99.07;48.9
1332;99.07;48.92
1333;99.74;48.89
1334;100.41;48.93
1335;99.07;48.94
1336;99.74;48.94
1337;100.41;48.95
1338;101.75;48.93
1339;98.55;48.95
1340;101.75;48.94
1341;99.74;48.95
1342;98.55;48.96
1343;99.07;48.96
1344;100.41;48.94
1345;100.41;48.87
1346;100.41;48.91
1347;99.07;48.93
1348;98.55;48.93
1349;101.08;48.93
1350;99.74;48.91
1351;100.41;48.89
1352;99.74;48.92
1353;101.08;48.92
1354;99.74;48.88
1355;99.07;48.85
1356;99.07;48.92
1357;99.07;48.88
1358;101.08;48.92
1359;101.08;48.94
1360;99.74;48.88
1361;99.74;48.88
1362;101.08;48.89
1363;99.07;48.84
1364;101.08;48.84
1365;99.07;48.81
