600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:28;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:29;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:30;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:31;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:32;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:33;
600;25;0.00;0.00;0.00;0.00;201;0.00;2019-06-14T14:24:34;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:35;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:36;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:37;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:38;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:39;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:40;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:41;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:24:42;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:43;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:44;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:45;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:24:46;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:24:47;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:24:48;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:49;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:50;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:51;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:24:52;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:53;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:54;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:55;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:56;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:57;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:24:58;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:24:59;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:25:00;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:25:01;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:25:02;
600;25;0.00;0.00;0.00;0.00;206;1.04;2019-06-14T14:25:03;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:25:04;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:25:05;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:25:06;
600;25;0.00;0.00;0.00;0.00;206;1.04;2019-06-14T14:25:07;
600;25;0.00;0.00;0.00;0.00;203;0.00;2019-06-14T14:25:08;
600;25;0.00;0.00;0.00;0.00;206;1.04;2019-06-14T14:25:09;
600;25;0.00;0.00;0.00;0.00;208;2.09;2019-06-14T14:25:10;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:25:11;
600;25;0.00;0.00;0.00;0.00;204;0.00;2019-06-14T14:25:12;
600;25;0.00;0.00;0.00;0.00;205;0.52;2019-06-14T14:25:13;
