Dbg: 18939664 - 3856 | 560 496 132019-02-25T16:05:24;
Connected: COM2019-02-25T16:05:27;
Sending: p722.920381163982019-02-25T16:11:45;
Sending: p676.538549030192019-02-25T16:11:46;
Sending: p740.840127615712019-02-25T16:11:47;
Sending: p721.358829689652019-02-25T16:11:49;
Sending: p738.383080695742019-02-25T16:11:50;
Sending: p729.856045355292019-02-25T16:11:51;
Sending: p736.404230081822019-02-25T16:11:52;
Sending: p749.426454619042019-02-25T16:11:53;
Sending: p679.771215609402019-02-25T16:11:54;
Sending: p761.552440839132019-02-25T16:11:55;
Sending: p686.381356358502019-02-25T16:11:56;
Sending: p708.834776807682019-02-25T16:11:57;
Sending: p770.531307689632019-02-25T16:11:58;
Sending: p784.090177242422019-02-25T16:11:59;
Sending: p736.968060734002019-02-25T16:12:00;
Sending: p685.518853663462019-02-25T16:12:01;
Sending: p779.438249769442019-02-25T16:12:02;
Sending: p718.43049294662019-02-25T16:12:03;
Sending: p741.313100783072019-02-25T16:12:04;
Sending: p718.430322922922019-02-25T16:12:05;
Sending: p738.287513604212019-02-25T16:12:06;
Sending: p706.684713283002019-02-25T16:12:07;
Sending: p700.633350528652019-02-25T16:12:08;
Sending: p730.600566831402019-02-25T16:12:09;
Sending: p695.696524609612019-02-25T16:12:11;
Sending: p701.69599253622019-02-25T16:12:12;
Sending: p688.457518861852019-02-25T16:12:13;
Sending: p742.073256439472019-02-25T16:12:14;
Sending: p709.554347686582019-02-25T16:12:15;
Sending: p738.193358984582019-02-25T16:12:16;
Sending: p691.585893878742019-02-25T16:12:17;
Sending: p721.174744614822019-02-25T16:12:18;
Sending: p731.532213736412019-02-25T16:12:19;
Sending: p676.198452126142019-02-25T16:12:20;
Sending: p704.541224633642019-02-25T16:12:21;
Sending: p711.445231356412019-02-25T16:12:22;
Sending: p745.977090158072019-02-25T16:12:23;
Sending: p714.518292603232019-02-25T16:12:24;
Sending: p740.367346194432019-02-25T16:12:25;
Sending: p679.003827481582019-02-25T16:12:26;
Sending: p697.366608343002019-02-25T16:12:27;
Sending: p706.147724288142019-02-25T16:12:28;
Sending: p714.609129353292019-02-25T16:12:29;
Sending: p730.601085543272019-02-25T16:12:30;
Sending: p670.042201470192019-02-25T16:12:31;
Sending: p714.066177876102019-02-25T16:12:32;
Sending: p695.345546332302019-02-25T16:12:33;
Sending: p702.85094799262019-02-25T16:12:35;
Sending: p738.193009586462019-02-25T16:12:36;
Sending: p673.491331626892019-02-25T16:12:37;
Sending: p710.003500293502019-02-25T16:12:38;
Sending: p714.700487540832019-02-25T16:12:39;
Sending: p698.776932568262019-02-25T16:12:40;
Sending: p686.121395739072019-02-25T16:12:41;
Sending: p737.909411011612019-02-25T16:12:42;
Sending: p731.905657771142019-02-25T16:12:43;
Sending: p732.280719781702019-02-25T16:12:44;
Sending: p681.309631604242019-02-25T16:12:45;
Sending: p740.744174548062019-02-25T16:12:46;
Sending: p705.342584059482019-02-25T16:12:47;
Sending: p748.465794792232019-02-25T16:12:48;
Sending: p712.07671595122019-02-25T16:12:49;
Sending: p773.419703846402019-02-25T16:12:50;
Sending: p754.538737133422019-02-25T16:12:51;
Sending: p723.010633731012019-02-25T16:12:52;
Sending: p775.620438340922019-02-25T16:12:53;
Sending: p742.547011478202019-02-25T16:12:54;
Sending: p759.595670294462019-02-25T16:12:55;
Sending: p764.79383010692019-02-25T16:12:56;
Sending: p748.177747200662019-02-25T16:12:57;
Sending: p760.474855871552019-02-25T16:12:58;
Sending: p732.840368231382019-02-25T16:13:00;
Sending: p764.695003226612019-02-25T16:13:01;
Sending: p739.798076743112019-02-25T16:13:02;
Sending: p773.020338146012019-02-25T16:13:03;
Sending: p762.336469770982019-02-25T16:13:04;
Sending: p737.156527972092019-02-25T16:13:05;
Sending: p693.505444424352019-02-25T16:13:06;
Sending: p703.827981929872019-02-25T16:13:07;
Sending: p759.010712951042019-02-25T16:13:08;
