Dbg: 22544256 - 3856 | 560 496 13;2019-06-07T09:42:34
FAILED READING OXYGEN! (PMstudio running?;2019-06-07T09:43:00
Dbg: 28506080 - 3856 | 560 496 13;2019-06-07T09:48:32
Connected: COM;2019-06-07T09:48:35
Sending: p185.10245229576;2019-06-07T09:48:36
Sending: p185.09821351317;2019-06-07T09:48:37
Sending: p184.82412956886;2019-06-07T09:48:38
Sending: p185.06234265205;2019-06-07T09:48:39
Sending: p184.99187188020;2019-06-07T09:48:40
Sending: p185.13648399194;2019-06-07T09:48:41
Sending: p185.09867572748;2019-06-07T09:48:42
Sending: p185.32019581565;2019-06-07T09:48:43
Sending: p184.93124274149;2019-06-07T09:48:44
Sending: p185.04124191757;2019-06-07T09:48:45
Sending: p185.15046909654;2019-06-07T09:48:46
Sending: p184.97099026906;2019-06-07T09:48:47
Sending: p185.18292816407;2019-06-07T09:48:48
Sending: p185.00008302206;2019-06-07T09:48:49
Sending: p184.93971919686;2019-06-07T09:48:50
Sending: p185.05027328882;2019-06-07T09:48:51
Sending: p185.2119158725;2019-06-07T09:48:53
Sending: p185.13819025390;2019-06-07T09:48:54
Sending: p185.00016361852;2019-06-07T09:48:55
Sending: p184.91533579619;2019-06-07T09:48:56
Sending: p185.16846363056;2019-06-07T09:48:57
Sending: p184.9478312250;2019-06-07T09:48:58
Sending: p185.16377620519;2019-06-07T09:48:59
Sending: p185.07709995221;2019-06-07T09:49:00
Sending: p185.18272766276;2019-06-07T09:49:01
Sending: p185.16964877235;2019-06-07T09:49:02
Sending: p185.196285023;2019-06-07T09:49:03
Sending: p184.97390092580;2019-06-07T09:49:04
Sending: p184.93465545277;2019-06-07T09:49:05
Sending: p184.98702440777;2019-06-07T09:49:06
Sending: p185.04487510709;2019-06-07T09:49:07
Sending: p185.027808860;2019-06-07T09:49:08
Sending: p185.11057090415;2019-06-07T09:49:09
Sending: p184.94570609104;2019-06-07T09:49:10
Sending: p185.0500622425;2019-06-07T09:49:11
Sending: p186.08078571419;2019-06-07T09:49:12
Sending: p186.03867345745;2019-06-07T09:49:13
Sending: p187.13002282548;2019-06-07T09:49:14
Sending: p187.31826644799;2019-06-07T09:49:15
Sending: p187.66166229355;2019-06-07T09:49:16
Sending: p187.57539960212;2019-06-07T09:49:17
Sending: p187.29831313169;2019-06-07T09:49:18
Sending: p187.46734809627;2019-06-07T09:49:19
Sending: p187.28580865099;2019-06-07T09:49:20
Sending: p186.93735434008;2019-06-07T09:49:22
Sending: p186.82594752534;2019-06-07T09:49:23
Sending: p186.7235978326;2019-06-07T09:49:24
Sending: p186.79472174416;2019-06-07T09:49:25
Sending: p186.97640437503;2019-06-07T09:49:26
Sending: p187.14759013476;2019-06-07T09:49:27
Sending: p186.91100380323;2019-06-07T09:49:28
Sending: p186.94325101702;2019-06-07T09:49:29
Sending: p187.04739624937;2019-06-07T09:49:30
Sending: p186.95589330452;2019-06-07T09:49:31
Sending: p186.83469250435;2019-06-07T09:49:32
Sending: p187.07393039020;2019-06-07T09:49:33
Sending: p187.0604980236;2019-06-07T09:49:34
Sending: p187.28687875348;2019-06-07T09:49:35
Sending: p186.89284293738;2019-06-07T09:49:36
Sending: p187.1019079600;2019-06-07T09:49:37
Sending: p187.06836940493;2019-06-07T09:49:38
Sending: p187.14771100163;2019-06-07T09:49:39
Sending: p187.16545273209;2019-06-07T09:49:40
Sending: p187.24799478667;2019-06-07T09:49:41
Sending: p187.27228888453;2019-06-07T09:49:42
Sending: p187.27090791769;2019-06-07T09:49:43
Sending: p187.25604384355;2019-06-07T09:49:44
Sending: p187.39278669719;2019-06-07T09:49:45
Sending: p187.20150818161;2019-06-07T09:49:46
Sending: p187.55239787150;2019-06-07T09:49:47
Sending: p187.39337181257;2019-06-07T09:49:48
Sending: p187.35497396160;2019-06-07T09:49:49
Sending: p187.19578402272;2019-06-07T09:49:51
Sending: p187.20352512410;2019-06-07T09:49:52
Sending: p187.27838646364;2019-06-07T09:49:53
Sending: p187.25877038720;2019-06-07T09:49:54
Sending: p187.30800886132;2019-06-07T09:49:55
Sending: p187.29828907424;2019-06-07T09:49:56
Sending: p187.33030979546;2019-06-07T09:49:57
Sending: p187.39761432368;2019-06-07T09:49:58
Sending: p187.48698271764;2019-06-07T09:49:59
Sending: p187.28874780132;2019-06-07T09:50:00
Sending: p187.48782449900;2019-06-07T09:50:01
