141,120.49,46.94
142,119.82,46.83
143,120.49,46.72
144,119.15,46.67
145,119.82,46.55
146,119.15,46.39
147,119.15,46.33
148,119.15,46.31
149,118.48,46.34
150,119.82,46.39
151,119.82,46.39
152,120.49,46.42
153,120.49,46.38
154,121.16,46.37
155,119.82,46.46
156,121.83,46.58
157,121.83,46.8
158,120.49,47.05
159,121.16,47.21
160,119.15,47.37
161,119.15,47.51
162,120.49,47.6
163,119.82,47.74
164,119.82,47.87
165,119.82,48.02
166,119.15,48.07
167,118.48,48
168,120.49,47.93
169,120.49,47.95
170,121.16,47.9
171,120.49,47.9
172,120.49,47.89
173,120.49,47.92
174,119.15,47.98
175,120.49,48.1
176,120.49,48.29
177,119.82,48.55
178,120.49,48.79
179,121.16,49.07
180,119.82,49.36
181,121.16,49.6
182,119.82,49.77
183,119.15,49.85
184,119.82,49.78
185,119.82,49.62
186,119.82,49.4
187,120.49,49.13
188,119.82,48.79
189,119.82,48.43
190,120.49,47.98
191,119.82,47.44
192,119.82,46.87
193,119.15,46.45
194,119.82,46.2
195,119.15,46.02
196,120.49,46.04
197,119.82,46.24
198,119.82,46.43
199,120.49,46.72
200,119.15,47.02
201,119.15,47.38
202,119.82,47.63
203,119.15,48.05
204,121.16,48.45
205,119.15,48.93
206,119.82,49.26
207,119.82,49.47
208,121.16,49.74
209,121.83,49.8
210,119.15,49.86
211,119.15,49.8
212,121.16,49.73
213,119.15,49.64
214,121.16,49.43
215,121.83,49.33
216,119.82,49.18
217,119.15,49.06
218,119.82,49.04
219,119.82,48.91
220,118.48,48.83
221,120.49,48.69
222,119.82,48.56
223,119.82,48.61
224,120.49,48.57
225,119.15,48.73
226,120.49,48.97
227,118.48,49.1
228,118.48,49.17
229,121.83,49.21
230,118.48,49.17
231,120.49,49.07
232,121.16,48.97
233,118.48,48.94
234,119.82,48.97
235,120.49,49.01
236,121.16,49.01
237,119.82,48.88
238,119.15,48.82
239,119.82,48.91
240,119.82,48.94
241,118.48,48.98
242,119.82,49.08
243,119.82,49.15
244,121.16,49.25
245,117.81,49.3
246,119.82,49.35
247,119.82,49.3
248,119.82,49.24
249,119.82,49.22
250,120.49,49.03
251,119.82,48.94
252,119.82,48.8
253,120.49,48.8
254,121.16,48.74
255,120.49,48.78
256,119.15,48.89
257,119.15,49.16
258,119.82,49.34
259,120.49,49.57
260,119.82,49.87
261,119.15,50.2
262,119.15,50.54
263,119.82,50.72
264,119.15,50.95
265,119.15,51.05
266,119.15,51.18
267,118.48,51.21
268,121.16,51.16
269,120.49,51.1
270,120.49,51.05
271,120.49,50.84
272,119.15,50.72
273,119.82,50.5
274,119.82,50.24
275,120.49,49.92
276,119.15,49.58
277,119.82,49.26
278,121.16,49.06
279,119.15,48.9
280,119.15,48.75
281,119.82,48.75
282,121.16,48.75
283,120.49,48.67
284,120.49,48.72
285,119.15,48.73
286,121.83,48.65
287,119.15,48.63
288,119.82,48.52
289,121.83,48.31
290,121.16,48.14
291,120.49,47.96
292,119.82,47.9
293,119.82,47.65
294,119.82,47.65
295,118.48,47.73
296,121.16,47.89
297,119.15,47.89
298,119.15,48.22
299,120.49,48.61
300,119.82,49.03
301,120.49,49.43
302,119.82,50.15
303,119.82,50.44
304,119.82,50.78
305,120.49,51.04
306,121.83,51.26
307,121.16,51.48
308,120.49,51.61
309,119.82,51.61
310,120.49,51.7
311,119.82,51.75
312,119.82,51.59
313,120.49,51.42
314,118.48,51.42
315,119.15,51.18
316,119.82,50.83
317,120.49,50.31
318,120.49,49.94
319,121.16,49.19
320,121.16,48.6
321,121.16,48.19
322,118.48,47.8
323,119.82,47.54
324,120.49,47.27
325,119.15,47.1
326,119.15,47
327,118.48,47.02
328,120.49,47.24
329,121.16,47.55
330,118.48,47.93
331,119.82,48.47
332,121.16,48.97
333,117.81,49.48
334,121.16,49.86
335,121.83,50.4
336,119.82,50.8
337,119.15,51.07
338,119.82,51.21
339,119.82,51.35
340,119.82,51.35
341,120.49,51.24
342,118.48,50.98
343,119.82,50.76
344,119.82,50.42
345,119.82,50.15
346,119.82,49.97
347,119.82,49.69
348,120.49,49.47
349,119.82,49.28
350,121.16,49.1
351,120.49,48.96
352,119.82,48.89
353,120.49,48.8
354,119.15,48.95
355,120.49,49.05
356,119.82,49.26
357,119.82,49.44
358,120.49,49.62
359,119.82,49.75
360,119.82,49.86
361,119.15,49.79
362,121.16,49.77
363,119.15,49.67
364,119.82,49.55
365,121.16,49.41
366,121.16,49.26
367,119.15,49.23
368,120.49,49.11
369,119.82,49.15
370,121.83,49.18
371,120.49,49.29
372,119.82,49.43
373,119.15,49.61
374,119.82,49.71
375,119.82,49.86
376,119.82,49.89
377,121.16,49.87
378,119.82,49.78
379,120.49,49.69
380,119.15,49.59
381,119.15,49.59
382,122.5,49.72
383,120.49,50.07
384,119.82,50.29
385,119.15,50.64
386,120.49,51.04
387,119.82,51.35
388,119.82,51.48
389,119.82,51.71
390,119.15,51.79
391,119.15,51.73
392,119.15,51.59
393,119.15,51.5
394,119.82,51.23
395,122.5,51.13
396,121.83,50.88
397,119.82,50.59
398,119.82,50.42
399,119.15,50.2
400,119.15,50
401,120.49,49.84
402,120.49,49.59
403,120.49,49.37
404,119.15,49.26
405,120.49,49.16
406,119.82,49.17
407,119.15,49.16
408,119.82,49.13
409,120.49,49.15
410,119.15,49.29
411,119.15,49.26
412,119.15,49.31
413,119.15,49.27
414,121.83,49.32
415,121.83,49.55
416,118.48,49.83
417,119.15,50.17
418,121.83,50.53
419,119.15,50.91
420,119.82,51.19
421,119.15,51.36
422,120.49,51.4
423,119.82,51.37
424,123.17,51.3
425,121.16,51.29
426,119.15,51.1
427,121.83,51.01
428,121.16,50.67
429,119.82,50.51
430,119.82,50.27
431,119.15,50.06
432,121.83,49.91
433,119.15,49.82
434,119.15,49.8
435,119.15,49.67
436,118.48,49.58
437,119.15,49.5
438,120.49,49.63
439,226.68,49.61
440,269.5,49.75
441,297.21,49.72
442,313.54,49.77
443,325.51,49.79
444,334.22,49.82
445,335.31,49.74
446,342.93,49.67
447,342.93,49.57
448,345.11,49.54
449,342.93,49.52
450,345.11,49.52
451,347.28,49.66
452,347.28,49.76
453,362.53,49.79
454,369.06,49.88
455,365.79,49.96
456,363.61,49.97
457,361.44,50.03
458,361.44,50.17
459,357.08,50.31
460,355.99,50.59
461,353.82,50.91
462,353.82,51.38
463,352.73,51.38
464,350.55,51.89
465,350.55,52.56
466,349.46,53.16
467,350.55,53.85
468,351.64,54.44
469,352.73,54.98
470,344.02,55.66
471,348.37,56.18
472,345.11,56.84
473,349.46,57.4
474,347.28,57.92
475,349.46,58.37
476,347.28,58.76
477,347.28,59.06
478,347.28,59.39
479,351.64,59.53
480,352.73,59.76
481,352.73,59.93
482,352.73,60.12
483,352.73,60.28
484,349.46,60.57
485,348.37,60.73
486,350.55,61.03
487,347.28,61.4
488,350.55,61.91
489,348.37,62.44
490,351.64,63.02
491,351.64,63.45
492,350.55,64.15
493,347.28,64.71
494,351.64,65.44
495,348.37,66.2
496,347.28,66.81
497,350.55,67.57
498,352.73,68.36
499,350.55,69.15
500,351.64,69.68
501,348.37,70.19
502,351.64,70.57
503,350.55,71.01
504,349.46,71.27
505,348.37,71.5
506,349.46,71.59
507,349.46,71.69
508,350.55,71.55
509,348.37,71.32
510,351.64,70.88
511,349.46,70.5
512,348.37,70.02
513,348.37,69.69
514,349.46,69.34
515,348.37,69.27
516,351.64,69.23
517,348.37,69.41
518,348.37,69.58
519,350.55,69.8
520,349.46,70.01
521,348.37,70.38
522,351.64,70.74
523,349.46,71.2
524,352.73,71.77
525,350.55,72.24
526,352.73,72.72
527,351.64,73.23
528,351.64,73.53
529,349.46,73.84
530,349.46,73.94
531,350.55,74.01
532,349.46,74
533,348.37,73.8
534,349.46,73.68
535,351.64,73.77
536,348.37,73.64
537,348.37,73.75
538,349.46,73.84
539,349.46,73.95
540,352.73,74.09
541,349.46,74.07
542,349.46,74.27
543,348.37,74.4
544,349.46,74.5
545,348.37,74.71
546,350.55,74.86
547,348.37,75.04
548,349.46,75.3
549,351.64,75.48
550,353.82,75.84
551,349.46,76.11
552,349.46,76.44
553,350.55,76.56
554,350.55,76.78
555,351.64,76.73
556,348.37,76.61
557,348.37,76.46
558,348.37,76.18
559,351.64,75.81
560,351.64,75.67
561,351.64,75.62
562,348.37,75.81
563,348.37,76.09
564,349.46,76.28
565,350.55,76.65
566,352.73,77.05
567,349.46,77.22
568,349.46,77.49
569,352.73,77.57
570,348.37,77.55
571,348.37,77.55
572,350.55,77.4
573,352.73,77.41
574,352.73,77.28
575,350.55,77.25
576,349.46,77.18
577,352.73,77.21
578,352.73,77.25
579,351.64,77.4
580,349.46,77.45
581,352.73,77.6
582,349.46,77.6
583,351.64,77.68
584,351.64,77.72
585,350.55,77.8
586,350.55,77.76
587,348.37,77.77
588,348.37,77.56
589,348.37,77.29
590,348.37,77.18
591,348.37,76.92
592,348.37,76.72
593,352.73,76.56
594,349.46,76.51
595,349.46,76.46
596,348.37,76.54
597,348.37,76.51
598,351.64,76.64
599,350.55,76.64
600,352.73,76.65
601,350.55,76.92
602,348.37,77.22
603,350.55,77.52
604,352.73,77.88
605,349.46,78.14
606,355.99,78.43
607,349.46,78.87
608,353.82,79.17
609,349.46,79.42
610,352.73,79.59
611,349.46,79.65
612,352.73,79.69
613,352.73,79.65
614,351.64,79.49
615,351.64,79.42
616,349.46,79.24
617,349.46,79.22
618,352.73,78.97
619,352.73,78.7
620,351.64,78.4
621,349.46,78.11
622,350.55,77.76
623,352.73,77.39
624,349.46,76.92
625,348.37,76.61
626,349.46,76.56
627,350.55,76.48
628,349.46,76.47
629,350.55,76.66
630,348.37,76.94
631,348.37,77.26
632,348.37,77.5
633,349.46,78.04
634,350.55,78.4
635,352.73,78.69
636,351.64,79.16
637,350.55,79.38
638,351.64,79.66
639,349.46,79.93
640,348.37,80.15
641,350.55,80.3
642,349.46,80.32
643,349.46,80.55
644,348.37,80.58
645,349.46,80.41
646,351.64,80.22
647,350.55,80.06
648,352.73,79.8
649,351.64,79.53
650,349.46,79.25
651,349.46,79.19
652,352.73,79.1
653,352.73,79.25
654,354.9,79.39
655,354.9,79.59
656,349.46,79.58
657,351.64,79.87
658,349.46,80.04
659,351.64,80.32
660,349.46,80.4
661,348.37,80.58
662,348.37,80.62
663,347.28,80.66
664,350.55,80.5
665,349.46,80.56
666,350.55,80.43
667,348.37,80.61
668,349.46,80.79
669,351.64,81.05
670,349.46,81.35
671,351.64,81.52
672,351.64,81.58
673,351.64,81.61
674,350.55,81.37
675,350.55,81.19
676,348.37,80.92
677,350.55,80.74
678,349.46,80.63
679,350.55,80.41
680,349.46,80.2
681,348.37,79.74
682,348.37,79.43
683,354.9,79.12
684,348.37,78.5
685,350.55,78.17
686,352.73,77.77
687,349.46,77.62
688,349.46,77.3
689,353.82,77.41
690,348.37,77.38
691,350.55,77.74
692,348.37,77.95
693,352.73,78.28
694,350.55,78.63
695,351.64,79.1
696,348.37,79.45
697,349.46,79.7
698,348.37,80.06
699,352.73,80.26
700,348.37,80.26
701,352.73,80.37
702,350.55,80.44
703,349.46,80.28
704,349.46,80.21
705,349.46,80.09
706,351.64,80.01
707,349.46,79.98
708,349.46,79.87
709,348.37,79.88
710,351.64,79.99
711,349.46,80.03
712,348.37,80.15
713,350.55,80.11
714,351.64,80.27
715,349.46,80.36
716,352.73,80.76
717,350.55,81.01
718,349.46,81.38
719,348.37,81.64
720,349.46,81.95
721,352.73,82.16
722,352.73,82.41
723,352.73,82.66
724,349.46,82.9
725,351.64,82.74
726,349.46,82.98
727,347.28,83.24
728,349.46,83.33
729,350.55,83.5
730,351.64,83.49
731,348.37,83.3
732,348.37,83.29
733,348.37,82.83
734,348.37,82.59
735,348.37,82.13
736,348.37,81.56
737,352.73,81.02
738,349.46,80.58
739,348.37,80.1
740,351.64,79.64
741,346.2,79.42
742,349.46,79.22
743,351.64,79.14
744,349.46,79.33
745,353.82,79.56
746,349.46,79.74
747,351.64,80.27
748,350.55,80.6
749,349.46,80.87
750,350.55,81.15
751,348.37,81.68
752,348.37,82.04
753,348.37,82.46
754,350.55,82.83
755,350.55,83.01
756,351.64,83.28
757,348.37,83.46
758,352.73,83.46
759,350.55,83.47
760,350.55,83.2
761,348.37,82.87
762,349.46,82.37
763,350.55,81.92
764,349.46,81.34
765,349.46,80.86
766,350.55,80.42
767,353.82,80.17
768,351.64,80.02
769,351.64,79.84
770,351.64,79.71
771,351.64,79.65
772,350.55,79.65
773,349.46,79.66
774,345.11,79.72
775,349.46,79.67
776,349.46,79.78
777,351.64,80.02
778,348.37,80.02
779,349.46,80.23
780,351.64,80.38
781,349.46,80.66
782,349.46,80.76
783,351.64,81.17
784,349.46,81.34
785,348.37,81.71
786,352.73,82.06
787,349.46,82.18
788,351.64,82.45
789,349.46,82.78
790,348.37,83.08
791,351.64,83.09
792,344.02,83.11
793,348.37,83.05
794,347.28,82.78
795,347.28,82.76
796,348.37,82.65
797,350.55,82.51
798,348.37,82.44
799,347.28,82.47
800,350.55,82.61
801,349.46,82.84
802,349.46,83.18
803,351.64,83.37
804,349.46,83.57
805,349.46,83.69
806,348.37,83.81
807,353.82,83.9
808,351.64,83.56
809,348.37,83.45
810,351.64,83.13
811,352.73,82.85
812,348.37,82.41
813,348.37,82.06
814,351.64,81.94
815,351.64,81.67
816,349.46,81.44
817,348.37,81.26
818,348.37,81.09
819,349.46,80.99
820,348.37,81.01
821,348.37,80.93
822,349.46,81.09
823,334.22,81.48
824,317.89,81.48
825,298.29,81.42
826,284.61,81.53
827,275.38,81.65
828,270.34,81.55
829,261.1,81.34
830,258.59,81.25
831,254.39,81.06
832,251.03,80.88
833,251.03,80.88
834,250.19,81.05
835,250.19,81.16
836,248.51,81.4
837,248.51,81.86
838,248.51,82.27
839,250.19,82.92
840,249.35,83.42
841,249.35,84.08
842,251.03,84.56
843,249.35,84.97
844,248.51,85.27
845,251.03,85.47
846,251.03,85.59
847,248.51,85.51
848,249.35,85.41
849,249.35,85.31
850,249.35,85.03
851,249.35,84.46
852,250.19,84.24
853,250.19,83.56
854,251.03,82.85
855,251.03,82.19
856,250.19,81.61
857,249.35,81
858,248.51,80.41
859,251.87,79.81
860,248.51,79.18
861,250.19,78.71
862,250.19,78.14
863,248.51,77.81
864,249.35,77.6
865,248.51,77.45
866,248.51,77.45
867,249.35,77.65
868,249.35,77.94
869,251.03,78.21
870,251.87,78.37
871,248.51,78.66
872,251.03,78.76
873,250.19,78.71
874,248.51,78.66
875,251.03,78.54
876,251.87,78.19
877,248.51,77.56
878,249.35,76.93
879,251.87,76.21
880,250.19,75.52
881,248.51,74.81
882,248.51,74.09
883,251.03,73.54
884,249.35,72.86
885,250.19,72.55
886,250.19,72.13
887,251.03,71.92
888,249.35,71.75
889,252.71,71.62
890,251.87,71.57
891,250.19,71.59
892,251.03,71.72
893,250.19,71.97
894,247.67,72.16
895,249.35,72.51
896,251.03,72.88
897,251.03,73.22
898,249.35,73.69
899,251.03,74.12
900,249.35,74.33
901,249.35,74.55
902,251.03,74.73
903,250.19,74.56
904,250.19,74.59
905,249.35,74.32
906,249.35,74
907,248.51,73.7
908,249.35,73.23
909,249.35,72.75
910,249.35,71.92
911,249.35,71.37
912,249.35,70.88
913,251.03,70.53
914,249.35,70.24
915,251.87,70.18
916,249.35,70.3
917,251.03,70.56
918,251.03,70.93
919,251.03,71.22
920,249.35,71.78
921,250.19,72.45
922,251.03,72.89
923,250.19,72.89
924,249.35,73.49
925,252.71,73.82
926,249.35,74.29
927,250.19,74.31
928,249.35,74.5
929,250.19,74.47
930,251.87,74.31
931,249.35,74.13
932,251.03,73.85
933,250.19,73.58
934,249.35,73.23
935,248.51,72.83
936,248.51,72.48
937,247.67,72.21
938,249.35,71.82
939,250.19,71.44
940,250.19,71.11
941,248.51,70.66
942,250.19,70.43
943,249.35,70.17
944,249.35,70.13
945,251.87,70.08
946,249.35,70.12
947,248.51,70.44
948,249.35,70.73
949,249.35,71.12
950,250.19,71.71
951,250.19,71.98
952,247.67,72.41
953,250.19,72.75
954,251.03,72.89
955,250.19,73.13
956,250.19,73.29
957,249.35,73.36
958,248.51,73.4
959,249.35,73.36
960,249.35,73.34
961,252.71,73.07
962,248.51,73.13
963,248.51,73.17
964,250.19,73.03
965,251.03,73.1
966,251.03,73.18
967,249.35,73.37
968,248.51,73.4
969,249.35,73.55
970,249.35,73.56
971,248.51,73.57
972,250.19,73.65
973,249.35,73.63
974,249.35,73.51
975,250.19,73.48
976,248.51,73.44
977,251.03,73.27
978,251.87,73.16
979,249.35,72.95
980,248.51,72.81
981,248.51,72.48
982,251.03,72.08
983,250.19,71.61
984,249.35,71.31
985,248.51,70.94
986,248.51,70.79
987,249.35,70.64
988,250.19,70.39
989,251.87,70.21
990,248.51,69.98
991,251.87,69.98
992,251.03,69.97
993,249.35,70.1
994,249.35,70.19
995,250.19,70.53
996,249.35,70.66
997,249.35,70.99
998,250.19,71.31
999,251.87,71.68
1000,249.35,72.04
1001,251.03,72.38
1002,250.19,72.66
1003,249.35,73.01
1004,250.19,73.29
1005,251.87,73.4
1006,252.71,73.68
1007,249.35,73.92
1008,248.51,74.2
1009,251.03,74.34
1010,251.03,74.62
1011,251.03,74.67
1012,250.19,74.75
1013,250.19,74.74
1014,248.51,74.66
1015,248.51,74.62
1016,251.03,74.49
1017,251.87,74.18
1018,248.51,73.84
1019,251.87,73.42
1020,251.03,72.97
1021,251.03,72.38
1022,249.35,71.96
1023,251.87,71.09
1024,250.19,70.21
1025,251.03,69.5
1026,251.03,68.81
1027,251.03,68.51
1028,249.35,68.47
1029,249.35,68.66
1030,250.19,68.84
1031,251.87,69.27
1032,249.35,69.74
1033,250.19,70.17
1034,249.35,70.63
1035,251.03,71.12
1036,248.51,71.6
1037,249.35,72.17
1038,251.87,72.79
1039,250.19,73.14
1040,250.19,73.72
1041,251.87,74.15
1042,248.51,74.53
1043,248.51,74.64
1044,250.19,74.81
1045,249.35,74.81
1046,251.03,74.76
1047,252.71,74.69
1048,251.03,74.52
1049,251.87,74.1
1050,248.51,73.69
1051,249.35,73
1052,250.19,72.4
1053,251.87,71.74
1054,251.87,71.02
1055,249.35,70.47
1056,248.51,70.17
1057,250.19,69.93
1058,248.51,69.69
1059,249.35,69.64
1060,249.35,69.77
1061,249.35,69.86
1062,250.19,70.17
1063,249.35,70.4
1064,249.35,70.89
1065,248.51,71.32
1066,249.35,71.58
1067,249.35,72.02
1068,251.87,72.25
1069,249.35,72.41
1070,249.35,72.41
1071,248.51,72.44
1072,251.03,72.14
1073,249.35,71.76
1074,250.19,71.48
1075,248.51,71.07
1076,251.03,71.01
1077,249.35,70.82
1078,249.35,70.82
1079,250.19,71
1080,250.19,71.35
1081,249.35,71.62
1082,251.87,71.89
1083,249.35,72.25
1084,249.35,72.7
1085,249.35,72.94
1086,249.35,73.27
1087,249.35,73.51
1088,249.35,73.75
1089,248.51,73.78
1090,250.19,73.72
1091,249.35,73.76
1092,249.35,73.61
1093,250.19,73.44
1094,249.35,73.1
1095,250.19,72.92
1096,249.35,72.76
1097,250.19,72.46
1098,249.35,72.28
1099,249.35,72.05
1100,251.87,71.99
1101,249.35,71.94
1102,249.35,71.94
1103,251.03,71.94
1104,249.35,72.12
1105,249.35,72.32
1106,251.03,72.52
1107,249.35,72.71
1108,250.19,72.86
1109,249.35,73.13
1110,249.35,73.22
1111,250.19,73.35
1112,250.19,73.27
1113,250.19,73.08
1114,250.19,72.88
1115,250.19,72.69
1116,251.87,72.4
1117,249.35,72.09
1118,249.35,71.72
1119,251.03,71.35
1120,249.35,71.01
1121,251.87,70.86
1122,248.51,70.69
1123,251.87,70.48
1124,251.87,70.44
1125,250.19,70.35
1126,251.87,70.32
1127,251.03,70.29
1128,250.19,70.4
1129,249.35,70.75
1130,249.35,71.27
1131,249.35,71.72
1132,251.03,72.14
1133,250.19,72.77
1134,249.35,73.13
1135,249.35,73.53
1136,249.35,73.92
1137,251.03,74.22
1138,250.19,74.53
1139,250.19,74.82
1140,251.87,74.95
1141,249.35,75.14
1142,249.35,75.16
1143,249.35,75.13
1144,249.35,75.19
1145,249.35,75.02
1146,251.03,74.79
1147,249.35,74.45
1148,249.35,73.9
1149,249.35,73.37
1150,249.35,72.76
1151,249.35,72.25
1152,249.35,71.79
1153,251.87,71.26
1154,249.35,70.71
1155,249.35,70.26
1156,252.71,69.87
1157,251.87,69.62
1158,248.51,69.41
1159,249.35,69.38
1160,250.19,69.54
1161,252.71,69.81
1162,249.35,70.32
1163,251.87,70.87
1164,249.35,71.43
1165,249.35,72.34
1166,250.19,72.88
1167,250.19,73.55
1168,249.35,74.05
1169,250.19,74.47
1170,249.35,74.47
1171,249.35,74.83
1172,251.03,75.06
1173,249.35,75.06
1174,250.19,75.19
1175,251.03,74.94
1176,251.03,74.89
1177,251.03,74.47
1178,251.03,74
1179,251.87,73.61
1180,249.35,73.3
1181,251.03,72.82
1182,249.35,72.63
1183,249.35,72.56
1184,249.35,72.4
1185,250.19,72.4
1186,249.35,72.45
1187,250.19,72.56
1188,251.03,72.59
1189,251.87,72.72
1190,251.03,72.87
1191,251.03,72.92
1192,249.35,72.88
1193,251.87,72.98
1194,249.35,72.84
1195,249.35,72.74
1196,249.35,72.71
1197,249.35,72.53
1198,251.87,72.44
1199,249.35,72.33
1200,249.35,72.26
1201,250.19,72.24
1202,251.03,72.28
1203,249.35,72.25
1204,251.03,72.21
1205,250.19,72.2
1206,249.35,72.25
1207,250.19,72.22
1208,251.03,72.07
1209,249.35,72.02
1210,251.87,72.05
1211,249.35,71.72
1212,249.35,71.61
1213,249.35,71.19
1214,253.55,70.96
1215,249.35,70.42
1216,251.87,70.01
1217,249.35,69.7
1218,251.87,69.66
1219,251.03,69.85
1220,250.19,70.05
1221,249.35,70.29
1222,252.71,70.55
1223,251.87,70.86
1224,250.19,71.32
1225,251.03,71.7
1226,251.87,72.14
1227,249.35,72.61
1228,251.03,73.24
1229,251.03,73.53
1230,251.87,74.03
1231,258.59,74.38
1232,274.54,74.78
1233,281.25,74.93
1234,290.49,75.04
1235,294.69,75.13
1236,302.65,75.13
1237,308.09,74.96
1238,312.45,74.85
1239,312.45,74.89
1240,313.54,74.78
1241,317.89,74.73
1242,314.62,74.58
1243,320.07,74.42
1244,315.71,74
1245,320.07,74.15
1246,320.07,73.93
1247,318.98,73.79
1248,317.89,73.69
1249,321.16,73.32
1250,318.98,73.13
1251,317.89,72.94
1252,321.16,72.8
1253,323.33,72.58
1254,322.24,72.72
1255,320.07,72.65
1256,321.16,72.89
1257,317.89,72.88
1258,317.89,73.07
1259,321.16,73.26
1260,322.24,73.58
1261,322.24,73.71
1262,324.42,73.73
1263,321.16,73.94
1264,324.42,73.92
1265,320.07,73.94
1266,320.07,74.01
1267,322.24,73.95
1268,320.07,73.99
1269,318.98,73.99
1270,320.07,74.04
1271,321.16,74.37
1272,317.89,74.76
1273,318.98,75.07
1274,322.24,75.62
1275,322.24,76.1
1276,318.98,76.55
1277,318.98,77.03
1278,322.24,77.46
1279,322.24,77.89
1280,318.98,78.14
1281,323.33,78.14
1282,324.42,78.43
1283,321.16,78.64
1284,318.98,78.92
1285,318.98,78.96
1286,318.98,79.04
1287,323.33,79.24
1288,322.24,79.14
1289,320.07,79.08
1290,321.16,78.94
1291,321.16,78.85
1292,320.07,78.85
1293,318.98,78.81
1294,318.98,78.98
1295,322.24,79.2
1296,320.07,79.61
1297,321.16,79.8
1298,318.98,80.24
1299,318.98,80.76
1300,320.07,80.94
1301,321.16,81.3
1302,321.16,81.57
1303,322.24,81.81
1304,318.98,81.97
1305,320.07,82.13
1306,318.98,82.16
1307,322.24,81.92
1308,317.89,81.71
1309,322.24,81.52
1310,322.24,81.28
1311,320.07,81.01
1312,323.33,80.81
1313,325.51,80.43
1314,323.33,80.5
1315,318.98,80.41
1316,320.07,80.52
1317,320.07,80.52
1318,321.16,80.84
1319,323.33,81.14
1320,318.98,81.68
1321,318.98,81.94
1322,317.89,82.15
1323,321.16,82.43
1324,320.07,82.34
1325,323.33,82.43
1326,320.07,82.32
1327,318.98,82.02
1328,323.33,81.96
1329,321.16,81.73
1330,320.07,81.52
1331,320.07,81.6
1332,322.24,81.76
1333,321.16,81.86
1334,318.98,82.11
1335,320.07,82.21
1336,321.16,82.61
1337,318.98,82.68
1338,321.16,82.83
1339,324.42,82.78
1340,321.16,82.98
1341,322.24,83.02
1342,321.16,82.88
1343,321.16,82.84
1344,321.16,82.72
1345,318.98,82.49
1346,318.98,82.42
1347,321.16,82.06
1348,318.98,81.88
1349,318.98,81.67
1350,318.98,81.51
1351,320.07,81.3
1352,325.51,81.07
1353,320.07,80.82
1354,318.98,80.68
1355,321.16,80.75
1356,318.98,80.67
1357,320.07,80.76
1358,322.24,80.97
1359,321.16,81.1
1360,321.16,81.27
1361,321.16,81.62
1362,320.07,81.91
1363,318.98,82.1
1364,322.24,82.3
1365,320.07,82.48
