Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
1/14/2019;3:07:52 PM;Default;2825;ANNE2;0.005;min;190.460;hPa;28.120;deg;14,411;µV;19.000;°C;
1/14/2019;3:07:53 PM;Default;2825;ANNE2;0.021;min;190.300;hPa;28.130;deg;14,397;µV;19.000;°C;
1/14/2019;3:07:54 PM;Default;2825;ANNE2;0.038;min;190.070;hPa;28.140;deg;14,414;µV;19.000;°C;
1/14/2019;3:07:55 PM;Default;2825;ANNE2;0.055;min;190.120;hPa;28.140;deg;14,504;µV;19.000;°C;
1/14/2019;3:07:56 PM;Default;2825;ANNE2;0.072;min;190.440;hPa;28.120;deg;15,177;µV;19.000;°C;
1/14/2019;3:07:57 PM;Default;2825;ANNE2;0.089;min;190.100;hPa;28.140;deg;14,330;µV;19.000;°C;
1/14/2019;3:07:58 PM;Default;2825;ANNE2;0.105;min;190.300;hPa;28.130;deg;14,135;µV;19.000;°C;
1/14/2019;3:07:59 PM;Default;2825;ANNE2;0.122;min;190.180;hPa;28.130;deg;14,136;µV;19.000;°C;
1/14/2019;3:08:00 PM;Default;2825;ANNE2;0.139;min;190.110;hPa;28.140;deg;13,983;µV;19.000;°C;
1/14/2019;3:08:01 PM;Default;2825;ANNE2;0.156;min;189.890;hPa;28.150;deg;14,034;µV;19.000;°C;
1/14/2019;3:08:02 PM;Default;2825;ANNE2;0.173;min;189.980;hPa;28.140;deg;14,089;µV;19.000;°C;
1/14/2019;3:08:03 PM;Default;2825;ANNE2;0.190;min;190.070;hPa;28.140;deg;14,290;µV;19.000;°C;
1/14/2019;3:08:04 PM;Default;2825;ANNE2;0.207;min;190.160;hPa;28.140;deg;14,232;µV;19.000;°C;
1/14/2019;3:08:05 PM;Default;2825;ANNE2;0.224;min;189.680;hPa;28.160;deg;14,620;µV;19.000;°C;
1/14/2019;3:08:06 PM;Default;2825;ANNE2;0.240;min;190.180;hPa;28.130;deg;14,311;µV;19.000;°C;
1/14/2019;3:08:07 PM;Default;2825;ANNE2;0.257;min;190.260;hPa;28.130;deg;14,051;µV;19.000;°C;
1/14/2019;3:08:08 PM;Default;2825;ANNE2;0.274;min;189.330;hPa;28.180;deg;13,938;µV;19.000;°C;
1/14/2019;3:08:09 PM;Default;2825;ANNE2;0.291;min;185.720;hPa;28.390;deg;14,234;µV;19.000;°C;
1/14/2019;3:08:10 PM;Default;2825;ANNE2;0.307;min;199.060;hPa;27.640;deg;14,942;µV;19.000;°C;
1/14/2019;3:08:11 PM;Default;2825;ANNE2;0.324;min;222.740;hPa;26.460;deg;14,132;µV;19.000;°C;
1/14/2019;3:08:12 PM;Default;2825;ANNE2;0.341;min;260.640;hPa;24.850;deg;12,743;µV;19.000;°C;
1/14/2019;3:08:13 PM;Default;2825;ANNE2;0.358;min;299.050;hPa;23.500;deg;11,670;µV;19.000;°C;
1/14/2019;3:08:14 PM;Default;2825;ANNE2;0.375;min;336.440;hPa;22.370;deg;10,818;µV;19.000;°C;
1/14/2019;3:08:15 PM;Default;2825;ANNE2;0.391;min;370.580;hPa;21.470;deg;10,145;µV;19.000;°C;
1/14/2019;3:08:16 PM;Default;2825;ANNE2;0.408;min;400.600;hPa;20.760;deg;9,593;µV;19.000;°C;
1/14/2019;3:08:17 PM;Default;2825;ANNE2;0.425;min;429.250;hPa;20.140;deg;9,142;µV;19.000;°C;
1/14/2019;3:08:18 PM;Default;2825;ANNE2;0.442;min;455.240;hPa;19.620;deg;8,750;µV;19.000;°C;
1/14/2019;3:08:19 PM;Default;2825;ANNE2;0.459;min;480.500;hPa;19.150;deg;8,416;µV;19.000;°C;
1/14/2019;3:08:20 PM;Default;2825;ANNE2;0.476;min;501.550;hPa;18.780;deg;8,142;µV;19.000;°C;
1/14/2019;3:08:21 PM;Default;2825;ANNE2;0.493;min;521.820;hPa;18.440;deg;7,904;µV;19.000;°C;
1/14/2019;3:08:22 PM;Default;2825;ANNE2;0.509;min;540.860;hPa;18.140;deg;7,698;µV;19.000;°C;
1/14/2019;3:08:23 PM;Default;2825;ANNE2;0.526;min;554.900;hPa;17.920;deg;7,514;µV;19.000;°C;
1/14/2019;3:08:24 PM;Default;2825;ANNE2;0.543;min;571.020;hPa;17.680;deg;7,352;µV;19.000;°C;
1/14/2019;3:08:25 PM;Default;2825;ANNE2;0.560;min;586.160;hPa;17.460;deg;7,216;µV;19.000;°C;
1/14/2019;3:08:26 PM;Default;2825;ANNE2;0.577;min;596.060;hPa;17.330;deg;7,092;µV;19.000;°C;
1/14/2019;3:08:27 PM;Default;2825;ANNE2;0.594;min;611.860;hPa;17.110;deg;6,980;µV;19.000;°C;
1/14/2019;3:08:28 PM;Default;2825;ANNE2;0.611;min;619.730;hPa;17.000;deg;6,887;µV;19.000;°C;
1/14/2019;3:08:29 PM;Default;2825;ANNE2;0.627;min;628.400;hPa;16.890;deg;6,799;µV;19.000;°C;
1/14/2019;3:08:30 PM;Default;2825;ANNE2;0.644;min;635.510;hPa;16.800;deg;6,727;µV;19.000;°C;
1/14/2019;3:08:31 PM;Default;2825;ANNE2;0.661;min;647.310;hPa;16.650;deg;6,655;µV;19.000;°C;
1/14/2019;3:08:32 PM;Default;2825;ANNE2;0.678;min;650.980;hPa;16.600;deg;6,594;µV;19.000;°C;
1/14/2019;3:08:33 PM;Default;2825;ANNE2;0.695;min;657.420;hPa;16.520;deg;6,539;µV;19.000;°C;
1/14/2019;3:08:35 PM;Default;2825;ANNE2;0.712;min;663.290;hPa;16.450;deg;6,484;µV;19.000;°C;
1/14/2019;3:08:36 PM;Default;2825;ANNE2;0.729;min;671.460;hPa;16.350;deg;6,445;µV;19.000;°C;
1/14/2019;3:08:37 PM;Default;2825;ANNE2;0.746;min;675.220;hPa;16.310;deg;6,409;µV;19.000;°C;
1/14/2019;3:08:38 PM;Default;2825;ANNE2;0.763;min;679.080;hPa;16.260;deg;6,374;µV;19.000;°C;
1/14/2019;3:08:39 PM;Default;2825;ANNE2;0.780;min;680.010;hPa;16.250;deg;6,343;µV;19.000;°C;
1/14/2019;3:08:40 PM;Default;2825;ANNE2;0.796;min;688.600;hPa;16.150;deg;6,312;µV;19.000;°C;
1/14/2019;3:08:41 PM;Default;2825;ANNE2;0.813;min;691.520;hPa;16.110;deg;6,282;µV;19.000;°C;
1/14/2019;3:08:42 PM;Default;2825;ANNE2;0.830;min;692.300;hPa;16.110;deg;6,255;µV;19.000;°C;
1/14/2019;3:08:43 PM;Default;2825;ANNE2;0.846;min;693.940;hPa;16.090;deg;6,236;µV;19.000;°C;
1/14/2019;3:08:44 PM;Default;2825;ANNE2;0.863;min;701.170;hPa;16.000;deg;6,217;µV;19.000;°C;
1/14/2019;3:08:45 PM;Default;2825;ANNE2;0.880;min;702.040;hPa;15.990;deg;6,200;µV;19.000;°C;
1/14/2019;3:08:46 PM;Default;2825;ANNE2;0.897;min;700.120;hPa;16.020;deg;6,188;µV;19.000;°C;
1/14/2019;3:08:47 PM;Default;2825;ANNE2;0.914;min;705.120;hPa;15.960;deg;6,170;µV;19.000;°C;
1/14/2019;3:08:48 PM;Default;2825;ANNE2;0.931;min;703.890;hPa;15.970;deg;6,159;µV;19.000;°C;
1/14/2019;3:08:49 PM;Default;2825;ANNE2;0.947;min;703.980;hPa;15.970;deg;6,146;µV;19.000;°C;
1/14/2019;3:08:50 PM;Default;2825;ANNE2;0.964;min;706.890;hPa;15.940;deg;6,132;µV;19.000;°C;
1/14/2019;3:08:51 PM;Default;2825;ANNE2;0.981;min;709.020;hPa;15.920;deg;6,126;µV;19.000;°C;
1/14/2019;3:08:52 PM;Default;2825;ANNE2;0.998;min;716.610;hPa;15.830;deg;6,114;µV;19.000;°C;
1/14/2019;3:08:53 PM;Default;2825;ANNE2;1.015;min;711.950;hPa;15.880;deg;6,102;µV;19.000;°C;
1/14/2019;3:08:54 PM;Default;2825;ANNE2;1.031;min;711.780;hPa;15.880;deg;6,095;µV;19.000;°C;
1/14/2019;3:08:55 PM;Default;2825;ANNE2;1.048;min;713.030;hPa;15.870;deg;6,092;µV;19.000;°C;
1/14/2019;3:08:56 PM;Default;2825;ANNE2;1.065;min;716.700;hPa;15.830;deg;6,087;µV;19.000;°C;
1/14/2019;3:08:57 PM;Default;2825;ANNE2;1.082;min;713.030;hPa;15.870;deg;6,082;µV;19.000;°C;
1/14/2019;3:08:58 PM;Default;2825;ANNE2;1.098;min;717.060;hPa;15.820;deg;6,073;µV;19.000;°C;
1/14/2019;3:08:59 PM;Default;2825;ANNE2;1.115;min;720.590;hPa;15.790;deg;6,066;µV;19.000;°C;
1/14/2019;3:09:00 PM;Default;2825;ANNE2;1.132;min;716.340;hPa;15.830;deg;6,060;µV;19.000;°C;
1/14/2019;3:09:01 PM;Default;2825;ANNE2;1.149;min;719.050;hPa;15.800;deg;6,061;µV;19.000;°C;
1/14/2019;3:09:02 PM;Default;2825;ANNE2;1.166;min;721.670;hPa;15.770;deg;6,056;µV;19.000;°C;
1/14/2019;3:09:03 PM;Default;2825;ANNE2;1.182;min;721.490;hPa;15.780;deg;6,048;µV;19.000;°C;
1/14/2019;3:09:04 PM;Default;2825;ANNE2;1.199;min;717.600;hPa;15.820;deg;6,048;µV;19.000;°C;
1/14/2019;3:09:05 PM;Default;2825;ANNE2;1.216;min;720.040;hPa;15.790;deg;6,043;µV;19.000;°C;
1/14/2019;3:09:06 PM;Default;2825;ANNE2;1.233;min;715.630;hPa;15.840;deg;6,043;µV;19.000;°C;
1/14/2019;3:09:07 PM;Default;2825;ANNE2;1.250;min;718.510;hPa;15.810;deg;6,039;µV;19.000;°C;
1/14/2019;3:09:08 PM;Default;2825;ANNE2;1.267;min;714.100;hPa;15.860;deg;6,040;µV;19.000;°C;
1/14/2019;3:09:09 PM;Default;2825;ANNE2;1.283;min;722.220;hPa;15.770;deg;6,033;µV;19.000;°C;
1/14/2019;3:09:10 PM;Default;2825;ANNE2;1.300;min;720.770;hPa;15.780;deg;6,031;µV;19.000;°C;
1/14/2019;3:09:11 PM;Default;2825;ANNE2;1.317;min;715.980;hPa;15.840;deg;6,034;µV;19.000;°C;
1/14/2019;3:09:12 PM;Default;2825;ANNE2;1.334;min;719.320;hPa;15.800;deg;6,031;µV;19.000;°C;
1/14/2019;3:09:13 PM;Default;2825;ANNE2;1.351;min;715.900;hPa;15.840;deg;6,033;µV;19.000;°C;
1/14/2019;3:09:14 PM;Default;2825;ANNE2;1.368;min;723.220;hPa;15.760;deg;6,024;µV;19.000;°C;
1/14/2019;3:09:15 PM;Default;2825;ANNE2;1.385;min;719.500;hPa;15.800;deg;6,027;µV;19.000;°C;
1/14/2019;3:09:16 PM;Default;2825;ANNE2;1.401;min;723.400;hPa;15.760;deg;6,024;µV;19.000;°C;
1/14/2019;3:09:17 PM;Default;2825;ANNE2;1.418;min;721.400;hPa;15.780;deg;6,023;µV;19.000;°C;
1/14/2019;3:09:18 PM;Default;2825;ANNE2;1.435;min;720.500;hPa;15.790;deg;6,024;µV;19.000;°C;
1/14/2019;3:09:19 PM;Default;2825;ANNE2;1.452;min;718.420;hPa;15.810;deg;6,018;µV;19.000;°C;
1/14/2019;3:09:20 PM;Default;2825;ANNE2;1.469;min;723.580;hPa;15.750;deg;6,017;µV;19.000;°C;
1/14/2019;3:09:21 PM;Default;2825;ANNE2;1.486;min;723.130;hPa;15.760;deg;6,017;µV;19.000;°C;
1/14/2019;3:09:22 PM;Default;2825;ANNE2;1.503;min;720.680;hPa;15.780;deg;6,020;µV;19.000;°C;
1/14/2019;3:09:23 PM;Default;2825;ANNE2;1.520;min;725.410;hPa;15.730;deg;6,014;µV;19.000;°C;
1/14/2019;3:09:24 PM;Default;2825;ANNE2;1.536;min;718.960;hPa;15.800;deg;6,016;µV;19.000;°C;
1/14/2019;3:09:25 PM;Default;2825;ANNE2;1.553;min;719.320;hPa;15.800;deg;6,016;µV;19.000;°C;
1/14/2019;3:09:26 PM;Default;2825;ANNE2;1.570;min;722.950;hPa;15.760;deg;6,013;µV;19.000;°C;
1/14/2019;3:09:27 PM;Default;2825;ANNE2;1.587;min;720.770;hPa;15.780;deg;6,007;µV;19.000;°C;
1/14/2019;3:09:28 PM;Default;2825;ANNE2;1.604;min;722.130;hPa;15.770;deg;6,005;µV;19.000;°C;
1/14/2019;3:09:29 PM;Default;2825;ANNE2;1.620;min;719.680;hPa;15.800;deg;6,005;µV;19.000;°C;
1/14/2019;3:09:30 PM;Default;2825;ANNE2;1.637;min;725.410;hPa;15.730;deg;6,001;µV;19.000;°C;
1/14/2019;3:09:31 PM;Default;2825;ANNE2;1.654;min;722.400;hPa;15.770;deg;6,005;µV;19.000;°C;
1/14/2019;3:09:32 PM;Default;2825;ANNE2;1.671;min;724.130;hPa;15.750;deg;6,000;µV;19.000;°C;
1/14/2019;3:09:33 PM;Default;2825;ANNE2;1.688;min;718.780;hPa;15.810;deg;6,003;µV;19.000;°C;
1/14/2019;3:09:34 PM;Default;2825;ANNE2;1.706;min;726.140;hPa;15.720;deg;6,003;µV;19.000;°C;
1/14/2019;3:09:35 PM;Default;2825;ANNE2;1.721;min;720.770;hPa;15.780;deg;5,994;µV;19.000;°C;
1/14/2019;3:09:36 PM;Default;2825;ANNE2;1.738;min;722.310;hPa;15.770;deg;5,998;µV;19.000;°C;
1/14/2019;3:09:37 PM;Default;2825;ANNE2;1.755;min;721.860;hPa;15.770;deg;5,996;µV;19.000;°C;
1/14/2019;3:09:38 PM;Default;2825;ANNE2;1.772;min;722.040;hPa;15.770;deg;5,999;µV;19.000;°C;
1/14/2019;3:09:39 PM;Default;2825;ANNE2;1.789;min;720.130;hPa;15.790;deg;5,999;µV;19.000;°C;
1/14/2019;3:09:40 PM;Default;2825;ANNE2;1.806;min;719.770;hPa;15.790;deg;5,999;µV;19.000;°C;
1/14/2019;3:09:41 PM;Default;2825;ANNE2;1.823;min;720.130;hPa;15.790;deg;5,997;µV;19.000;°C;
1/14/2019;3:09:42 PM;Default;2825;ANNE2;1.842;min;721.860;hPa;15.770;deg;5,996;µV;19.000;°C;
1/14/2019;3:09:43 PM;Default;2825;ANNE2;1.856;min;722.490;hPa;15.760;deg;5,999;µV;19.000;°C;
1/14/2019;3:09:44 PM;Default;2825;ANNE2;1.873;min;728.060;hPa;15.700;deg;5,995;µV;19.000;°C;
1/14/2019;3:09:45 PM;Default;2825;ANNE2;1.889;min;725.310;hPa;15.730;deg;5,997;µV;19.000;°C;
1/14/2019;3:09:46 PM;Default;2825;ANNE2;1.906;min;724.130;hPa;15.750;deg;6,000;µV;19.000;°C;
1/14/2019;3:09:47 PM;Default;2825;ANNE2;1.923;min;723.130;hPa;15.760;deg;5,994;µV;19.000;°C;
1/14/2019;3:09:48 PM;Default;2825;ANNE2;1.940;min;725.220;hPa;15.740;deg;5,993;µV;19.000;°C;
1/14/2019;3:09:49 PM;Default;2825;ANNE2;1.957;min;719.050;hPa;15.800;deg;5,995;µV;19.000;°C;
1/14/2019;3:09:50 PM;Default;2825;ANNE2;1.973;min;727.690;hPa;15.710;deg;5,989;µV;19.000;°C;
1/14/2019;3:09:51 PM;Default;2825;ANNE2;1.990;min;721.040;hPa;15.780;deg;5,991;µV;19.000;°C;
1/14/2019;3:09:52 PM;Default;2825;ANNE2;2.007;min;722.950;hPa;15.760;deg;5,995;µV;19.000;°C;
1/14/2019;3:09:53 PM;Default;2825;ANNE2;2.025;min;727.880;hPa;15.710;deg;5,992;µV;19.000;°C;
1/14/2019;3:09:54 PM;Default;2825;ANNE2;2.041;min;720.500;hPa;15.790;deg;5,991;µV;19.000;°C;
