Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/3/2019;3:51:49 PM;Default;1306;SENSOR1;0.006;min;190.630;hPa;27.680;deg;25,516;µV;21.000;°C;
4/3/2019;3:51:50 PM;Default;1306;SENSOR1;0.023;min;190.680;hPa;27.680;deg;25,548;µV;21.000;°C;
4/3/2019;3:51:51 PM;Default;1306;SENSOR1;0.040;min;190.760;hPa;27.680;deg;25,551;µV;21.000;°C;
4/3/2019;3:51:52 PM;Default;1306;SENSOR1;0.056;min;190.490;hPa;27.690;deg;25,546;µV;21.000;°C;
4/3/2019;3:51:53 PM;Default;1306;SENSOR1;0.073;min;190.150;hPa;27.710;deg;25,545;µV;21.000;°C;
4/3/2019;3:51:54 PM;Default;1306;SENSOR1;0.090;min;190.580;hPa;27.690;deg;25,620;µV;21.000;°C;
4/3/2019;3:51:55 PM;Default;1306;SENSOR1;0.107;min;190.430;hPa;27.690;deg;25,638;µV;21.000;°C;
4/3/2019;3:51:56 PM;Default;1306;SENSOR1;0.124;min;190.260;hPa;27.700;deg;25,577;µV;21.000;°C;
4/3/2019;3:51:57 PM;Default;1306;SENSOR1;0.141;min;190.360;hPa;27.700;deg;25,651;µV;21.000;°C;
4/3/2019;3:51:58 PM;Default;1306;SENSOR1;0.158;min;190.120;hPa;27.710;deg;25,080;µV;21.000;°C;
4/3/2019;3:51:59 PM;Default;1306;SENSOR1;0.174;min;188.740;hPa;27.790;deg;25,690;µV;21.000;°C;
4/3/2019;3:52:00 PM;Default;1306;SENSOR1;0.191;min;190.010;hPa;27.720;deg;25,278;µV;21.000;°C;
4/3/2019;3:52:01 PM;Default;1306;SENSOR1;0.208;min;194.780;hPa;27.450;deg;24,960;µV;21.000;°C;
4/3/2019;3:52:02 PM;Default;1306;SENSOR1;0.225;min;212.340;hPa;26.540;deg;23,870;µV;21.000;°C;
4/3/2019;3:52:03 PM;Default;1306;SENSOR1;0.241;min;238.380;hPa;25.350;deg;22,349;µV;21.000;°C;
4/3/2019;3:52:04 PM;Default;1306;SENSOR1;0.258;min;263.250;hPa;24.360;deg;21,035;µV;21.000;°C;
4/3/2019;3:52:05 PM;Default;1306;SENSOR1;0.275;min;286.280;hPa;23.540;deg;19,938;µV;21.000;°C;
4/3/2019;3:52:07 PM;Default;1306;SENSOR1;0.292;min;308.510;hPa;22.820;deg;19,020;µV;21.000;°C;
4/3/2019;3:52:08 PM;Default;1306;SENSOR1;0.308;min;329.400;hPa;22.200;deg;18,250;µV;21.000;°C;
4/3/2019;3:52:09 PM;Default;1306;SENSOR1;0.325;min;347.870;hPa;21.700;deg;17,599;µV;21.000;°C;
4/3/2019;3:52:10 PM;Default;1306;SENSOR1;0.342;min;364.230;hPa;21.270;deg;17,029;µV;21.000;°C;
4/3/2019;3:52:11 PM;Default;1306;SENSOR1;0.359;min;379.450;hPa;20.900;deg;16,545;µV;21.000;°C;
4/3/2019;3:52:12 PM;Default;1306;SENSOR1;0.376;min;393.560;hPa;20.570;deg;16,121;µV;21.000;°C;
4/3/2019;3:52:13 PM;Default;1306;SENSOR1;0.393;min;406.770;hPa;20.280;deg;15,748;µV;21.000;°C;
4/3/2019;3:52:14 PM;Default;1306;SENSOR1;0.409;min;419.010;hPa;20.010;deg;15,430;µV;21.000;°C;
4/3/2019;3:52:15 PM;Default;1306;SENSOR1;0.426;min;430.190;hPa;19.780;deg;15,140;µV;21.000;°C;
4/3/2019;3:52:16 PM;Default;1306;SENSOR1;0.443;min;439.720;hPa;19.590;deg;14,891;µV;21.000;°C;
4/3/2019;3:52:17 PM;Default;1306;SENSOR1;0.460;min;448.320;hPa;19.420;deg;14,667;µV;21.000;°C;
4/3/2019;3:52:18 PM;Default;1306;SENSOR1;0.477;min;457.600;hPa;19.240;deg;14,471;µV;21.000;°C;
4/3/2019;3:52:19 PM;Default;1306;SENSOR1;0.493;min;464.200;hPa;19.120;deg;14,297;µV;21.000;°C;
4/3/2019;3:52:20 PM;Default;1306;SENSOR1;0.510;min;471.140;hPa;18.990;deg;14,138;µV;21.000;°C;
4/3/2019;3:52:21 PM;Default;1306;SENSOR1;0.527;min;479.600;hPa;18.840;deg;14,002;µV;21.000;°C;
4/3/2019;3:52:22 PM;Default;1306;SENSOR1;0.544;min;483.480;hPa;18.770;deg;13,870;µV;21.000;°C;
4/3/2019;3:52:23 PM;Default;1306;SENSOR1;0.561;min;489.000;hPa;18.670;deg;13,755;µV;21.000;°C;
4/3/2019;3:52:24 PM;Default;1306;SENSOR1;0.578;min;493.720;hPa;18.590;deg;13,653;µV;21.000;°C;
4/3/2019;3:52:25 PM;Default;1306;SENSOR1;0.594;min;496.860;hPa;18.540;deg;13,559;µV;21.000;°C;
4/3/2019;3:52:26 PM;Default;1306;SENSOR1;0.611;min;502.800;hPa;18.430;deg;13,476;µV;21.000;°C;
4/3/2019;3:52:27 PM;Default;1306;SENSOR1;0.628;min;503.980;hPa;18.420;deg;13,403;µV;21.000;°C;
4/3/2019;3:52:28 PM;Default;1306;SENSOR1;0.645;min;508.760;hPa;18.340;deg;13,339;µV;21.000;°C;
4/3/2019;3:52:29 PM;Default;1306;SENSOR1;0.662;min;511.960;hPa;18.280;deg;13,275;µV;21.000;°C;
4/3/2019;3:52:30 PM;Default;1306;SENSOR1;0.679;min;513.470;hPa;18.260;deg;13,215;µV;21.000;°C;
4/3/2019;3:52:31 PM;Default;1306;SENSOR1;0.695;min;516.090;hPa;18.210;deg;13,163;µV;21.000;°C;
4/3/2019;3:52:32 PM;Default;1306;SENSOR1;0.712;min;518.850;hPa;18.170;deg;13,122;µV;21.000;°C;
4/3/2019;3:52:33 PM;Default;1306;SENSOR1;0.729;min;520.270;hPa;18.150;deg;13,084;µV;21.000;°C;
4/3/2019;3:52:34 PM;Default;1306;SENSOR1;0.746;min;523.060;hPa;18.100;deg;13,048;µV;21.000;°C;
4/3/2019;3:52:35 PM;Default;1306;SENSOR1;0.763;min;522.930;hPa;18.100;deg;13,012;µV;21.000;°C;
4/3/2019;3:52:36 PM;Default;1306;SENSOR1;0.779;min;526.360;hPa;18.050;deg;12,979;µV;21.000;°C;
4/3/2019;3:52:37 PM;Default;1306;SENSOR1;0.796;min;528.180;hPa;18.020;deg;12,956;µV;21.000;°C;
4/3/2019;3:52:38 PM;Default;1306;SENSOR1;0.813;min;530.010;hPa;17.990;deg;12,927;µV;21.000;°C;
4/3/2019;3:52:39 PM;Default;1306;SENSOR1;0.830;min;531.020;hPa;17.970;deg;12,908;µV;21.000;°C;
