Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
1/7/2019;4:09:40 PM;Default;1306;SENSOR1;0.005;min;188.030;hPa;28.020;deg;63,609;µV;20.000;°C;
1/7/2019;4:09:41 PM;Default;1306;SENSOR1;0.021;min;188.150;hPa;28.010;deg;63,597;µV;20.000;°C;
1/7/2019;4:09:42 PM;Default;1306;SENSOR1;0.038;min;187.870;hPa;28.030;deg;63,644;µV;20.000;°C;
1/7/2019;4:09:43 PM;Default;1306;SENSOR1;0.055;min;188.140;hPa;28.010;deg;63,644;µV;20.000;°C;
1/7/2019;4:09:44 PM;Default;1306;SENSOR1;0.071;min;187.910;hPa;28.020;deg;63,633;µV;20.000;°C;
1/7/2019;4:09:45 PM;Default;1306;SENSOR1;0.088;min;187.870;hPa;28.030;deg;63,625;µV;20.000;°C;
1/7/2019;4:09:46 PM;Default;1306;SENSOR1;0.105;min;188.070;hPa;28.020;deg;63,642;µV;20.000;°C;
1/7/2019;4:09:47 PM;Default;1306;SENSOR1;0.122;min;187.960;hPa;28.020;deg;63,643;µV;20.000;°C;
1/7/2019;4:09:48 PM;Default;1306;SENSOR1;0.139;min;187.840;hPa;28.030;deg;63,678;µV;20.000;°C;
1/7/2019;4:09:49 PM;Default;1306;SENSOR1;0.155;min;187.610;hPa;28.040;deg;63,671;µV;20.000;°C;
1/7/2019;4:09:50 PM;Default;1306;SENSOR1;0.172;min;188.050;hPa;28.020;deg;63,746;µV;20.000;°C;
1/7/2019;4:09:51 PM;Default;1306;SENSOR1;0.189;min;187.300;hPa;28.060;deg;63,850;µV;20.000;°C;
1/7/2019;4:09:52 PM;Default;1306;SENSOR1;0.206;min;189.480;hPa;27.930;deg;63,294;µV;20.000;°C;
1/7/2019;4:09:53 PM;Default;1306;SENSOR1;0.223;min;222.180;hPa;26.250;deg;57,316;µV;20.000;°C;
1/7/2019;4:09:54 PM;Default;1306;SENSOR1;0.240;min;277.320;hPa;24.020;deg;50,162;µV;20.000;°C;
1/7/2019;4:09:55 PM;Default;1306;SENSOR1;0.257;min;330.840;hPa;22.320;deg;44,705;µV;20.000;°C;
1/7/2019;4:09:56 PM;Default;1306;SENSOR1;0.273;min;379.590;hPa;21.050;deg;40,711;µV;20.000;°C;
