Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
1/7/2019;4:24:59 PM;Default;1306;SENSOR1;0.005;min;188.540;hPa;27.990;deg;37,103;µV;20.000;°C;
1/7/2019;4:25:00 PM;Default;1306;SENSOR1;0.021;min;188.380;hPa;28.000;deg;37,120;µV;20.000;°C;
1/7/2019;4:25:01 PM;Default;1306;SENSOR1;0.038;min;188.330;hPa;28.000;deg;37,111;µV;20.000;°C;
1/7/2019;4:25:02 PM;Default;1306;SENSOR1;0.055;min;188.480;hPa;27.990;deg;37,079;µV;20.000;°C;
1/7/2019;4:25:03 PM;Default;1306;SENSOR1;0.071;min;188.520;hPa;27.990;deg;37,099;µV;20.000;°C;
1/7/2019;4:25:04 PM;Default;1306;SENSOR1;0.088;min;188.710;hPa;27.980;deg;37,115;µV;20.000;°C;
1/7/2019;4:25:05 PM;Default;1306;SENSOR1;0.105;min;188.500;hPa;27.990;deg;37,089;µV;20.000;°C;
1/7/2019;4:25:07 PM;Default;1306;SENSOR1;0.122;min;188.360;hPa;28.000;deg;37,088;µV;20.000;°C;
1/7/2019;4:25:08 PM;Default;1306;SENSOR1;0.139;min;188.480;hPa;27.990;deg;37,138;µV;20.000;°C;
1/7/2019;4:25:09 PM;Default;1306;SENSOR1;0.155;min;188.470;hPa;27.990;deg;37,152;µV;20.000;°C;
1/7/2019;4:25:10 PM;Default;1306;SENSOR1;0.172;min;188.570;hPa;27.990;deg;37,172;µV;20.000;°C;
1/7/2019;4:25:11 PM;Default;1306;SENSOR1;0.189;min;188.240;hPa;28.010;deg;37,153;µV;20.000;°C;
1/7/2019;4:25:12 PM;Default;1306;SENSOR1;0.206;min;188.430;hPa;27.990;deg;37,143;µV;20.000;°C;
1/7/2019;4:25:13 PM;Default;1306;SENSOR1;0.222;min;188.520;hPa;27.990;deg;37,141;µV;20.000;°C;
1/7/2019;4:25:14 PM;Default;1306;SENSOR1;0.239;min;188.410;hPa;28.000;deg;37,117;µV;20.000;°C;
1/7/2019;4:25:15 PM;Default;1306;SENSOR1;0.256;min;188.430;hPa;27.990;deg;37,678;µV;20.000;°C;
1/7/2019;4:25:16 PM;Default;1306;SENSOR1;0.272;min;187.920;hPa;28.020;deg;37,620;µV;20.000;°C;
1/7/2019;4:25:17 PM;Default;1306;SENSOR1;0.289;min;194.800;hPa;27.640;deg;37,030;µV;20.000;°C;
1/7/2019;4:25:18 PM;Default;1306;SENSOR1;0.306;min;244.670;hPa;25.260;deg;32,840;µV;20.000;°C;
1/7/2019;4:25:19 PM;Default;1306;SENSOR1;0.323;min;306.060;hPa;23.060;deg;28,311;µV;20.000;°C;
