Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/1/2019;2:17:15 PM;Default;1306;SENSOR1;0.002;min;190.730;hPa;27.680;deg;25,686;µV;21.000;°C;
4/1/2019;2:17:15 PM;Default;1306;SENSOR1;0.013;min;190.860;hPa;27.680;deg;25,680;µV;21.000;°C;
4/1/2019;2:17:16 PM;Default;1306;SENSOR1;0.023;min;190.720;hPa;27.680;deg;25,675;µV;21.000;°C;
4/1/2019;2:17:17 PM;Default;1306;SENSOR1;0.040;min;190.910;hPa;27.670;deg;25,677;µV;21.000;°C;
4/1/2019;2:17:18 PM;Default;1306;SENSOR1;0.057;min;190.970;hPa;27.670;deg;25,677;µV;21.000;°C;
4/1/2019;2:17:19 PM;Default;1306;SENSOR1;0.073;min;190.980;hPa;27.670;deg;25,705;µV;21.000;°C;
4/1/2019;2:17:20 PM;Default;1306;SENSOR1;0.090;min;190.060;hPa;27.720;deg;26,052;µV;21.000;°C;
4/1/2019;2:17:21 PM;Default;1306;SENSOR1;0.107;min;208.490;hPa;26.740;deg;24,544;µV;21.000;°C;
4/1/2019;2:17:22 PM;Default;1306;SENSOR1;0.124;min;258.940;hPa;24.530;deg;21,790;µV;21.000;°C;
4/1/2019;2:17:23 PM;Default;1306;SENSOR1;0.141;min;310.080;hPa;22.780;deg;19,369;µV;21.000;°C;
4/1/2019;2:17:24 PM;Default;1306;SENSOR1;0.157;min;354.080;hPa;21.540;deg;17,726;µV;21.000;°C;
4/1/2019;2:17:25 PM;Default;1306;SENSOR1;0.174;min;391.680;hPa;20.620;deg;16,532;µV;21.000;°C;
4/1/2019;2:17:26 PM;Default;1306;SENSOR1;0.191;min;424.740;hPa;19.900;deg;15,639;µV;21.000;°C;
4/1/2019;2:17:27 PM;Default;1306;SENSOR1;0.208;min;449.800;hPa;19.400;deg;14,947;µV;21.000;°C;
4/1/2019;2:17:28 PM;Default;1306;SENSOR1;0.224;min;473.600;hPa;18.950;deg;14,421;µV;21.000;°C;
4/1/2019;2:17:29 PM;Default;1306;SENSOR1;0.241;min;491.960;hPa;18.620;deg;14,016;µV;21.000;°C;
4/1/2019;2:17:30 PM;Default;1306;SENSOR1;0.258;min;508.200;hPa;18.350;deg;13,683;µV;21.000;°C;
4/1/2019;2:17:31 PM;Default;1306;SENSOR1;0.275;min;520.680;hPa;18.140;deg;13,422;µV;21.000;°C;
4/1/2019;2:17:32 PM;Default;1306;SENSOR1;0.291;min;530.810;hPa;17.980;deg;13,209;µV;21.000;°C;
4/1/2019;2:17:33 PM;Default;1306;SENSOR1;0.308;min;541.300;hPa;17.820;deg;13,038;µV;21.000;°C;
4/1/2019;2:17:34 PM;Default;1306;SENSOR1;0.325;min;547.040;hPa;17.730;deg;12,895;µV;21.000;°C;
4/1/2019;2:17:35 PM;Default;1306;SENSOR1;0.342;min;553.710;hPa;17.630;deg;12,772;µV;21.000;°C;
4/1/2019;2:17:36 PM;Default;1306;SENSOR1;0.359;min;559.410;hPa;17.540;deg;12,672;µV;21.000;°C;
4/1/2019;2:17:37 PM;Default;1306;SENSOR1;0.376;min;563.200;hPa;17.490;deg;12,593;µV;21.000;°C;
4/1/2019;2:17:38 PM;Default;1306;SENSOR1;0.392;min;566.810;hPa;17.430;deg;12,521;µV;21.000;°C;
4/1/2019;2:17:39 PM;Default;1306;SENSOR1;0.409;min;571.350;hPa;17.370;deg;12,467;µV;21.000;°C;
4/1/2019;2:17:40 PM;Default;1306;SENSOR1;0.426;min;573.160;hPa;17.340;deg;12,421;µV;21.000;°C;
4/1/2019;2:17:41 PM;Default;1306;SENSOR1;0.442;min;575.310;hPa;17.310;deg;12,380;µV;21.000;°C;
4/1/2019;2:17:42 PM;Default;1306;SENSOR1;0.460;min;579.380;hPa;17.250;deg;12,348;µV;21.000;°C;
4/1/2019;2:17:43 PM;Default;1306;SENSOR1;0.476;min;580.290;hPa;17.240;deg;12,318;µV;21.000;°C;
4/1/2019;2:17:44 PM;Default;1306;SENSOR1;0.493;min;581.280;hPa;17.230;deg;12,293;µV;21.000;°C;
4/1/2019;2:17:45 PM;Default;1306;SENSOR1;0.510;min;582.200;hPa;17.210;deg;12,273;µV;21.000;°C;
4/1/2019;2:17:46 PM;Default;1306;SENSOR1;0.527;min;582.060;hPa;17.220;deg;12,257;µV;21.000;°C;
4/1/2019;2:17:47 PM;Default;1306;SENSOR1;0.543;min;583.830;hPa;17.190;deg;12,242;µV;21.000;°C;
4/1/2019;2:17:48 PM;Default;1306;SENSOR1;0.560;min;583.970;hPa;17.190;deg;12,233;µV;21.000;°C;
4/1/2019;2:17:49 PM;Default;1306;SENSOR1;0.577;min;583.760;hPa;17.190;deg;12,223;µV;21.000;°C;
4/1/2019;2:17:50 PM;Default;1306;SENSOR1;0.594;min;584.540;hPa;17.180;deg;12,216;µV;21.000;°C;
4/1/2019;2:17:51 PM;Default;1306;SENSOR1;0.611;min;584.390;hPa;17.180;deg;12,208;µV;21.000;°C;
4/1/2019;2:17:52 PM;Default;1306;SENSOR1;0.628;min;584.820;hPa;17.180;deg;12,196;µV;21.000;°C;
4/1/2019;2:17:53 PM;Default;1306;SENSOR1;0.644;min;586.170;hPa;17.160;deg;12,187;µV;21.000;°C;
4/1/2019;2:17:54 PM;Default;1306;SENSOR1;0.661;min;586.460;hPa;17.150;deg;12,189;µV;21.000;°C;
4/1/2019;2:17:55 PM;Default;1306;SENSOR1;0.678;min;588.030;hPa;17.130;deg;12,184;µV;21.000;°C;
4/1/2019;2:17:56 PM;Default;1306;SENSOR1;0.695;min;587.670;hPa;17.140;deg;12,178;µV;21.000;°C;
4/1/2019;2:17:57 PM;Default;1306;SENSOR1;0.712;min;587.170;hPa;17.140;deg;12,174;µV;21.000;°C;
4/1/2019;2:17:58 PM;Default;1306;SENSOR1;0.728;min;586.390;hPa;17.160;deg;12,172;µV;21.000;°C;
4/1/2019;2:17:59 PM;Default;1306;SENSOR1;0.745;min;587.820;hPa;17.130;deg;12,172;µV;21.000;°C;
4/1/2019;2:18:00 PM;Default;1306;SENSOR1;0.762;min;587.460;hPa;17.140;deg;12,169;µV;21.000;°C;
4/1/2019;2:18:01 PM;Default;1306;SENSOR1;0.779;min;588.390;hPa;17.130;deg;12,168;µV;21.000;°C;
4/1/2019;2:18:02 PM;Default;1306;SENSOR1;0.796;min;588.100;hPa;17.130;deg;12,166;µV;21.000;°C;
4/1/2019;2:18:03 PM;Default;1306;SENSOR1;0.812;min;587.670;hPa;17.140;deg;12,160;µV;21.000;°C;
