Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/1/2019;2:09:02 PM;Default;1306;SENSOR1;0.006;min;190.040;hPa;27.720;deg;26,679;µV;21.000;°C;
4/1/2019;2:09:03 PM;Default;1306;SENSOR1;0.023;min;190.340;hPa;27.700;deg;26,673;µV;21.000;°C;
4/1/2019;2:09:04 PM;Default;1306;SENSOR1;0.040;min;190.180;hPa;27.710;deg;26,669;µV;21.000;°C;
4/1/2019;2:09:05 PM;Default;1306;SENSOR1;0.057;min;190.330;hPa;27.710;deg;26,652;µV;21.000;°C;
4/1/2019;2:09:06 PM;Default;1306;SENSOR1;0.073;min;190.520;hPa;27.700;deg;26,646;µV;21.000;°C;
4/1/2019;2:09:07 PM;Default;1306;SENSOR1;0.090;min;190.200;hPa;27.710;deg;26,640;µV;21.000;°C;
4/1/2019;2:09:08 PM;Default;1306;SENSOR1;0.107;min;190.400;hPa;27.700;deg;26,635;µV;21.000;°C;
4/1/2019;2:09:09 PM;Default;1306;SENSOR1;0.123;min;190.700;hPa;27.680;deg;26,616;µV;21.000;°C;
4/1/2019;2:09:10 PM;Default;1306;SENSOR1;0.140;min;190.470;hPa;27.700;deg;26,617;µV;21.000;°C;
4/1/2019;2:09:11 PM;Default;1306;SENSOR1;0.157;min;190.610;hPa;27.690;deg;26,600;µV;21.000;°C;
4/1/2019;2:09:12 PM;Default;1306;SENSOR1;0.174;min;190.740;hPa;27.680;deg;26,849;µV;21.000;°C;
4/1/2019;2:09:13 PM;Default;1306;SENSOR1;0.191;min;190.650;hPa;27.690;deg;26,740;µV;21.000;°C;
4/1/2019;2:09:14 PM;Default;1306;SENSOR1;0.208;min;190.650;hPa;27.690;deg;26,936;µV;21.000;°C;
4/1/2019;2:09:15 PM;Default;1306;SENSOR1;0.224;min;190.130;hPa;27.720;deg;27,446;µV;21.000;°C;
4/1/2019;2:09:16 PM;Default;1306;SENSOR1;0.241;min;189.630;hPa;27.740;deg;26,815;µV;21.000;°C;
4/1/2019;2:09:17 PM;Default;1306;SENSOR1;0.258;min;189.600;hPa;27.750;deg;26,641;µV;21.000;°C;
4/1/2019;2:09:19 PM;Default;1306;SENSOR1;0.275;min;187.980;hPa;27.840;deg;27,044;µV;21.000;°C;
4/1/2019;2:09:20 PM;Default;1306;SENSOR1;0.292;min;186.740;hPa;27.910;deg;27,156;µV;21.000;°C;
4/1/2019;2:09:21 PM;Default;1306;SENSOR1;0.309;min;186.120;hPa;27.950;deg;26,767;µV;21.000;°C;
4/1/2019;2:09:22 PM;Default;1306;SENSOR1;0.325;min;198.740;hPa;27.240;deg;25,452;µV;21.000;°C;
4/1/2019;2:09:23 PM;Default;1306;SENSOR1;0.342;min;240.970;hPa;25.250;deg;22,183;µV;21.000;°C;
4/1/2019;2:09:24 PM;Default;1306;SENSOR1;0.359;min;292.090;hPa;23.350;deg;20,069;µV;21.000;°C;
4/1/2019;2:09:25 PM;Default;1306;SENSOR1;0.376;min;338.210;hPa;21.960;deg;18,237;µV;21.000;°C;
4/1/2019;2:09:26 PM;Default;1306;SENSOR1;0.392;min;377.900;hPa;20.940;deg;17,028;µV;21.000;°C;
4/1/2019;2:09:27 PM;Default;1306;SENSOR1;0.409;min;410.670;hPa;20.200;deg;16,077;µV;21.000;°C;
4/1/2019;2:09:28 PM;Default;1306;SENSOR1;0.426;min;436.800;hPa;19.650;deg;15,347;µV;21.000;°C;
4/1/2019;2:09:29 PM;Default;1306;SENSOR1;0.443;min;461.460;hPa;19.170;deg;14,759;µV;21.000;°C;
4/1/2019;2:09:30 PM;Default;1306;SENSOR1;0.459;min;480.930;hPa;18.820;deg;14,309;µV;21.000;°C;
4/1/2019;2:09:31 PM;Default;1306;SENSOR1;0.476;min;496.960;hPa;18.540;deg;13,939;µV;21.000;°C;
4/1/2019;2:09:32 PM;Default;1306;SENSOR1;0.493;min;512.000;hPa;18.290;deg;13,637;µV;21.000;°C;
4/1/2019;2:09:33 PM;Default;1306;SENSOR1;0.510;min;523.030;hPa;18.110;deg;13,398;µV;21.000;°C;
4/1/2019;2:09:34 PM;Default;1306;SENSOR1;0.526;min;533.280;hPa;17.940;deg;13,206;µV;21.000;°C;
4/1/2019;2:09:35 PM;Default;1306;SENSOR1;0.543;min;540.330;hPa;17.830;deg;13,042;µV;21.000;°C;
4/1/2019;2:09:36 PM;Default;1306;SENSOR1;0.560;min;548.620;hPa;17.710;deg;12,908;µV;21.000;°C;
4/1/2019;2:09:37 PM;Default;1306;SENSOR1;0.576;min;555.850;hPa;17.600;deg;12,798;µV;21.000;°C;
4/1/2019;2:09:38 PM;Default;1306;SENSOR1;0.593;min;559.000;hPa;17.550;deg;12,706;µV;21.000;°C;
4/1/2019;2:09:39 PM;Default;1306;SENSOR1;0.610;min;563.200;hPa;17.490;deg;12,622;µV;21.000;°C;
4/1/2019;2:09:40 PM;Default;1306;SENSOR1;0.626;min;567.430;hPa;17.430;deg;12,559;µV;21.000;°C;
4/1/2019;2:09:41 PM;Default;1306;SENSOR1;0.643;min;569.840;hPa;17.390;deg;12,499;µV;21.000;°C;
4/1/2019;2:09:42 PM;Default;1306;SENSOR1;0.660;min;572.810;hPa;17.350;deg;12,452;µV;21.000;°C;
4/1/2019;2:09:43 PM;Default;1306;SENSOR1;0.677;min;573.510;hPa;17.340;deg;12,407;µV;21.000;°C;
4/1/2019;2:09:44 PM;Default;1306;SENSOR1;0.694;min;577.200;hPa;17.280;deg;12,368;µV;21.000;°C;
4/1/2019;2:09:45 PM;Default;1306;SENSOR1;0.710;min;576.850;hPa;17.290;deg;12,339;µV;21.000;°C;
4/1/2019;2:09:46 PM;Default;1306;SENSOR1;0.727;min;579.800;hPa;17.250;deg;12,318;µV;21.000;°C;
4/1/2019;2:09:47 PM;Default;1306;SENSOR1;0.744;min;580.570;hPa;17.240;deg;12,290;µV;21.000;°C;
4/1/2019;2:09:48 PM;Default;1306;SENSOR1;0.761;min;583.900;hPa;17.190;deg;12,278;µV;21.000;°C;
4/1/2019;2:09:49 PM;Default;1306;SENSOR1;0.777;min;583.050;hPa;17.200;deg;12,257;µV;21.000;°C;
4/1/2019;2:09:50 PM;Default;1306;SENSOR1;0.794;min;581.490;hPa;17.220;deg;12,248;µV;21.000;°C;
4/1/2019;2:09:51 PM;Default;1306;SENSOR1;0.811;min;584.750;hPa;17.180;deg;12,236;µV;21.000;°C;
4/1/2019;2:09:52 PM;Default;1306;SENSOR1;0.828;min;584.110;hPa;17.190;deg;12,227;µV;21.000;°C;
4/1/2019;2:09:53 PM;Default;1306;SENSOR1;0.844;min;584.040;hPa;17.190;deg;12,212;µV;21.000;°C;
4/1/2019;2:09:54 PM;Default;1306;SENSOR1;0.861;min;583.760;hPa;17.190;deg;12,205;µV;21.000;°C;
4/1/2019;2:09:55 PM;Default;1306;SENSOR1;0.878;min;585.250;hPa;17.170;deg;12,201;µV;21.000;°C;
4/1/2019;2:09:56 PM;Default;1306;SENSOR1;0.894;min;584.400;hPa;17.180;deg;12,198;µV;21.000;°C;
4/1/2019;2:09:57 PM;Default;1306;SENSOR1;0.911;min;585.390;hPa;17.170;deg;12,201;µV;21.000;°C;
4/1/2019;2:09:58 PM;Default;1306;SENSOR1;0.928;min;586.600;hPa;17.150;deg;12,189;µV;21.000;°C;
4/1/2019;2:09:59 PM;Default;1306;SENSOR1;0.945;min;585.320;hPa;17.170;deg;12,180;µV;21.000;°C;
4/1/2019;2:10:00 PM;Default;1306;SENSOR1;0.962;min;584.750;hPa;17.180;deg;12,177;µV;21.000;°C;
4/1/2019;2:10:01 PM;Default;1306;SENSOR1;0.979;min;586.390;hPa;17.160;deg;12,173;µV;21.000;°C;
4/1/2019;2:10:02 PM;Default;1306;SENSOR1;0.996;min;586.320;hPa;17.160;deg;12,167;µV;21.000;°C;
4/1/2019;2:10:03 PM;Default;1306;SENSOR1;1.012;min;586.750;hPa;17.150;deg;12,167;µV;21.000;°C;
4/1/2019;2:10:04 PM;Default;1306;SENSOR1;1.029;min;587.600;hPa;17.140;deg;12,165;µV;21.000;°C;
4/1/2019;2:10:05 PM;Default;1306;SENSOR1;1.046;min;585.610;hPa;17.170;deg;12,161;µV;21.000;°C;
4/1/2019;2:10:06 PM;Default;1306;SENSOR1;1.063;min;585.750;hPa;17.160;deg;12,157;µV;21.000;°C;
4/1/2019;2:10:07 PM;Default;1306;SENSOR1;1.080;min;585.530;hPa;17.170;deg;12,156;µV;21.000;°C;
4/1/2019;2:10:08 PM;Default;1306;SENSOR1;1.096;min;588.610;hPa;17.120;deg;12,153;µV;21.000;°C;
4/1/2019;2:10:09 PM;Default;1306;SENSOR1;1.113;min;587.320;hPa;17.140;deg;12,150;µV;21.000;°C;
4/1/2019;2:10:10 PM;Default;1306;SENSOR1;1.130;min;586.390;hPa;17.160;deg;12,151;µV;21.000;°C;
4/1/2019;2:10:11 PM;Default;1306;SENSOR1;1.147;min;587.750;hPa;17.140;deg;12,146;µV;21.000;°C;
4/1/2019;2:10:12 PM;Default;1306;SENSOR1;1.163;min;586.110;hPa;17.160;deg;12,149;µV;21.000;°C;
4/1/2019;2:10:13 PM;Default;1306;SENSOR1;1.180;min;586.320;hPa;17.160;deg;12,146;µV;21.000;°C;
4/1/2019;2:10:14 PM;Default;1306;SENSOR1;1.197;min;587.820;hPa;17.130;deg;12,139;µV;21.000;°C;
4/1/2019;2:10:15 PM;Default;1306;SENSOR1;1.214;min;587.180;hPa;17.140;deg;12,141;µV;21.000;°C;
4/1/2019;2:10:16 PM;Default;1306;SENSOR1;1.231;min;585.110;hPa;17.170;deg;12,137;µV;21.000;°C;
4/1/2019;2:10:17 PM;Default;1306;SENSOR1;1.247;min;585.960;hPa;17.160;deg;12,143;µV;21.000;°C;
4/1/2019;2:10:18 PM;Default;1306;SENSOR1;1.264;min;585.110;hPa;17.170;deg;12,139;µV;21.000;°C;
4/1/2019;2:10:19 PM;Default;1306;SENSOR1;1.281;min;585.890;hPa;17.160;deg;12,136;µV;21.000;°C;
4/1/2019;2:10:20 PM;Default;1306;SENSOR1;1.298;min;585.750;hPa;17.160;deg;12,138;µV;21.000;°C;
4/1/2019;2:10:21 PM;Default;1306;SENSOR1;1.315;min;585.680;hPa;17.160;deg;12,136;µV;21.000;°C;
4/1/2019;2:10:22 PM;Default;1306;SENSOR1;1.331;min;585.750;hPa;17.160;deg;12,128;µV;21.000;°C;
4/1/2019;2:10:23 PM;Default;1306;SENSOR1;1.348;min;584.680;hPa;17.180;deg;12,138;µV;21.000;°C;
4/1/2019;2:10:24 PM;Default;1306;SENSOR1;1.365;min;586.390;hPa;17.160;deg;12,130;µV;21.000;°C;
4/1/2019;2:10:25 PM;Default;1306;SENSOR1;1.382;min;586.460;hPa;17.150;deg;12,128;µV;21.000;°C;
4/1/2019;2:10:26 PM;Default;1306;SENSOR1;1.398;min;584.680;hPa;17.180;deg;12,124;µV;21.000;°C;
4/1/2019;2:10:27 PM;Default;1306;SENSOR1;1.416;min;587.680;hPa;17.140;deg;12,126;µV;21.000;°C;
4/1/2019;2:10:28 PM;Default;1306;SENSOR1;1.432;min;586.820;hPa;17.150;deg;12,129;µV;21.000;°C;
4/1/2019;2:10:29 PM;Default;1306;SENSOR1;1.449;min;586.820;hPa;17.150;deg;12,126;µV;21.000;°C;
4/1/2019;2:10:30 PM;Default;1306;SENSOR1;1.466;min;587.030;hPa;17.150;deg;12,121;µV;21.000;°C;
4/1/2019;2:10:31 PM;Default;1306;SENSOR1;1.483;min;586.530;hPa;17.150;deg;12,122;µV;21.000;°C;
4/1/2019;2:10:32 PM;Default;1306;SENSOR1;1.500;min;587.320;hPa;17.140;deg;12,123;µV;21.000;°C;
