Date;Time;User;SensorID;Sensor Name;delta t;Unit;Value;Unit;Phase;Unit;Amplitude;Unit;Temp;Unit
4/1/2019;1:54:48 PM;Default;1306;SENSOR1;0.006;min;190.490;hPa;27.700;deg;26,434;µV;21.000;°C;
4/1/2019;1:54:49 PM;Default;1306;SENSOR1;0.023;min;191.180;hPa;27.660;deg;26,228;µV;21.000;°C;
4/1/2019;1:54:50 PM;Default;1306;SENSOR1;0.040;min;190.770;hPa;27.680;deg;25,726;µV;21.000;°C;
4/1/2019;1:54:51 PM;Default;1306;SENSOR1;0.056;min;189.320;hPa;27.760;deg;25,446;µV;21.000;°C;
4/1/2019;1:54:52 PM;Default;1306;SENSOR1;0.073;min;189.140;hPa;27.770;deg;25,574;µV;21.000;°C;
4/1/2019;1:54:53 PM;Default;1306;SENSOR1;0.090;min;201.310;hPa;27.110;deg;24,461;µV;21.000;°C;
4/1/2019;1:54:54 PM;Default;1306;SENSOR1;0.107;min;244.140;hPa;25.120;deg;22,293;µV;21.000;°C;
4/1/2019;1:54:55 PM;Default;1306;SENSOR1;0.124;min;296.500;hPa;23.200;deg;19,774;µV;21.000;°C;
4/1/2019;1:54:56 PM;Default;1306;SENSOR1;0.140;min;341.650;hPa;21.870;deg;17,969;µV;21.000;°C;
4/1/2019;1:54:57 PM;Default;1306;SENSOR1;0.157;min;380.070;hPa;20.890;deg;16,543;µV;21.000;°C;
4/1/2019;1:54:58 PM;Default;1306;SENSOR1;0.174;min;414.110;hPa;20.120;deg;15,536;µV;21.000;°C;
4/1/2019;1:54:59 PM;Default;1306;SENSOR1;0.191;min;440.410;hPa;19.580;deg;14,904;µV;21.000;°C;
4/1/2019;1:55:00 PM;Default;1306;SENSOR1;0.208;min;464.730;hPa;19.110;deg;14,347;µV;21.000;°C;
4/1/2019;1:55:01 PM;Default;1306;SENSOR1;0.225;min;483.690;hPa;18.770;deg;13,908;µV;21.000;°C;
4/1/2019;1:55:02 PM;Default;1306;SENSOR1;0.241;min;499.950;hPa;18.490;deg;13,557;µV;21.000;°C;
4/1/2019;1:55:03 PM;Default;1306;SENSOR1;0.258;min;512.790;hPa;18.270;deg;13,269;µV;21.000;°C;
4/1/2019;1:55:04 PM;Default;1306;SENSOR1;0.275;min;523.780;hPa;18.090;deg;13,035;µV;21.000;°C;
4/1/2019;1:55:05 PM;Default;1306;SENSOR1;0.291;min;533.220;hPa;17.940;deg;12,839;µV;21.000;°C;
4/1/2019;1:55:06 PM;Default;1306;SENSOR1;0.308;min;542.730;hPa;17.800;deg;12,678;µV;21.000;°C;
4/1/2019;1:55:07 PM;Default;1306;SENSOR1;0.325;min;550.800;hPa;17.670;deg;12,552;µV;21.000;°C;
4/1/2019;1:55:08 PM;Default;1306;SENSOR1;0.342;min;554.850;hPa;17.610;deg;12,444;µV;21.000;°C;
4/1/2019;1:55:09 PM;Default;1306;SENSOR1;0.359;min;560.630;hPa;17.530;deg;12,349;µV;21.000;°C;
4/1/2019;1:55:10 PM;Default;1306;SENSOR1;0.376;min;564.150;hPa;17.470;deg;12,268;µV;21.000;°C;
4/1/2019;1:55:11 PM;Default;1306;SENSOR1;0.392;min;567.910;hPa;17.420;deg;12,202;µV;21.000;°C;
4/1/2019;1:55:12 PM;Default;1306;SENSOR1;0.409;min;572.670;hPa;17.350;deg;12,148;µV;21.000;°C;
