600;25;0.00;0.00;0.00;0.00;251;24.51;2019-06-13T15:50:41;
600;25;0.00;0.00;0.00;0.00;246;21.90;2019-06-13T15:50:42;
600;25;0.00;0.00;0.00;0.00;243;20.34;2019-06-13T15:50:43;
600;25;0.00;0.00;0.00;0.00;242;19.81;2019-06-13T15:50:44;
600;25;0.00;0.00;0.00;0.00;237;17.21;2019-06-13T15:50:45;
600;25;0.00;0.00;0.00;0.00;235;16.16;2019-06-13T15:50:46;
600;25;0.00;0.00;0.00;0.00;234;15.64;2019-06-13T15:50:47;
600;25;0.00;0.00;0.00;0.00;232;14.60;2019-06-13T15:50:48;
600;25;0.00;0.00;0.00;0.00;231;14.08;2019-06-13T15:50:49;
600;25;0.00;0.00;0.00;0.00;230;13.56;2019-06-13T15:50:50;
600;25;0.00;0.00;0.00;0.00;229;13.04;2019-06-13T15:50:51;
600;25;0.00;0.00;0.00;0.00;228;12.51;2019-06-13T15:50:52;
600;25;0.00;0.00;0.00;0.00;227;11.99;2019-06-13T15:50:53;
600;25;0.00;0.00;0.00;0.00;226;11.47;2019-06-13T15:50:54;
600;25;0.00;0.00;0.00;0.00;226;11.47;2019-06-13T15:50:55;
600;25;0.00;0.00;0.00;0.00;224;10.43;2019-06-13T15:50:56;
600;25;0.00;0.00;0.00;0.00;225;10.95;2019-06-13T15:50:57;
600;25;0.00;0.00;0.00;0.00;225;10.95;2019-06-13T15:50:58;
600;25;0.00;0.00;0.00;0.00;224;10.43;2019-06-13T15:50:59;
600;25;0.00;0.00;0.00;0.00;223;9.91;2019-06-13T15:51:00;
600;25;0.00;0.00;0.00;0.00;224;10.43;2019-06-13T15:51:01;
600;25;0.00;0.00;0.00;0.00;223;9.91;2019-06-13T15:51:02;
600;25;0.00;0.00;0.00;0.00;224;10.43;2019-06-13T15:51:03;
600;25;0.00;0.00;0.00;0.00;222;9.39;2019-06-13T15:51:04;
600;25;0.00;0.00;0.00;0.00;221;8.86;2019-06-13T15:51:05;
600;25;0.00;0.00;0.00;0.00;221;8.86;2019-06-13T15:51:06;
600;25;0.00;0.00;0.00;0.00;221;8.86;2019-06-13T15:51:07;
600;25;0.00;0.00;0.00;0.00;222;9.39;2019-06-13T15:51:08;
600;25;0.00;0.00;0.00;0.00;221;8.86;2019-06-13T15:51:09;
600;25;0.00;0.00;0.00;0.00;219;7.82;2019-06-13T15:51:10;
600;25;0.00;0.00;0.00;0.00;220;8.34;2019-06-13T15:51:11;
600;25;0.00;0.00;0.00;0.00;219;7.82;2019-06-13T15:51:12;
600;25;0.00;0.00;0.00;0.00;220;8.34;2019-06-13T15:51:13;
600;25;0.00;0.00;0.00;0.00;221;8.86;2019-06-13T15:51:14;
600;25;0.00;0.00;0.00;0.00;222;9.39;2019-06-13T15:51:15;
600;25;0.00;0.00;0.00;0.00;220;8.34;2019-06-13T15:51:16;
600;25;0.00;0.00;0.00;0.00;218;7.30;2019-06-13T15:51:17;
600;25;0.00;0.00;0.00;0.00;220;8.34;2019-06-13T15:51:18;
