Sending: p95.905428687866;2019-05-14T10:24:40
Sending: o188.19773959033;2019-05-14T10:24:41
Sending: p96.031061633481;2019-05-14T10:24:41
Sending: o188.1883174814;2019-05-14T10:24:42
Sending: p95.778286682636;2019-05-14T10:24:42
Sending: o188.07223299223;2019-05-14T10:24:43
Sending: p95.354756647337;2019-05-14T10:24:43
Sending: o188.40205438844;2019-05-14T10:24:44
Sending: p96.061134129951;2019-05-14T10:24:44
Sending: o188.57375490860;2019-05-14T10:24:45
Sending: p95.976608161326;2019-05-14T10:24:45
Sending: o188.51073772596;2019-05-14T10:24:46
Sending: p96.339045297665;2019-05-14T10:24:46
Sending: o188.23204433979;2019-05-14T10:24:47
Sending: p95.678476385135;2019-05-14T10:24:47
Sending: o188.50031039345;2019-05-14T10:24:48
Sending: p95.544331275354;2019-05-14T10:24:48
Sending: o188.52448388047;2019-05-14T10:24:49
Sending: p95.873510088415;2019-05-14T10:24:49
Sending: o188.70865014065;2019-05-14T10:24:50
Sending: p95.826317914655;2019-05-14T10:24:50
Sending: o188.46909351803;2019-05-14T10:24:51
Sending: p95.567519794815;2019-05-14T10:24:51
Sending: o188.55185028906;2019-05-14T10:24:52
Sending: p95.213059932351;2019-05-14T10:24:52
Sending: o188.41250219781;2019-05-14T10:24:53
Sending: p95.135942876574;2019-05-14T10:24:53
Sending: o188.6901266591;2019-05-14T10:24:54
Sending: p95.421237671141;2019-05-14T10:24:54
Sending: o188.45191218828;2019-05-14T10:24:55
Sending: p95.642832053678;2019-05-14T10:24:55
Sending: o188.65452873176;2019-05-14T10:24:56
Sending: p95.143427808066;2019-05-14T10:24:56
Sending: o188.38151300510;2019-05-14T10:24:57
Sending: p95.57639888087;2019-05-14T10:24:57
Sending: o188.50695569376;2019-05-14T10:24:58
Sending: p94.985739525013;2019-05-14T10:24:58
Sending: o188.64389294995;2019-05-14T10:24:59
Sending: p95.154961131889;2019-05-14T10:24:59
Sending: f30;2019-05-14T10:25:00
Sending: o188.8334682958;2019-05-14T10:25:00
Sending: p94.782219313833;2019-05-14T10:25:00
Sending: o188.65618189242;2019-05-14T10:25:01
Sending: p95.501733155374;2019-05-14T10:25:01
Sending: o188.42106678137;2019-05-14T10:25:02
Sending: p95.466519591583;2019-05-14T10:25:02
Sending: o188.30447378850;2019-05-14T10:25:03
Sending: p94.643951824373;2019-05-14T10:25:03
Sending: o188.33829920983;2019-05-14T10:25:04
Sending: p94.845729277162;2019-05-14T10:25:04
Sending: o188.61125415658;2019-05-14T10:25:05
Sending: p94.86095559193;2019-05-14T10:25:05
Sending: p94.692021436780;2019-05-14T10:25:06
Sending: o188.34523683084;2019-05-14T10:25:06
Sending: p94.552805418869;2019-05-14T10:25:07
Sending: o188.34523683084;2019-05-14T10:25:08
Sending: p94.90085904069;2019-05-14T10:25:08
Sending: o188.62980839566;2019-05-14T10:25:09
Sending: p94.746113015214;2019-05-14T10:25:10
Sending: o188.29197750204;2019-05-14T10:25:10
Sending: p94.832399288668;2019-05-14T10:25:11
Sending: o188.29502393942;2019-05-14T10:25:11
Sending: p94.617994258346;2019-05-14T10:25:12
Sending: o188.45875500052;2019-05-14T10:25:12
Sending: p94.771519447414;2019-05-14T10:25:13
Sending: o188.29819464405;2019-05-14T10:25:13
Sending: p95.307548045498;2019-05-14T10:25:14
Sending: o188.81526143531;2019-05-14T10:25:14
Sending: p94.827958106719;2019-05-14T10:25:15
Sending: o188.81526143531;2019-05-14T10:25:15
Sending: o189.05389969298;2019-05-14T10:25:16
Sending: p94.837666175843;2019-05-14T10:25:16
Sending: o188.50635307826;2019-05-14T10:25:17
Sending: p94.561573932785;2019-05-14T10:25:17
Sending: o188.57406330298;2019-05-14T10:25:18
Sending: p94.358046003035;2019-05-14T10:25:18
Sending: o188.57406330298;2019-05-14T10:25:19
Sending: p94.197365720723;2019-05-14T10:25:19
Sending: o188.69939747523;2019-05-14T10:25:20
Sending: p94.010625038424;2019-05-14T10:25:20
Sending: o188.78100245785;2019-05-14T10:25:21
Sending: p94.383194270006;2019-05-14T10:25:21
Sending: o188.78100245785;2019-05-14T10:25:22
Sending: p94.395136578680;2019-05-14T10:25:22
Sending: p94.440344400307;2019-05-14T10:25:23
Sending: o188.51945052244;2019-05-14T10:25:23
Sending: p94.308745986960;2019-05-14T10:25:24
Sending: o188.52043498303;2019-05-14T10:25:24
Sending: o188.67673396645;2019-05-14T10:25:25
Sending: p94.145374732430;2019-05-14T10:25:25
Sending: p94.475063162669;2019-05-14T10:25:26
Sending: o188.59767608862;2019-05-14T10:25:26
Sending: p93.792019122741;2019-05-14T10:25:27
Sending: o188.70054886718;2019-05-14T10:25:27
Sending: p94.257221049929;2019-05-14T10:25:28
Sending: o188.61280704577;2019-05-14T10:25:28
Sending: p94.069304425907;2019-05-14T10:25:29
Sending: o188.64068401018;2019-05-14T10:25:29
Sending: p93.955839802476;2019-05-14T10:25:30
Sending: o188.4913305503;2019-05-14T10:25:30
Sending: p94.238444864083;2019-05-14T10:25:31
Sending: o188.67790708120;2019-05-14T10:25:31
Sending: p94.36750156226;2019-05-14T10:25:32
Sending: o188.04327589234;2019-05-14T10:25:32
Sending: p94.44513497317;2019-05-14T10:25:33
Sending: o188.70313561787;2019-05-14T10:25:33
Sending: p93.909437519268;2019-05-14T10:25:34
Sending: o188.36580285969;2019-05-14T10:25:34
Sending: p94.225312668034;2019-05-14T10:25:35
Sending: o188.26562449759;2019-05-14T10:25:35
Sending: p94.132474366798;2019-05-14T10:25:36
Sending: o188.73912755135;2019-05-14T10:25:36
Sending: p94.640621537644;2019-05-14T10:25:37
Sending: o188.56389402984;2019-05-14T10:25:37
Sending: p94.568377670814;2019-05-14T10:25:38
Sending: o188.44353852888;2019-05-14T10:25:38
Sending: p94.393368849381;2019-05-14T10:25:39
Sending: o188.47618570155;2019-05-14T10:25:39
Sending: p94.827231132631;2019-05-14T10:25:40
Sending: o188.40118928585;2019-05-14T10:25:40
Sending: p94.696171390811;2019-05-14T10:25:41
Sending: o188.39004279148;2019-05-14T10:25:41
Sending: p95.629611253591;2019-05-14T10:25:42
Sending: o188.4972563531;2019-05-14T10:25:42
Sending: p96.24022097049;2019-05-14T10:25:43
Sending: o188.61755438080;2019-05-14T10:25:43
Sending: p96.26690422545;2019-05-14T10:25:44
Sending: o188.3638588706;2019-05-14T10:25:44
Sending: p96.545446699095;2019-05-14T10:25:45
Sending: o188.53094965039;2019-05-14T10:25:45
Sending: p97.172863454374;2019-05-14T10:25:46
Sending: o188.40425482091;2019-05-14T10:25:46
Sending: p98.014640349898;2019-05-14T10:25:47
Sending: o188.72374585950;2019-05-14T10:25:47
Sending: p98.712277181155;2019-05-14T10:25:48
Sending: o188.47924846102;2019-05-14T10:25:48
Sending: p99.188821446657;2019-05-14T10:25:49
Sending: o188.76510548988;2019-05-14T10:25:49
Sending: p99.498731307762;2019-05-14T10:25:50
Sending: o188.40319609997;2019-05-14T10:25:50
Sending: p100.43919388803;2019-05-14T10:25:51
Sending: o188.44999969985;2019-05-14T10:25:51
Sending: p101.04263711537;2019-05-14T10:25:52
Sending: o188.47678880597;2019-05-14T10:25:52
Sending: p103.23824254480;2019-05-14T10:25:53
Sending: o188.68914585979;2019-05-14T10:25:53
Sending: p103.91179199773;2019-05-14T10:25:54
Sending: o188.6781970712;2019-05-14T10:25:54
Sending: p105.39314699714;2019-05-14T10:25:55
Sending: o188.90140055950;2019-05-14T10:25:55
Sending: p105.98104737990;2019-05-14T10:25:56
Sending: o188.35164573774;2019-05-14T10:25:56
Sending: p107.16695715180;2019-05-14T10:25:57
Sending: o188.53323808743;2019-05-14T10:25:57
Sending: p108.72047566123;2019-05-14T10:25:58
Sending: o188.56005033105;2019-05-14T10:25:58
Sending: p109.92652650489;2019-05-14T10:25:59
Sending: o188.66768187485;2019-05-14T10:25:59
Sending: p110.45747901042;2019-05-14T10:26:00
Sending: o188.50057759677;2019-05-14T10:26:00
Sending: p112.41197523248;2019-05-14T10:26:01
Sending: o188.9489908407;2019-05-14T10:26:01
Sending: p113.92144523017;2019-05-14T10:26:02
Sending: o188.37248344106;2019-05-14T10:26:02
Sending: p115.90303450756;2019-05-14T10:26:03
Sending: o188.5234324568;2019-05-14T10:26:03
Sending: p116.48328092929;2019-05-14T10:26:04
Sending: o188.90203667149;2019-05-14T10:26:04
Sending: p118.60928731743;2019-05-14T10:26:05
Sending: o188.35639643914;2019-05-14T10:26:05
Sending: p120.25494103066;2019-05-14T10:26:06
Sending: o188.59894444992;2019-05-14T10:26:06
Sending: p122.78353597901;2019-05-14T10:26:07
Sending: o188.38785437987;2019-05-14T10:26:07
Sending: p129.07898943302;2019-05-14T10:26:08
Sending: o188.58602439218;2019-05-14T10:26:08
Sending: p136.23473847296;2019-05-14T10:26:09
Sending: o188.80372783688;2019-05-14T10:26:09
Sending: p145.79603040426;2019-05-14T10:26:10
Sending: o188.78507432719;2019-05-14T10:26:10
Sending: p154.09440046998;2019-05-14T10:26:11
Sending: o188.76455446066;2019-05-14T10:26:11
Sending: p163.02062844807;2019-05-14T10:26:12
Sending: o188.5289848078;2019-05-14T10:26:12
Sending: p168.79880442383;2019-05-14T10:26:13
Sending: o188.63887588725;2019-05-14T10:26:13
Sending: p177.87779018853;2019-05-14T10:26:14
Sending: o188.6231418438;2019-05-14T10:26:14
Sending: p182.51363179701;2019-05-14T10:26:15
Sending: o188.58040256407;2019-05-14T10:26:15
Sending: p192.36562740940;2019-05-14T10:26:16
Sending: o188.66126725747;2019-05-14T10:26:16
Sending: p199.20008134007;2019-05-14T10:26:17
Sending: o188.88431231240;2019-05-14T10:26:17
Sending: p204.55843476372;2019-05-14T10:26:18
Sending: o188.88431231240;2019-05-14T10:26:18
Sending: p211.75828236620;2019-05-14T10:26:19
Sending: o188.60031723335;2019-05-14T10:26:19
Sending: p219.69921114243;2019-05-14T10:26:20
Sending: o188.60031723335;2019-05-14T10:26:20
Sending: p224.93705166240;2019-05-14T10:26:21
Sending: o188.7696841961;2019-05-14T10:26:21
Sending: p232.02148088757;2019-05-14T10:26:22
Sending: o188.7696841961;2019-05-14T10:26:22
Sending: p237.6406150010;2019-05-14T10:26:23
Sending: o188.61459696368;2019-05-14T10:26:23
Sending: p241.90161746390;2019-05-14T10:26:24
Sending: o188.90316977994;2019-05-14T10:26:24
Sending: p245.86401310417;2019-05-14T10:26:25
Sending: o188.80916312058;2019-05-14T10:26:25
Sending: p254.00495000082;2019-05-14T10:26:26
Sending: o188.28844911422;2019-05-14T10:26:26
Sending: p258.75690618486;2019-05-14T10:26:27
Sending: o188.46128917017;2019-05-14T10:26:27
Sending: p263.06658625076;2019-05-14T10:26:28
Sending: o188.68788063105;2019-05-14T10:26:28
Sending: o188.68788063105;2019-05-14T10:26:29
Sending: p270.29315746542;2019-05-14T10:26:29
Sending: p272.39031035554;2019-05-14T10:26:30
Sending: o188.64591608299;2019-05-14T10:26:30
Sending: o188.64591608299;2019-05-14T10:26:31
Sending: p279.75469330288;2019-05-14T10:26:31
Sending: o188.72310630549;2019-05-14T10:26:32
Sending: p279.75701146368;2019-05-14T10:26:32
Sending: p283.26846855792;2019-05-14T10:26:33
Sending: o188.72455980839;2019-05-14T10:26:33
Sending: p293.67456725646;2019-05-14T10:26:34
Sending: o188.42681730128;2019-05-14T10:26:34
Sending: p295.96383626831;2019-05-14T10:26:35
Sending: o188.75630847011;2019-05-14T10:26:35
Sending: p297.28137939236;2019-05-14T10:26:36
Sending: o188.75630847011;2019-05-14T10:26:36
Sending: o188.85670273077;2019-05-14T10:26:37
Sending: p300.05653014312;2019-05-14T10:26:37
Sending: o188.92086007342;2019-05-14T10:26:38
Sending: p301.39043974026;2019-05-14T10:26:38
Sending: o188.60577484063;2019-05-14T10:26:39
Sending: p305.04617498596;2019-05-14T10:26:39
Sending: o188.93014457260;2019-05-14T10:26:40
Sending: p310.54637841774;2019-05-14T10:26:40
Sending: o188.63953923280;2019-05-14T10:26:41
Sending: p308.12959197402;2019-05-14T10:26:41
Sending: o189.01744117965;2019-05-14T10:26:42
Sending: p310.07643457034;2019-05-14T10:26:42
Sending: o188.82287414510;2019-05-14T10:26:43
Sending: p308.44776415003;2019-05-14T10:26:43
Sending: o188.56884920901;2019-05-14T10:26:44
Sending: p310.0485228532;2019-05-14T10:26:44
Sending: o188.9779856724;2019-05-14T10:26:45
Sending: p306.90334294063;2019-05-14T10:26:45
Sending: o188.76582655199;2019-05-14T10:26:46
Sending: p308.09372671343;2019-05-14T10:26:46
Sending: o188.871983411;2019-05-14T10:26:47
Sending: p306.36817180906;2019-05-14T10:26:47
Sending: o188.8370162389;2019-05-14T10:26:48
Sending: p301.61759954150;2019-05-14T10:26:48
Sending: o188.90411722147;2019-05-14T10:26:49
Sending: p296.52297100854;2019-05-14T10:26:49
Sending: o188.81143973661;2019-05-14T10:26:50
Sending: p303.87697552931;2019-05-14T10:26:50
Sending: o188.86814045293;2019-05-14T10:26:51
Sending: p296.01950382121;2019-05-14T10:26:51
Sending: o188.55717185881;2019-05-14T10:26:52
Sending: p293.64469996627;2019-05-14T10:26:52
Sending: o188.55717185881;2019-05-14T10:26:53
Sending: p289.15466990464;2019-05-14T10:26:53
Sending: o188.80106112487;2019-05-14T10:26:54
Sending: p283.31911687938;2019-05-14T10:26:54
Sending: o189.04260430154;2019-05-14T10:26:55
Sending: p278.70297724957;2019-05-14T10:26:55
Sending: o188.71801163978;2019-05-14T10:26:56
Sending: p275.41684029376;2019-05-14T10:26:56
Sending: o188.71801163978;2019-05-14T10:26:57
Sending: p275.29283163307;2019-05-14T10:26:57
Sending: o189.15924636287;2019-05-14T10:26:58
Sending: p268.8298085115;2019-05-14T10:26:58
Sending: o188.52681406624;2019-05-14T10:26:59
Sending: p271.20121502045;2019-05-14T10:26:59
Sending: p261.01582913629;2019-05-14T10:27:00
Sending: o188.81175761546;2019-05-14T10:27:00
Sending: p260.15925133956;2019-05-14T10:27:01
Sending: o188.94261094740;2019-05-14T10:27:01
Sending: o188.76319538762;2019-05-14T10:27:02
Sending: p261.50211585065;2019-05-14T10:27:02
Sending: p259.49998864841;2019-05-14T10:27:03
Sending: o188.72385110001;2019-05-14T10:27:03
Sending: p255.65196218670;2019-05-14T10:27:04
Sending: o188.72385110001;2019-05-14T10:27:04
Sending: p254.03692470617;2019-05-14T10:27:05
Sending: o188.81513218128;2019-05-14T10:27:05
Sending: p257.64548665703;2019-05-14T10:27:06
Sending: o188.63686864935;2019-05-14T10:27:06
Sending: p255.16583393391;2019-05-14T10:27:07
Sending: o188.5480415565;2019-05-14T10:27:07
Sending: p257.75299070679;2019-05-14T10:27:08
Sending: o188.97605735335;2019-05-14T10:27:08
Sending: p255.87145436291;2019-05-14T10:27:09
Sending: o188.75768646858;2019-05-14T10:27:09
Sending: p260.77292912801;2019-05-14T10:27:10
Sending: o188.67356207224;2019-05-14T10:27:10
Sending: p260.75569007289;2019-05-14T10:27:11
Sending: o188.67356207224;2019-05-14T10:27:11
Sending: p265.93576138138;2019-05-14T10:27:12
Sending: o188.53377071126;2019-05-14T10:27:12
Sending: p266.66811026757;2019-05-14T10:27:13
Sending: o188.79861935703;2019-05-14T10:27:13
Sending: p267.16490413846;2019-05-14T10:27:14
Sending: o188.76173491965;2019-05-14T10:27:14
Sending: p270.27637883237;2019-05-14T10:27:15
Sending: o188.95549729647;2019-05-14T10:27:15
Sending: p272.55008865939;2019-05-14T10:27:16
Sending: o189.09050753695;2019-05-14T10:27:16
Sending: p271.83454906434;2019-05-14T10:27:17
Sending: o188.78068939697;2019-05-14T10:27:17
Sending: p273.67100685113;2019-05-14T10:27:18
Sending: o188.72388352444;2019-05-14T10:27:18
Sending: p275.64041237853;2019-05-14T10:27:19
Sending: o189.17855677842;2019-05-14T10:27:19
Sending: p271.92438208059;2019-05-14T10:27:20
Sending: o188.76486440435;2019-05-14T10:27:20
Sending: p273.87647745651;2019-05-14T10:27:21
Sending: o189.10452521403;2019-05-14T10:27:21
Sending: p273.29933664370;2019-05-14T10:27:22
Sending: o189.06723848750;2019-05-14T10:27:22
Sending: p274.4912882857;2019-05-14T10:27:23
Sending: o188.8069868435;2019-05-14T10:27:23
Sending: p272.99465440860;2019-05-14T10:27:24
Sending: o188.75718795072;2019-05-14T10:27:24
Sending: p277.62488932755;2019-05-14T10:27:25
Sending: o188.91329635232;2019-05-14T10:27:25
Sending: p282.7224862839;2019-05-14T10:27:26
Sending: o188.60778702877;2019-05-14T10:27:26
Sending: p293.09814872854;2019-05-14T10:27:27
Sending: o188.71344674069;2019-05-14T10:27:27
Sending: p301.56735766020;2019-05-14T10:27:28
Sending: o188.89833147000;2019-05-14T10:27:28
Sending: p307.38272220498;2019-05-14T10:27:29
Sending: o188.9214556724;2019-05-14T10:27:29
Sending: p325.77001493670;2019-05-14T10:27:30
Sending: o188.83270683154;2019-05-14T10:27:30
Sending: p332.07591416664;2019-05-14T10:27:31
Sending: o188.72139342572;2019-05-14T10:27:31
Sending: p348.55439442722;2019-05-14T10:27:32
Sending: o188.83587052410;2019-05-14T10:27:32
Sending: p360.76596740478;2019-05-14T10:27:33
Sending: o189.93003493072;2019-05-14T10:27:33
Sending: p363.43604993684;2019-05-14T10:27:34
Sending: o192.47073551526;2019-05-14T10:27:34
Sending: p377.97965561003;2019-05-14T10:27:35
Sending: o192.81413073239;2019-05-14T10:27:35
Sending: p377.36170650380;2019-05-14T10:27:36
Sending: o193.35844303949;2019-05-14T10:27:36
Sending: p385.5629687071;2019-05-14T10:27:37
Sending: o192.87461176264;2019-05-14T10:27:37
Sending: p388.30815623968;2019-05-14T10:27:38
Sending: o193.15916871037;2019-05-14T10:27:38
Sending: p387.12824111693;2019-05-14T10:27:39
Sending: o195.23768606938;2019-05-14T10:27:39
Sending: p384.65790701491;2019-05-14T10:27:40
Sending: o199.52089414667;2019-05-14T10:27:40
Sending: p387.06448241637;2019-05-14T10:27:41
Sending: o201.54585318630;2019-05-14T10:27:41
Sending: p382.69426825179;2019-05-14T10:27:42
Sending: o199.64877095799;2019-05-14T10:27:42
Sending: p377.80515113770;2019-05-14T10:27:43
Sending: o196.75963135703;2019-05-14T10:27:43
Sending: o194.98912925614;2019-05-14T10:27:44
Sending: p372.81590331432;2019-05-14T10:27:44
Sending: o192.99866373715;2019-05-14T10:27:45
Sending: p373.86209157943;2019-05-14T10:27:45
Sending: o191.54041842304;2019-05-14T10:27:46
Sending: p375.90329719059;2019-05-14T10:27:46
Sending: p372.7481260793;2019-05-14T10:27:47
Sending: o190.93596427549;2019-05-14T10:27:47
Sending: p364.8604956911;2019-05-14T10:27:48
Sending: o190.80697436313;2019-05-14T10:27:48
Sending: p360.81829467672;2019-05-14T10:27:49
Sending: o190.24919847621;2019-05-14T10:27:49
Sending: p356.60076884907;2019-05-14T10:27:50
Sending: o189.61725519284;2019-05-14T10:27:50
Sending: p357.39949250525;2019-05-14T10:27:51
Sending: o189.40531100760;2019-05-14T10:27:51
Sending: p351.34511745667;2019-05-14T10:27:52
Sending: o189.32766570116;2019-05-14T10:27:52
Sending: p349.4332281828;2019-05-14T10:27:53
Sending: o189.38606910080;2019-05-14T10:27:53
Sending: p348.21062845206;2019-05-14T10:27:54
Sending: o189.57141702730;2019-05-14T10:27:54
Sending: p337.67651015959;2019-05-14T10:27:55
Sending: o189.45256839799;2019-05-14T10:27:55
Sending: p343.7317307659;2019-05-14T10:27:56
Sending: o189.45256839799;2019-05-14T10:27:56
Sending: p342.93787146925;2019-05-14T10:27:57
Sending: o189.29792270335;2019-05-14T10:27:57
Sending: p336.86385951408;2019-05-14T10:27:58
Sending: o189.33674703865;2019-05-14T10:27:58
Sending: p340.03630563345;2019-05-14T10:27:59
Sending: o189.28262474570;2019-05-14T10:27:59
Sending: p332.25261163366;2019-05-14T10:28:00
Sending: o189.23445397502;2019-05-14T10:28:00
Sending: p329.5844358805;2019-05-14T10:28:01
Sending: o189.04322961075;2019-05-14T10:28:01
Sending: p332.38690961110;2019-05-14T10:28:02
Sending: o188.91042197077;2019-05-14T10:28:02
Sending: p326.37731096680;2019-05-14T10:28:03
Sending: o188.91042197077;2019-05-14T10:28:03
Sending: p326.40060781193;2019-05-14T10:28:04
Sending: o188.83512870131;2019-05-14T10:28:04
Sending: p323.35453207851;2019-05-14T10:28:05
Sending: o188.79706718205;2019-05-14T10:28:05
Sending: p325.35657572022;2019-05-14T10:28:06
Sending: o188.82918308495;2019-05-14T10:28:06
Sending: p322.89678799163;2019-05-14T10:28:07
Sending: o189.14582417139;2019-05-14T10:28:07
Sending: p323.46995516269;2019-05-14T10:28:08
Sending: o189.3917062893;2019-05-14T10:28:08
Sending: o189.17673509644;2019-05-14T10:28:09
Sending: p320.41232798734;2019-05-14T10:28:09
Sending: p320.95915891685;2019-05-14T10:28:10
Sending: o188.93310907095;2019-05-14T10:28:10
Sending: p317.41518961149;2019-05-14T10:28:11
Sending: o189.06454352228;2019-05-14T10:28:11
